time,luminosity,radius,temperature
54.8417172136012,2.2144752208134122e+41,1257140287020408.2,3749.4653460466448
54.88911197598239,2.2086280377256733e+41,1253979715185960.2,3751.516818636197
54.93650673836358,2.202780854637933e+41,1250819143351511.5,3753.56829122575
54.98390150074478,2.1969336715501934e+41,1247658571517063.0,3755.619763815302
55.031296263125974,2.1910864884624533e+41,1244497999682614.5,3757.671236404855
55.07869102550717,2.1852393053747136e+41,1241337427848165.8,3759.722708994407
55.12608578788836,2.1793921222869743e+41,1238176856013717.8,3761.7741815839595
55.17348055026955,2.1735449391992342e+41,1235016284179269.0,3763.8256541735122
55.22087531265075,2.1676977561114945e+41,1231855712344820.5,3765.877126763065
55.26827007503194,2.1618505730237548e+41,1228695140510372.0,3767.9285993526173
55.31566483741313,2.1560033899360154e+41,1225534568675924.0,3769.9800719421696
55.363059599794326,2.1501562068482753e+41,1222373996841475.2,3772.0315445317224
55.41045436217552,2.1443090237605356e+41,1219213425007026.8,3774.0830171212747
55.457849124556716,2.1384618406727955e+41,1216052853172578.0,3776.1344897108274
55.505243886937905,2.1326146575850566e+41,1212892281338130.0,3778.1859623003797
55.5526386493191,2.1267674744973165e+41,1209731709503681.5,3780.2374348899325
55.600033411700295,2.1209202914095768e+41,1206571137669232.8,3782.288907479485
55.64742817408149,2.1150731083218367e+41,1203410565834784.2,3784.3403800690376
55.694822936462685,2.109225925234097e+41,1200249994000335.5,3786.39185265859
55.742217698843874,2.107128091002863e+41,1199801934340431.2,3786.0428865340527
55.78961246122507,2.120558983457054e+41,1210588321460878.8,3775.7519923193763
55.837007223606264,2.1339898759112452e+41,1221374708581326.2,3765.4610981047003
55.88440198598746,2.1474207683654368e+41,1232161095701773.8,3755.1702038900244
55.93179674836865,2.160851660819626e+41,1242947482822219.5,3744.8793096753498
55.97919151074984,2.174282553273817e+41,1253733869942667.0,3734.588415460674
56.02658627313104,2.1877134457280083e+41,1264520257063114.5,3724.2975212459974
56.07398103551223,2.2011443381822e+41,1275306644183562.0,3714.0066270313214
56.12137579789342,2.214575230636389e+41,1286093031304007.8,3703.715732816647
56.168770560274616,2.2280061230905803e+41,1296879418424455.2,3693.424838601971
56.21616532265581,2.2414370155447714e+41,1307665805544902.8,3683.133944387295
56.26356008503701,2.245376393233062e+41,1307820923394862.8,3684.319703585861
56.3109548474182,2.2422139003733184e+41,1300021368046446.5,3694.092680828731
56.35834960979939,2.239051407513575e+41,1292221812698031.2,3703.865658071599
56.405744372180585,2.2360343777986076e+41,1288308494020180.0,3708.1731557813932
56.45313913456178,2.2331296659454132e+41,1287395892767015.2,3708.26054003454
