x,y
4.004607223911326486e+01,2.514932126624876574e+01
4.009168873936403799e+01,2.514506704495626366e+01
4.013730523961480401e+01,2.514216082701366162e+01
4.018292173986557714e+01,2.514068957026881179e+01
4.022853824011635027e+01,2.514072559741143564e+01
4.027415474036711629e+01,2.514232059442227296e+01
4.031977124061788942e+01,2.514550001495017284e+01
4.036538774086864834e+01,2.515025864484365670e+01
4.038886312587121097e+01,2.515346678784731438e+01
4.041100424111942857e+01,2.515659666442318709e+01
4.045662074137020170e+01,2.516445538976914875e+01
4.050223724162096772e+01,2.517368835883733880e+01
4.054785374187174085e+01,2.518416944308674488e+01
4.056124175705713242e+01,2.518753738228983607e+01
4.059347024212250687e+01,2.519586676489122823e+01
4.063908674237328000e+01,2.520859160126978793e+01
4.068281558849121637e+01,2.522160797673235066e+01
4.068470324262405313e+01,2.522218606764793591e+01
4.073031974287481916e+01,2.523678358497043561e+01
4.077593624312558518e+01,2.525211995993573666e+01
4.078614577964019361e+01,2.525567857117486881e+01
4.082155274337635831e+01,2.526848998035658411e+01
4.086716924362713144e+01,2.528579029328716743e+01
4.087719971619338111e+01,2.528974916561738695e+01
4.091278574387789746e+01,2.530455058982973071e+01
4.095637106625746071e+01,2.532381976005990509e+01
4.095840224412867059e+01,2.532478066017707263e+01
4.100401874437943661e+01,2.534764812790540844e+01
4.102296644185281593e+01,2.535789035450242324e+01
4.104963524463020974e+01,2.537378819939339536e+01
4.107758426335470858e+01,2.539196094894494138e+01
4.109525174488098287e+01,2.540501016803510481e+01
4.112114587459386428e+01,2.542603154338745952e+01
4.114086824513175600e+01,2.544497657350897413e+01
4.115513128837684320e+01,2.546010213782997766e+01
4.118104112854005194e+01,2.549417273227249581e+01
4.118648474538252202e+01,2.550331983003422920e+01
4.119992031056859361e+01,2.552824332671501395e+01
4.121314695681311946e+01,2.556231392115753209e+01
4.122167561716447182e+01,2.559638451560005024e+01
4.122618631379992848e+01,2.563045511004256838e+01
4.122729060891292363e+01,2.566452570448508652e+01
4.122553020598169127e+01,2.569859629892760466e+01
4.122137837088845203e+01,2.573266689337012281e+01
4.121524343442486327e+01,2.576673748781264095e+01
4.120747372756116533e+01,2.580080808225515909e+01
4.119836339887930876e+01,2.583487867669767368e+01
4.118815866723718244e+01,2.586894927114019183e+01
4.118648474538252202e+01,2.587396963076129097e+01
4.117694714218731633e+01,2.590301986558271352e+01
4.116506742601905700e+01,2.593709046002523166e+01
4.115269926558883640e+01,2.597116105446774981e+01
4.114086824513174889e+01,2.600278097787766995e+01
4.113996380333078662e+01,2.600523164891026795e+01
4.112696353015119399e+01,2.603930224335278609e+01
4.111390018830957160e+01,2.607337283779530424e+01
4.110085252528639899e+01,2.610744343223782238e+01
4.109525174488098287e+01,2.612211654585681231e+01
4.108793646952632628e+01,2.614151402668034052e+01
4.107528543239720875e+01,2.617558462112285866e+01
4.106294245916996744e+01,2.620965521556538036e+01
4.105096133040603235e+01,2.624372581000789850e+01
4.104963524463020974e+01,2.624765675255421371e+01
4.103958068181133712e+01,2.627779640445041665e+01
4.102877358447167921e+01,2.631186699889293479e+01
4.101857237649203114e+01,2.634593759333545648e+01
4.100903123445652199e+01,2.638000818777796752e+01
4.100401874437943661e+01,2.639951189391126007e+01
4.100031735425300639e+01,2.641407878222048922e+01
4.099254658219425096e+01,2.644814937666300736e+01
4.098564267354418433e+01,2.648221997110552550e+01
4.097965331364165564e+01,2.651629056554804365e+01
4.097462201870850862e+01,2.655036115999056534e+01
4.097058374293234806e+01,2.658443175443307993e+01
4.096755915426743400e+01,2.661850234887559807e+01
4.096554767877717751e+01,2.665257294331811622e+01
4.096451966633566855e+01,2.668664353776063436e+01
4.096440837204981023e+01,2.672071413220315250e+01
4.096510283503868521e+01,2.675478472664567064e+01
4.096644307528833195e+01,2.678885532108818879e+01
4.096821917766565946e+01,2.682292591553070693e+01
4.097017563167577237e+01,2.685699650997322507e+01
4.097202164077928899e+01,2.689106710441573966e+01
4.097344703815431899e+01,2.692513769885826136e+01
4.097414217004842385e+01,2.695920829330077595e+01
4.097381901523426961e+01,2.699327888774329409e+01
4.097223030203055316e+01,2.702734948218581934e+01
4.096918369617824141e+01,2.706142007662833393e+01
4.096454919586949472e+01,2.709549067107085563e+01
4.095840224412867059e+01,2.712877888462186604e+01
4.095826237485356103e+01,2.712956126551337022e+01
4.095045450900051520e+01,2.716363185995589191e+01
4.094100688184552439e+01,2.719770245439840650e+01
4.092998807699225949e+01,2.723177304884092109e+01
4.091749264220008797e+01,2.726584364328344279e+01
4.091278574387789746e+01,2.727729506287786876e+01
4.090374801875907451e+01,2.729991423772595738e+01
4.088880303547684036e+01,2.733398483216847907e+01
