x,y
4.319061187196052032e+01,1.966642326024377141e+01
4.326443781517797049e+01,1.965754462057692464e+01
4.333826375839541356e+01,1.964965498881289463e+01
4.341208970161285663e+01,1.964287628539741704e+01
4.348591564483029970e+01,1.963735862612298178e+01
4.355974158804774277e+01,1.963328733722309138e+01
4.363356753126518583e+01,1.963089208755955895e+01
4.370739347448263601e+01,1.963045884389484286e+01
4.378121941770007908e+01,1.963234555957156502e+01
4.385504536091752215e+01,1.963700276297516822e+01
4.392887130413497232e+01,1.964500052217874426e+01
4.400269724735241539e+01,1.965706361089803522e+01
4.407613337010851495e+01,1.967401974250038421e+01
4.407652319056985846e+01,1.967412644957278189e+01
4.415034913378730153e+01,1.969981439488040564e+01
4.419796339333764479e+01,1.972140916583385462e+01
4.422417507700474459e+01,1.973616127180270041e+01
4.427203159393273069e+01,1.976879858916732502e+01
4.429800102022218766e+01,1.979135961992317760e+01
4.432293409458499411e+01,1.981618801250079898e+01
4.436085188168644322e+01,1.986357743583426938e+01
4.437182696343963784e+01,1.988004166584987686e+01
4.439114946831178798e+01,1.991096685916774334e+01
4.441781509883742274e+01,1.995835628250121374e+01
4.444382634035466850e+01,2.000574570583468414e+01
4.444565290665708091e+01,2.000885438218528023e+01
4.447224834306443597e+01,2.005313512916815455e+01
4.450582647729709151e+01,2.010052455250162851e+01
4.451947884987453108e+01,2.011640011012996965e+01
4.454877876268407988e+01,2.014791397583509891e+01
4.459330479309197415e+01,2.018585437561046803e+01
4.460563601436822978e+01,2.019530339916857287e+01
4.466713073630941722e+01,2.023339257631685939e+01
4.468410740668422676e+01,2.024269282250204327e+01
4.474095667952686028e+01,2.026884479739285894e+01
4.479302541516975111e+01,2.029008224583551367e+01
4.481478262274430335e+01,2.029787215302817671e+01
4.488860856596174642e+01,2.032234564755020756e+01
4.493715158781633789e+01,2.033747166916898408e+01
4.496243450917919660e+01,2.034484765914311311e+01
4.503626045239663966e+01,2.036624226458627618e+01
4.509878189669439053e+01,2.038486109250245804e+01
4.511008639561408984e+01,2.038822633701454379e+01
4.518391233883153291e+01,2.041175969552182323e+01
4.524132263462053061e+01,2.043225051583592844e+01
4.525773828204897598e+01,2.043852377092239792e+01
4.533156422526641904e+01,2.047079071796831684e+01
4.534911160218550918e+01,2.047963993916940240e+01
4.540539016848386211e+01,2.051250952843022191e+01
4.542665566152917478e+01,2.052702936250287280e+01
4.547921611170131229e+01,2.057155509335438737e+01
4.548214758808835967e+01,2.057441878583634320e+01
4.552050948371240935e+01,2.062180820916981716e+01
4.554705998466529593e+01,2.066919763250328756e+01
4.555304205491875535e+01,2.068526975981576399e+01
4.556363299739761885e+01,2.071658705583676152e+01
4.557240142465256838e+01,2.076397647917023193e+01
4.557474348405501985e+01,2.081136590250370233e+01
4.557157503180984293e+01,2.085875532583717273e+01
4.556358999811730115e+01,2.090614474917064314e+01
4.555304205491875535e+01,2.094665767728789163e+01
4.555131118812685997e+01,2.095353417250411709e+01
4.553527833501709665e+01,2.100092359583759105e+01
4.551580048535979017e+01,2.104831301917106146e+01
4.549307315547461883e+01,2.109570244250453186e+01
4.547921611170130518e+01,2.112100336083089402e+01
4.546747945370027111e+01,2.114309186583800582e+01
4.543937933412794195e+01,2.119048128917147622e+01
4.540853736024457277e+01,2.123787071250495018e+01
4.540539016848386211e+01,2.124233634383116609e+01
4.537593386821298225e+01,2.128526013583842058e+01
4.534096925009921364e+01,2.133264955917189098e+01
4.533156422526641194e+01,2.134467305171654061e+01
4.530455452403937500e+01,2.138003898250536139e+01
4.526623090995782661e+01,2.142742840583883890e+01
4.525773828204897598e+01,2.143751485871576179e+01
4.522697969275598240e+01,2.147481782917230575e+01
4.518601631631834437e+01,2.152220725250577615e+01
4.518391233883153291e+01,2.152459300424272470e+01
4.514491744870036882e+01,2.156959667583925011e+01
4.511008639561408984e+01,2.160835476018690571e+01
4.510245764022781145e+01,2.161698609917272051e+01
4.506011258149337095e+01,2.166437552250619092e+01
4.503626045239663966e+01,2.169060739256575943e+01
4.501727586662332214e+01,2.171176494583966132e+01
4.497443476291885389e+01,2.175915436917313528e+01
4.496243450917920370e+01,2.177255283159965060e+01
4.493229321575366697e+01,2.180654379250660924e+01
4.488998167359317648e+01,2.185393321584007964e+01
4.488860856596174642e+01,2.185553662549029852e+01
4.484967295756725036e+01,2.190132263917355004e+01
4.481478262274430335e+01,2.194249852622704111e+01
4.480955153776812239e+01,2.194871206250702400e+01
4.477189449330429483e+01,2.199610148584049085e+01
4.474095667952686028e+01,2.203605111615692991e+01
4.473522030433909435e+01,2.204349090917396836e+01
4.470173417165307228e+01,2.209088033250743877e+01
4.466982252674080911e+01,2.213826975584090917e+01
4.466713073630941722e+01,2.214285129788544282e+01
4.464204836242767982e+01,2.218565917917437957e+01
4.461709504852450436e+01,2.223304860250785353e+01
4.459537607645891910e+01,2.228043802584133104e+01
4.459330479309197415e+01,2.228620075834638925e+01
4.457841746759512347e+01,2.232782744917479789e+01
4.456519429299723356e+01,2.237521687250826830e+01
4.455551571028988889e+01,2.242260629584173870e+01
4.454893778836061102e+01,2.246999571917520910e+01
4.454460378501293150e+01,2.251738514250868306e+01
4.454133550886449910e+01,2.256477456584215702e+01
4.453781793628443353e+01,2.261216398917562742e+01
4.453281362295540902e+01,2.265955341250909783e+01
4.452533212383823980e+01,2.270694283584256823e+01
4.451947884987453108e+01,2.273270062799983648e+01
4.451469091973009995e+01,2.275433225917604219e+01
4.450045311058786979e+01,2.280172168250951614e+01
4.448253962944375672e+01,2.284911110584298655e+01
4.446106687690163994e+01,2.289650052917645695e+01
4.444565290665708091e+01,2.292553549353662845e+01
4.443615904081417511e+01,2.294388995250992735e+01
4.440798671026547595e+01,2.299127937584339776e+01
4.437698705079718309e+01,2.303866879917687172e+01
4.437182696343963073e+01,2.304577604655811029e+01
4.434323634873118891e+01,2.308605822251034567e+01
4.430717026853252349e+01,2.313344764584381963e+01
4.429800102022218766e+01,2.314463729740281650e+01
4.426893439061784363e+01,2.318083706917728648e+01
4.422884347333691579e+01,2.322822649251075688e+01
4.422417507700475170e+01,2.323344050990301213e+01
4.418708060646171276e+01,2.327561591584423084e+01
4.415034913378730153e+01,2.331578652278193076e+01
4.414386175965601922e+01,2.332300533917770125e+01
4.409942098293513624e+01,2.337039476251117520e+01
