x,y
2.861811702036351335e+01,4.223495031319226101e+00
2.870697085169417306e+01,4.219550885040873389e+00
2.879582468302483989e+01,4.216166795554104674e+00
2.888467851435550671e+01,4.214210709119962317e+00
2.897353234568616642e+01,4.218331791313246981e+00
2.899550501336567621e+01,4.225276754848980687e+00
2.897353234568616642e+01,4.229975042577247990e+00
2.892848126615713511e+01,4.243779477738401695e+00
2.888467851435550671e+01,4.251140584500778807e+00
2.883287681075464803e+01,4.262282200627822704e+00
2.879582468302484344e+01,4.268016082099558517e+00
2.872584421543810862e+01,4.280784923517243712e+00
2.870697085169417306e+01,4.283629510953116615e+00
2.861811702036351335e+01,4.298255974039491889e+00
2.861258364467459359e+01,4.299287646406664720e+00
2.852926318903284653e+01,4.312052515114253914e+00
2.849552373725064314e+01,4.317790369296085728e+00
2.844040935770218681e+01,4.326201846231101378e+00
2.837781955470444473e+01,4.336293092185506737e+00
2.835155552637151999e+01,4.340345169863357278e+00
2.826270169504085317e+01,4.354238162854187522e+00
2.825931408375972609e+01,4.354795815074927745e+00
2.817384786371019345e+01,4.368129506969344433e+00
2.814145670345693517e+01,4.373298537964348753e+00
2.808499403237952663e+01,4.382265668596561525e+00
2.802438214083218426e+01,4.391801260853769762e+00
2.799614020104886691e+01,4.396400593472778340e+00
2.790768861700718872e+01,4.410303983743190770e+00
2.790728636971820009e+01,4.410371447957470714e+00
2.781843253838753327e+01,4.424926038967476494e+00
2.779412977461296919e+01,4.428806706632611778e+00
2.772957870705687355e+01,4.439675935315134048e+00
2.768217004093711608e+01,4.447309429522032787e+00
2.764072487572621029e+01,4.454480992666466577e+00
2.757169939867355879e+01,4.465812152411453795e+00
2.755187104439553991e+01,4.469311101418724341e+00
2.746301721306488020e+01,4.484310134184577912e+00
2.746298861530507551e+01,4.484314875300874803e+00
2.737416338173421337e+01,4.500069296390774909e+00
2.735798311472414213e+01,4.502817598190295811e+00
2.728530955040355366e+01,4.515809531384777920e+00
2.725374939656803974e+01,4.521320321079716820e+00
2.719645571907288684e+01,4.531437849680797214e+00
2.714945674653920804e+01,4.539823043969137828e+00
2.710760188774222001e+01,4.546987216932626197e+00
2.704445015872008184e+01,4.558325766858558836e+00
2.701874805641156030e+01,4.562554999672242317e+00
2.693835510293653002e+01,4.576828489747979845e+00
2.692989422508089348e+01,4.578172996910359949e+00
2.684104039375023376e+01,4.593391828045153780e+00
2.683032021683216684e+01,4.595331212637400853e+00
2.675218656241956694e+01,4.608125084815510419e+00
2.672005542185357996e+01,4.613833935526821861e+00
2.666333273108890012e+01,4.622872722965214010e+00
2.660868496298504127e+01,4.632336658416242869e+00
2.657447889975824040e+01,4.637702762653963973e+00
2.649653017765406560e+01,4.650839381305663878e+00
2.648562506842757003e+01,4.652541502682988828e+00
2.639677123709691386e+01,4.666961012406359188e+00
2.638305254373327102e+01,4.669342104195084886e+00
2.630791740576624704e+01,4.681287035516471740e+00
2.626918111937700928e+01,4.687844827084505894e+00
2.621906357443558022e+01,4.695797815107216167e+00
2.615536899726040332e+01,4.706347549973926903e+00
2.613020974310492051e+01,4.710358005445689500e+00
2.604135591177425368e+01,4.724818048176912200e+00
2.604116713228778224e+01,4.724850272863347911e+00
2.595250208044359397e+01,4.739159665737325611e+00
2.592746002971502151e+01,4.743352995752768919e+00
2.586364824911292715e+01,4.753704557178862977e+00
2.581422999593303302e+01,4.761855718642189927e+00
2.577479441778226033e+01,4.768308092714054425e+00
2.570095085722943651e+01,4.780358441531610936e+00
2.568594058645160061e+01,4.782840675889615589e+00
2.559708675512093379e+01,4.797347987393061786e+00
2.558805473007544151e+01,4.798861164421032832e+00
2.550823292379027407e+01,4.812137002248544349e+00
2.547674283245171978e+01,4.817363887310453840e+00
2.541937909245960725e+01,4.826999931804896171e+00
2.536567048407513880e+01,4.835866610199874849e+00
2.533052526112894043e+01,4.841835401052816401e+00
2.525447359095487698e+01,4.854369333089295857e+00
2.524167142979828071e+01,4.856568379226360754e+00
2.515281759846761389e+01,4.871441248287222692e+00
2.514431300453613716e+01,4.872872055978716865e+00
2.506396376713695417e+01,4.886707509394920379e+00
2.503617396497264380e+01,4.891374778868137874e+00
2.497510993580628735e+01,4.902001779211252241e+00
2.492827595407737107e+01,4.909877501757557994e+00
2.488625610447562053e+01,4.917269336098547328e+00
2.482044845073172468e+01,4.928380224646979890e+00
2.479740227314496082e+01,4.932477562480324984e+00
2.471263167839325448e+01,4.946882947536400899e+00
2.470854844181429399e+01,4.947616350474254077e+00
2.461969461048363428e+01,4.963296098757660424e+00
2.460754143869474220e+01,4.965385670425821907e+00
2.453084077915296746e+01,4.979171770744280856e+00
2.450354916213559164e+01,4.983888393315242915e+00
2.444198694782230064e+01,4.995064510181649986e+00
2.439988951656020788e+01,5.002391116204663923e+00
2.435313311649164092e+01,5.010962011105782210e+00
2.429655549578108520e+01,5.020893839094085820e+00
2.426427928516097410e+01,5.026865447030247402e+00
2.419359825552129450e+01,5.039396561983506828e+00
2.417542545383030728e+01,5.042788265545150139e+00
2.409111659336115707e+01,5.057899284872927836e+00
2.408657162249964756e+01,5.058754419709518224e+00
2.399771779116898074e+01,5.075173654680916968e+00
2.399088168675417876e+01,5.076402007762348845e+00
2.390886395983832102e+01,5.091854040510896517e+00
2.389204175119749607e+01,5.094904730651769853e+00
2.382001012850765420e+01,5.108592802442274206e+00
2.379372472919242298e+01,5.113407453541190861e+00
2.373115629717698738e+01,5.125395323332613273e+00
2.369596140011687169e+01,5.131910176430611870e+00
2.364230246584632766e+01,5.142271190066196596e+00
2.359879444376184665e+01,5.150412899320032878e+00
2.355344863451566084e+01,5.159232803144849555e+00
2.350227147886441159e+01,5.168915622209453886e+00
2.346459480318500113e+01,5.176293907972159047e+00
2.340643856845412785e+01,5.187418345098874894e+00
2.337574097185433430e+01,5.193468132565046247e+00
2.331133464924477039e+01,5.205921067988295903e+00
2.328688714052366748e+01,5.210767664063419957e+00
2.321698736919404027e+01,5.224423790877716911e+00
2.319803330919300777e+01,5.228202210969126185e+00
2.312341070261306086e+01,5.242926513767137919e+00
2.310917947786234095e+01,5.245778368612676879e+00
2.303060447041319136e+01,5.261429236656558928e+00
2.302032564653168123e+01,5.263499438568772781e+00
2.293855559550888046e+01,5.279931959545979936e+00
2.293147181520101441e+01,5.281365670939279333e+00
2.284724066514687735e+01,5.298434682435400944e+00
2.284261798387034759e+01,5.299374828880858423e+00
2.275662922764798424e+01,5.316937405324821952e+00
2.275376415253968787e+01,5.317522937100996216e+00
2.266668724573688110e+01,5.335440128214242961e+00
2.266491032120902105e+01,5.335805075232816996e+00
2.257738023698430041e+01,5.353942851103663081e+00
2.257605648987836133e+01,5.354216104655053599e+00
2.248867579992675658e+01,5.372445573993085866e+00
2.248720265854769451e+01,5.372751258617683767e+00
2.240054539673861100e+01,5.390948296882505986e+00
2.239834882721702769e+01,5.391406566485943408e+00
2.231296540158529496e+01,5.409451019771926994e+00
2.230949499588637153e+01,5.410179114671262113e+00
2.222591751206373800e+01,5.427953742661348002e+00
2.222064116455570115e+01,5.429067166306491998e+00
2.213938866141590012e+01,5.446456465550769011e+00
2.213178733322504144e+01,5.448070170051598105e+00
2.205337057314202553e+01,5.464959188440190019e+00
2.204293350189437461e+01,5.467188688676065667e+00
2.196785908133398024e+01,5.483461911329611027e+00
2.195407967056370424e+01,5.486424273621541836e+00
2.188285331162876801e+01,5.501964634219032035e+00
2.186522583923304808e+01,5.505779305327536122e+00
2.179835478768365320e+01,5.520467357108453044e+00
2.177637200790238481e+01,5.525256812525086936e+00
2.171436650156800852e+01,5.538970079997874052e+00
2.168751817657171799e+01,5.544860277997065268e+00
2.163089196596025943e+01,5.557472802887295060e+00
2.159866434524105472e+01,5.564593433951559476e+00
2.154793425249631156e+01,5.575975525776716069e+00
2.150981051391038790e+01,5.584460047335091382e+00
2.146549501427274720e+01,5.594478248666137077e+00
2.142095668257972818e+01,5.604463694179898425e+00
