0.001	2.80113300197	2.31853165752e-14	1000000.0
0.002	2.31210701963	1.54472084946e-14	1000000.0
0.003	1.8421409781	9.29850531876e-15	1000000.0
0.004	1.46657038805	5.50013114963e-15	1000000.0
0.005	1.18703277787	3.33984651784e-15	1000000.0
0.006	0.96501224432	2.03676606007e-15	1000000.0
0.007	0.783978519222	1.23349305716e-15	1000000.0
0.008	0.640771125475	7.55190969252e-16	1000000.0
0.009	0.519509834717	4.51838831401e-16	1000000.0
0.01	0.424001607452	2.7425501724e-16	1000000.0
0.011	0.349897226201	1.71027815487e-16	1000000.0
0.012	0.282682244233	1.00945732004e-16	1000000.0
0.013	0.230922858035	6.1016544664e-17	1000000.0
0.014	0.189634440289	3.75187593131e-17	1000000.0
0.015	0.154627868338	2.26003862555e-17	1000000.0
0.016	0.125840317211	1.35360497403e-17	1000000.0
0.017	0.101901478441	7.99995159409e-18	1000000.0
0.018	0.083735757109	4.89264170035e-18	1000000.0
0.019	0.0682020604376	2.92877914738e-18	1000000.0
0.02	0.055363805033	1.73974040524e-18	1000000.0
0.021	0.0446122471092	1.01625740042e-18	1000000.0
0.022	0.0366096108294	6.20660803404e-19	1000000.0
0.023	0.0307075023027	3.99410489765e-19	1000000.0
0.024	0.0244075930792	2.25072855993e-19	1000000.0
0.025	0.0195382522077	1.28137974716e-19	1000000.0
0.026	0.0164318171482	8.3437139148e-20	1000000.0
0.027	0.0136521691638	5.25029290951e-20	1000000.0
0.028	0.0112725264208	3.27148347599e-20	1000000.0
0.029	0.00915241536577	1.94095197827e-20	1000000.0
0.03	0.00744015775211	3.13756229989e-22	11000000.0
0.031	0.00608496398692	1.90093951602e-22	11000000.0
0.032	0.00498746712532	1.151904557e-22	11000000.0
0.033	0.00413004223347	7.13465710449e-23	11000000.0
0.034	0.00337937243237	4.33710378827e-23	11000000.0
0.035	0.00277319988664	2.59707791718e-23	11000000.0
0.036	0.00228792339499	1.59377845662e-23	11000000.0
0.037	0.0019247417086	1.02534953801e-23	11000000.0
0.038	0.0016099475402	6.46348269664e-24	11000000.0
0.039	0.00136986079816	4.29908300196e-24	11000000.0
0.04	0.00111844096898	2.48553576488e-24	11000000.0
0.041	0.000996706371774	1.86941014878e-24	11000000.0
0.042	0.000855116595928	1.20826774688e-24	11000000.0
0.043	0.000755702520452	8.81536613374e-25	11000000.0
0.044	0.00068732583887	6.78490541085e-25	11000000.0
0.045	0.000576223050869	4.0830256663e-25	11000000.0
0.046	0.000545290658825	3.37462164769e-25	11000000.0
0.047	0.000482609290564	2.3196114236e-25	11000000.0
0.048	0.000446319881349	1.82037953258e-25	11000000.0
0.049	0.000430343385702	1.60210721956e-25	11000000.0
0.05	0.000385755120935	1.44947030036e-15	31000000.0
0.051	0.000378801496845	1.35941640746e-15	31000000.0
0.052	0.000367415890036	1.24095198367e-15	31000000.0
0.053	0.000353687048343	9.67436977815e-16	31000000.0
0.054	0.000347202632286	9.26852622945e-16	31000000.0
0.055	0.000338365206854	8.07640768052e-16	31000000.0
0.056	0.000336333055504	6.39876642614e-16	31000000.0
0.057	0.000339142591841	6.73183330272e-16	31000000.0
0.058	0.000331790386155	5.01417020976e-16	31000000.0
0.059	0.000339197230993	5.6107797496e-16	31000000.0
0.06	0.000338649539403	4.62155935816e-16	31000000.0
0.061	0.000348764200197	3.78944265682e-26	11000000.0
0.062	0.000343724687547	2.69334146244e-26	11000000.0
0.063	0.000351022885432	3.11241111728e-26	11000000.0
0.064	0.00034862199427	2.05908341087e-26	11000000.0
0.065	0.00035067950319	1.41149070605e-26	11000000.0
0.066	0.000356971237933	1.99349961543e-26	11000000.0
0.067	0.000360223322618	1.49363347341e-26	11000000.0
0.068	0.000367536961954	2.19988709228e-26	11000000.0
0.069	0.000369240898511	1.73123109892e-26	11000000.0
0.07	0.000372056554306	5.8207823017e-27	11000000.0
0.071	0.000376969559492	8.15597185188e-26	1000000.0
0.072	0.000380860269736	8.34264929206e-26	1000000.0
0.073	0.000385685213411	1.65489349008e-25	1000000.0
0.074	0.000390839842799	1.30658495141e-25	1000000.0
0.075	0.000394613502524	9.26749037054e-26	1000000.0
0.076	0.000400586322974	9.68281885526e-26	1000000.0
0.077	0.000404115093818	9.92630793463e-26	1000000.0
0.078	0.00040841891969	1.02594511904e-25	1000000.0
0.079	0.000414343771375	1.06895882327e-25	1000000.0
0.08	0.000419024176025	1.1055528679e-25	1000000.0
0.081	0.000422911374562	1.13080880955e-25	1000000.0
0.082	0.000429516868094	1.18769942037e-25	1000000.0
0.083	0.000432795854048	1.20867442972e-25	1000000.0
0.084	0.000437730179704	1.25285891625e-25	1000000.0
0.085	0.000443822466651	1.30604752193e-25	1000000.0
0.086	0.000448327817414	1.3480471922e-25	1000000.0
0.087	0.000454336964264	1.398589508e-25	1000000.0
0.088	0.000458798165851	1.43770582576e-25	1000000.0
0.089	0.000463068127687	1.4775021069e-25	1000000.0
0.09	0.000466792720542	1.51213621534e-25	1000000.0
0.091	0.000471876911129	1.56944219821e-25	1000000.0
0.092	0.000478346307182	1.62342384846e-25	1000000.0
0.093	0.000483635628707	1.68093069074e-25	1000000.0
0.094	0.000488327550747	1.73517604325e-25	1000000.0
0.095	0.000492232595588	1.77134756043e-25	1000000.0
0.096	0.000496277031264	1.81116091764e-25	1000000.0
0.097	0.000501689004059	1.87031679068e-25	1000000.0
0.098	0.000505060459976	1.90983355822e-25	1000000.0
0.099	0.000512295951467	1.98765929091e-25	1000000.0
0.1	0.000515057180456	2.0185676304e-25	1000000.0
0.11	0.000564588351789	2.64055438938e-25	1000000.0
0.12	0.000613592100792	3.38859701141e-25	1000000.0
0.13	0.00066297427695	4.26025321494e-25	1000000.0
0.14	0.000710778788274	5.24086540661e-25	1000000.0
0.15	0.000758941834127	6.34420992336e-25	1000000.0
0.16	0.000809372875822	7.70104562277e-25	1000000.0
0.17	0.000856980537545	9.11331100842e-25	1000000.0
0.18	0.000907648123736	1.07912322589e-24	1000000.0
0.19	0.000955700713553	1.26072301941e-24	1000000.0
0.2	0.00100581680736	1.46893453652e-24	1000000.0
0.21	0.00105304729851	1.68436098553e-24	1000000.0
0.22	0.00110205751373	1.92697929773e-24	1000000.0
0.23	0.00114921969155	2.19072742246e-24	1000000.0
0.24	0.00119837642706	2.47444063267e-24	1000000.0
