congress_number,icpsr_id,state_code,congress_district,state_name,party_code,occupancy,last_means_of_office,name,x_dimension,alt_dimension,log_likelihood,num_votes,num_classification_factors,geometric_mean_probability
114,20129,13,3,NEW YOR,100,0,1,ISRAEL,-0.334,-0.051,-92.75235,1101,51,0.919
114,21540,13,4,NEW YOR,100,0,1,RICE,-0.272,-0.095,-147.52059,1070,81,0.871
114,29776,13,5,NEW YOR,100,0,1,MEEKS,-0.423,-0.05,-100.67058,979,31,0.902
114,21342,13,6,NEW YOR,100,0,1,MENG,-0.386,-0.109,-95.51007,1089,35,0.916
114,29378,13,7,NEW YOR,100,0,1,VELAZQUE,-0.546,-0.343,-62.9104,1113,23,0.945
114,21343,13,8,NEW YOR,100,0,1,JEFFRIES,-0.491,-0.066,-61.66672,1091,25,0.945
114,20733,13,9,NEW YOR,100,0,1,CLARKE,-0.605,-0.223,-72.49278,1107,35,0.937
114,29377,13,10,NEW YOR,100,0,1,NADLER,-0.509,-0.533,-78.29073,1036,41,0.927
114,21560,13,11,NEW YOR,200,2,2,DONOVAN,0.218,0.147,-150.73266,915,54,0.848
114,29379,13,12,NEW YOR,100,0,1,MALONEY,-0.387,-0.278,-96.05658,1073,35,0.914
114,13035,13,13,NEW YOR,100,0,1,RANGEL,-0.514,-0.341,-100.02235,1077,41,0.911
114,29925,13,14,NEW YOR,100,0,1,CROWLEY,-0.407,-0.064,-82.56487,1086,31,0.927
114,29134,13,15,NEW YOR,100,0,1,SERRANO,-0.489,-0.395,-64.42695,1119,38,0.944
114,15603,13,16,NEW YOR,100,0,1,ENGEL,-0.411,-0.058,-128.24481,1055,40,0.886
114,15612,13,17,NEW YOR,100,0,1,LOWEY,-0.39,-0.15,-97.16884,1114,43,0.916
114,21344,13,18,NEW YOR,100,0,1,MALONEY,-0.225,0.099,-199.84421,1109,87,0.835
114,21156,13,19,NEW YOR,200,0,1,GIBSON,0.203,-0.455,-347.40836,1117,178,0.733
114,20934,13,20,NEW YOR,100,0,1,TONKO,-0.423,-0.255,-84.40828,1102,31,0.926
114,21541,13,21,NEW YOR,200,0,1,STEFANIK,0.205,0.077,-182.54794,1124,73,0.85
114,21157,13,22,NEW YOR,200,0,1,HANNA,0.215,-0.145,-258.38534,1024,119,0.777
114,21101,13,23,NEW YOR,200,0,1,REED,0.3,0.115,-144.13774,1106,61,0.878
114,21542,13,24,NEW YOR,200,0,1,KATKO,0.196,-0.02,-235.64791,1113,104,0.809
114,15444,13,25,NEW YOR,100,0,1,SLAUGHTE,-0.465,-0.105,-87.2489,1107,40,0.924
114,20519,13,26,NEW YOR,100,0,1,HIGGINS,-0.347,-0.019,-101.41539,1110,36,0.913
114,21345,13,27,NEW YOR,200,0,1,COLLINS,0.363,0.266,-112.13974,1102,47,0.903
114,20340,47,1,NORTH C,100,0,1,BUTTERFI,-0.421,0.267,-95.63906,1078,31,0.915
114,21159,47,2,NORTH C,200,0,1,ELLMERS,0.406,0.338,-143.7411,1018,63,0.868
114,29546,47,3,NORTH C,200,0,1,JONES,0.243,-0.226,-1101.68809,1089,412,0.364
114,15438,47,4,NORTH C,100,0,1,PRICE,-0.339,-0.016,-87.93882,1093,29,0.923
114,20521,47,5,NORTH C,200,0,1,FOXX,0.65,0.224,-147.7495,1101,69,0.874
114,21543,47,6,NORTH C,200,0,1,WALKER,0.621,0.029,-98.18318,1104,43,0.915
114,21544,47,7,NORTH C,200,0,1,ROUZER,0.611,0.144,-91.79337,1123,49,0.922
114,21346,47,8,NORTH C,200,0,1,HUDSON,0.683,0.335,-83.27978,1052,42,0.924
114,21347,47,9,NORTH C,200,0,1,PITTENGER,0.558,0.432,-87.91131,1107,43,0.924
114,20522,47,10,NORTH C,200,0,1,MCHENRY,0.583,0.184,-99.89825,1119,36,0.915
114,21348,47,11,NORTH C,200,0,1,MEADOWS,0.622,-0.135,-127.00475,1110,50,0.892
114,21545,47,12,NORTH C,100,0,1,ADAMS,-0.47,0.005,-55.29437,1040,23,0.948
114,21349,47,13,NORTH C,200,0,1,HOLDING,0.671,0.245,-97.34046,1121,50,0.917
114,21350,36,1,NORTH D,200,0,1,CRAMER,0.375,0.352,-99.15277,1098,37,0.914
114,29550,24,1,OHIO,200,0,1,CHABOT,0.581,-0.225,-89.77717,1124,27,0.923
114,21351,24,2,OHIO,200,0,1,WENSTRUP,0.58,0.249,-102.62303,1112,44,0.912
114,21352,24,3,OHIO,100,0,1,BEATTY,-0.449,0.104,-80.74111,1108,23,0.93
114,20738,24,4,OHIO,200,0,1,JORDAN,0.701,-0.144,-125.02427,1110,70,0.893
114,20755,24,5,OHIO,200,0,1,LATTA,0.515,0.365,-81.23801,1119,31,0.93
114,21162,24,6,OHIO,200,0,1,JOHNSON,0.435,0.343,-99.82493,1121,48,0.915
114,21165,24,7,OHIO,200,0,1,GIBBS,0.446,0.391,-92.35005,1121,44,0.921
114,21564,24,8,OHIO,200,2,2,DAVIDSON,0.737,-0.19,-31.38451,281,13,0.894
114,15029,24,9,OHIO,100,0,1,KAPTUR,-0.351,0.123,-140.10452,1076,42,0.878
114,20342,24,10,OHIO,200,0,1,TURNER,0.266,0.185,-115.38075,1067,52,0.898
114,20941,24,11,OHIO,100,0,1,FUDGE,-0.587,0.114,-93.50238,1093,47,0.918
114,20130,24,12,OHIO,200,0,1,TIBERI,0.386,0.001,-119.60658,1091,57,0.896
114,20343,24,13,OHIO,100,0,1,RYAN,-0.409,0.246,-130.16687,1083,65,0.887
114,21353,24,14,OHIO,200,0,1,JOYCE,0.26,0.249,-122.42671,1095,54,0.894
114,21163,24,15,OHIO,200,0,1,STIVERS,0.302,0.267,-104.40403,1076,46,0.908
114,21164,24,16,OHIO,200,0,1,RENACCI,0.372,0.228,-143.02583,1115,78,0.88
114,21354,53,1,OKLAHOM,200,0,1,BRIDENSTIN,0.695,-0.147,-132.83657,1111,53,0.887
114,21355,53,2,OKLAHOM,200,0,1,MULLIN,0.49,0.64,-82.00355,1116,31,0.929
114,29393,53,3,OKLAHOM,200,0,1,LUCAS,0.36,0.459,-75.63036,1124,28,0.935
114,20344,53,4,OKLAHOM,200,0,1,COLE,0.337,0.408,-93.7673,1110,27,0.919
114,21546,53,5,OKLAHOM,200,0,1,RUSSELL,0.452,0.003,-195.72992,1106,59,0.838
114,21198,72,1,OREGON,100,0,1,BONAMICI,-0.397,-0.355,-80.26324,1107,40,0.93
114,29932,72,2,OREGON,200,0,1,WALDEN,0.337,-0.008,-112.31047,1122,38,0.905
114,29588,72,3,OREGON,100,0,1,BLUMENAU,-0.43,-0.631,-129.6905,1090,53,0.888
114,15410,72,4,OREGON,100,0,1,DEFAZIO,-0.429,-0.01,-230.64004,1032,92,0.8
114,20944,72,5,OREGON,100,0,1,SCHRADER,-0.199,0.083,-430.5114,1092,188,0.674
114,29777,14,1,PENNSYL,100,0,1,BRADY,-0.484,0.223,-89.77126,1070,47,0.92
114,29559,14,2,PENNSYL,100,1,1,FATTAH,-0.472,-0.054,-58.07576,687,22,0.919
114,21566,14,2,PENNSYL,100,2,2,EVANS,-0.331,-0.062,-1.70072,30,1,0.945
114,21167,14,3,PENNSYL,200,0,1,KELLY,0.319,0.51,-102.65982,1121,40,0.912
114,21356,14,4,PENNSYL,200,0,1,PERRY,0.647,-0.288,-145.03984,1118,72,0.878
114,20946,14,5,PENNSYL,200,0,1,THOMPSON,0.304,0.43,-154.23981,1122,65,0.872
114,21547,14,6,PENNSYL,200,0,1,COSTELLO,0.21,-0.052,-209.09781,1112,96,0.829
114,21168,14,7,PENNSYL,200,0,1,MEEHAN,0.217,0.092,-216.70247,1118,100,0.824
114,20524,14,8,PENNSYL,200,0,1,FITZPATRI,0.202,-0.186,-278.04712,1083,134,0.774
114,20134,14,9,PENNSYL,200,0,1,SHUSTER,0.377,0.358,-107.12412,1117,46,0.909
114,21170,14,10,PENNSYL,200,0,1,MARINO,0.357,0.583,-82.20906,1050,27,0.925
114,21171,14,11,PENNSYL,200,0,1,BARLETTA,0.274,0.414,-123.11757,1056,48,0.89
114,21357,14,12,PENNSYL,200,0,1,ROTHFUS,0.499,0.128,-96.10148,1116,43,0.917
114,21548,14,13,PENNSYL,100,0,1,BOYLE,-0.362,0.036,-129.34075,1080,59,0.887
114,29561,14,14,PENNSYL,100,0,1,DOYLE,-0.325,0.13,-141.07602,1077,56,0.877
114,20526,14,15,PENNSYL,200,0,1,DENT,0.236,-0.063,-208.01927,1124,82,0.831
114,29752,14,16,PENNSYL,200,0,1,PITTS,0.538,0.012,-115.46484,1098,49,0.9
114,21358,14,17,PENNSYL,100,0,1,CARTWRIGHT,-0.43,0.045,-113.06919,1103,44,0.903
114,20346,14,18,PENNSYL,200,0,1,MURPHY,0.257,0.21,-139.24789,1115,58,0.883
114,21172,5,1,RHODE I,100,0,1,CICILLINE,-0.396,-0.26,-71.11721,1109,23,0.938
114,20136,5,2,RHODE I,100,0,1,LANGEVIN,-0.375,0.111,-121.4136,1112,56,0.897
114,29565,48,1,SOUTH C,200,0,1,SANFORD,0.642,-0.767,-262.44879,1102,134,0.788
114,20138,48,2,SOUTH C,200,0,1,WILSON,0.545,0.148,-85.26173,1112,34,0.926
114,21174,48,3,SOUTH C,200,0,1,DUNCAN,0.742,-0.215,-124.14556,1086,49,0.892
114,21175,48,4,SOUTH C,200,0,1,GOWDY,0.672,-0.032,-73.14378,1072,30,0.934
114,21176,48,5,SOUTH C,200,0,1,MULVANEY,0.754,-0.632,-142.47058,1089,74,0.877
114,39301,48,6,SOUTH C,100,0,1,CLYBURN,-0.466,0.284,-93.91353,1072,48,0.916
114,21359,48,7,SOUTH C,200,0,1,RICE,0.584,-0.217,-165.70861,1115,75,0.862
114,21177,37,1,SOUTH D,200,0,1,NOEM,0.381,0.476,-114.55548,1103,54,0.901
114,20947,54,1,TENNESS,200,0,1,ROE,0.491,0.064,-81.30632,1027,35,0.924
114,15455,54,2,TENNESS,200,0,1,DUNCAN,0.599,-0.425,-360.38639,1108,129,0.722
114,21178,54,3,TENNESS,200,0,1,FLEISCHMA,0.489,0.386,-88.58407,1119,42,0.924
114,21179,54,4,TENNESS,200,0,1,DESJARLAIS,0.593,-0.022,-126.16643,1078,54,0.89
114,15019,54,5,TENNESS,100,0,1,COOPER,-0.162,-0.006,-362.30732,1108,142,0.721
114,21180,54,6,TENNESS,200,0,1,BLACK,0.589,0.371,-73.10867,1069,21,0.934
114,20351,54,7,TENNESS,200,0,1,BLACKBURN,0.612,0.215,-74.54488,1095,26,0.934
114,21181,54,8,TENNESS,200,0,1,FINCHER,0.526,0.181,-99.54881,845,43,0.889
114,20748,54,9,TENNESS,100,0,1,COHEN,-0.401,-0.411,-118.72682,1097,53,0.897
114,20527,49,1,TEXAS,200,0,1,GOHMERT,0.597,-0.235,-151.29761,1068,71,0.868
114,20528,49,2,TEXAS,200,0,1,POE,0.592,0.058,-157.92129,956,75,0.848
114,29143,49,3,TEXAS,200,0,1,JOHNSON,0.609,0.339,-75.32876,1025,31,0.929
114,21549,49,4,TEXAS,200,0,1,RATCLIFFE,0.74,0.108,-84.3686,1123,40,0.928
114,20352,49,5,TEXAS,200,0,1,HENSARLIN,0.706,0.124,-75.52849,1113,29,0.934
114,15085,49,6,TEXAS,200,0,1,BARTON,0.529,0.076,-112.2339,1099,49,0.903
114,20139,49,7,TEXAS,200,0,1,CULBERSO,0.501,0.476,-125.21581,1072,55,0.89
114,29760,49,8,TEXAS,200,0,1,BRADY,0.518,0.276,-69.18863,1079,26,0.938
114,20529,49,9,TEXAS,100,0,1,GREEN,-0.448,0.391,-133.63032,1092,67,0.885
114,20530,49,10,TEXAS,200,0,1,MCCAUL,0.443,0.162,-103.98579,1108,42,0.91
114,20531,49,11,TEXAS,200,0,1,CONAWAY,0.591,0.474,-85.45553,1125,31,0.927
114,29762,49,12,TEXAS,200,0,1,GRANGER,0.387,0.282,-93.42287,1053,39,0.915
114,29572,49,13,TEXAS,200,0,1,THORNBER,0.529,0.388,-92.74035,1117,42,0.92
114,21360,49,14,TEXAS,200,0,1,WEBER,0.714,0.045,-150.08623,1122,70,0.875
114,29763,49,15,TEXAS,100,0,1,HINOJOSA,-0.34,0.235,-128.93825,873,51,0.863
114,21361,49,16,TEXAS,100,0,1,OROURKE,-0.334,-0.366,-131.0697,1067,50,0.884
114,21182,49,17,TEXAS,200,0,1,FLORES,0.619,0.463,-76.98041,1111,40,0.933
114,29573,49,18,TEXAS,100,0,1,JACKSON-,-0.459,0.155,-120.81834,999,49,0.886
114,20353,49,19,TEXAS,200,0,1,NEUGEBAUE,0.628,0.322,-79.75961,1117,32,0.931
114,21362,49,20,TEXAS,100,0,1,CASTRO,-0.41,0.105,-87.9311,1046,30,0.919
114,15445,49,21,TEXAS,200,0,1,SMITH,0.423,0.066,-110.80816,1108,49,0.905
114,20948,49,22,TEXAS,200,0,1,OLSON,0.537,0.431,-73.48784,1108,22,0.936
114,21550,49,23,TEXAS,200,0,1,HURD,0.412,0.247,-103.65074,1123,51,0.912
114,20532,49,24,TEXAS,200,0,1,MARCHANT,0.601,0.239,-99.73656,1068,44,0.911
114,21364,49,25,TEXAS,200,0,1,WILLIAMS,0.609,0.266,-82.96546,1055,35,0.924
114,20355,49,26,TEXAS,200,0,1,BURGESS,0.565,-0.153,-177.09476,1120,88,0.854
114,21184,49,27,TEXAS,200,0,1,FARENTHOLD,0.543,0.087,-138.29614,1120,65,0.884
114,20533,49,28,TEXAS,100,0,1,CUELLAR,-0.238,0.686,-288.55032,1087,121,0.767
114,39304,49,29,TEXAS,100,0,1,GREEN,-0.332,0.502,-276.87755,1078,119,0.773
114,39305,49,30,TEXAS,100,0,1,JOHNSON,-0.49,0.232,-126.12054,1041,58,0.886
114,20356,49,31,TEXAS,200,0,1,CARTER,0.466,0.693,-83.57457,1052,50,0.924
114,29759,49,32,TEXAS,200,0,1,SESSIONS,0.585,0.244,-73.56123,1105,26,0.936
114,21365,49,33,TEXAS,100,0,1,VEASEY,-0.414,0.291,-147.28049,1111,79,0.876
114,21366,49,34,TEXAS,100,0,1,VELA,-0.316,0.476,-231.67427,1103,100,0.811
114,29571,49,35,TEXAS,100,0,1,DOGGETT,-0.402,-0.307,-128.83026,1113,48,0.891
114,21551,49,36,TEXAS,200,0,1,BABIN,0.716,0.092,-87.18503,1110,45,0.924
114,20357,67,1,UTAH,200,0,1,BISHOP,0.529,0.192,-120.07511,1072,39,0.894
114,21367,67,2,UTAH,200,0,1,STEWART,0.517,0.225,-108.37876,1095,37,0.906
114,20949,67,3,UTAH,200,0,1,CHAFFETZ,0.648,-0.262,-148.73076,1079,70,0.871
114,21552,67,4,UTAH,200,0,1,LOVE,0.583,-0.018,-104.61423,1108,46,0.91
114,20750,6,1,VERMONT,100,0,1,WELCH,-0.417,-0.29,-124.8411,1095,51,0.892
114,20756,40,1,VIRGINI,200,0,1,WITTMAN,0.401,0.059,-159.2398,1119,64,0.867
114,21185,40,2,VIRGINI,200,0,1,RIGELL,0.405,-0.084,-184.52576,1116,81,0.848
114,39307,40,3,VIRGINI,100,0,1,SCOTT,-0.457,0.04,-88.33158,1115,23,0.924
114,20143,40,4,VIRGINI,200,0,1,FORBES,0.407,0.218,-99.8446,1041,48,0.909
114,21186,40,5,VIRGINI,200,0,1,HURT,0.568,0,-107.94951,1085,39,0.905
114,39308,40,6,VIRGINI,200,0,1,GOODLATT,0.49,0.058,-102.19863,1113,39,0.912
114,21553,40,7,VIRGINI,200,0,1,BRAT,0.828,-0.355,-96.16309,1082,38,0.915
114,21554,40,8,VIRGINI,100,0,1,BEYER,-0.365,-0.147,-110.54709,1087,45,0.903
114,21191,40,9,VIRGINI,200,0,1,GRIFFITH,0.531,-0.415,-247.80425,1114,117,0.801
114,21555,40,10,VIRGINI,200,0,1,COMSTOCK,0.271,0.542,-108.34487,1111,37,0.907
114,20952,40,11,VIRGINI,100,0,1,CONNOLLY,-0.307,-0.008,-122.37975,1118,59,0.896
114,31101,73,1,WASHING,100,0,1,DELBENE,-0.274,-0.223,-106.11269,1122,43,0.91
114,20145,73,2,WASHING,100,0,1,LARSEN,-0.372,0.242,-143.09491,1117,61,0.88
114,21187,73,3,WASHING,200,0,1,HERRERA BEU,0.377,-0.221,-168.86452,880,84,0.825
114,21556,73,4,WASHING,200,0,1,NEWHOUSE,0.367,0.218,-125.9696,1120,57,0.894
114,20535,73,5,WASHING,200,0,1,MCMORRIS RO,0.423,0.221,-94.00578,1117,33,0.919
114,21368,73,6,WASHING,100,0,1,KILMER,-0.301,-0.061,-106.47495,1124,57,0.91
114,15613,73,7,WASHING,100,0,1,MCDERMOT,-0.666,-0.197,-108.50771,1083,51,0.905
114,20536,73,8,WASHING,200,0,1,REICHERT,0.214,-0.136,-248.26528,1089,109,0.796
114,29768,73,9,WASHING,100,0,1,SMITH,-0.281,-0.105,-123.49826,905,40,0.872
114,21369,73,10,WASHING,100,0,1,HECK,-0.325,-0.087,-101.11255,1121,38,0.914
114,21188,56,1,WEST VI,200,0,1,MCKINLEY,0.291,0.149,-188.45273,1117,88,0.845
114,21557,56,2,WEST VI,200,0,1,MOONEY,0.563,-0.216,-157.12215,1115,60,0.869
114,21558,56,3,WEST VI,200,0,1,JENKINS,0.307,0.295,-116.68452,1112,63,0.9
114,29939,25,1,WISCONS,200,0,1,RYAN,0.555,-0.223,-61.49831,514,21,0.887
114,21370,25,2,WISCONS,100,0,1,POCAN,-0.572,-0.438,-52.41527,1098,22,0.953
114,29769,25,3,WISCONS,100,0,1,KIND,-0.269,-0.09,-199.9992,1070,94,0.83
114,20537,25,4,WISCONS,100,0,1,MOORE,-0.528,-0.267,-84.54289,1046,38,0.922
114,14657,25,5,WISCONS,200,0,1,SENSENBR,0.646,-0.617,-191.6624,1125,86,0.843
114,21559,25,6,WISCONS,200,0,1,GROTHMAN,0.59,-0.202,-156.04069,1112,68,0.869
114,21189,25,7,WISCONS,200,0,1,DUFFY,0.513,-0.137,-127.50822,1071,51,0.888
114,21190,25,8,WISCONS,200,0,1,RIBBLE,0.603,-0.333,-208.95525,1099,84,0.827
114,20953,68,1,WYOMING,200,0,1,LUMMIS,0.675,-0.357,-159.92233,1107,73,0.865
114,49700,41,0,ALABAMA,200,0,1,SESSIONS,0.551,0.165,-107.71984,410,46,0.769
114,94659,41,0,ALABAMA,200,0,1,SHELBY,0.437,0.591,-98.93168,403,43,0.782
114,40300,81,0,ALASKA,200,0,1,MURKOWSKI,0.207,-0.313,-136.3443,413,66,0.719
114,41500,81,0,ALASKA,200,0,1,SULLIVAN,0.464,0.128,-100.84948,412,34,0.783
114,20100,61,0,ARIZONA,200,0,1,FLAKE,0.829,-0.559,-139.47494,407,67,0.71
114,15039,61,0,ARIZONA,200,0,1,MCCAIN,0.382,-0.621,-117.30727,410,59,0.751
114,21301,42,0,ARKANSA,200,0,1,COTTON,0.613,0.239,-66.05738,410,26,0.851
114,20101,42,0,ARKANSA,200,0,1,BOOZMAN,0.399,0.313,-68.74228,418,20,0.848
114,15011,71,0,CALIFOR,100,0,1,BOXER,-0.45,-0.423,-46.4471,368,22,0.881
114,49300,71,0,CALIFOR,100,0,1,FEINSTEIN,-0.263,-0.188,-55.74844,407,30,0.872
114,21112,62,0,COLORAD,200,0,1,GARDNER,0.448,0.121,-115.47889,414,43,0.757
114,40910,62,0,COLORAD,100,0,1,BENNET,-0.211,-0.138,-74.60916,420,35,0.837
114,41101,1,0,CONNECT,100,0,1,BLUMENTHAL,-0.374,-0.198,-45.02133,418,16,0.898
114,20707,1,0,CONNECT,100,0,1,MURPHY,-0.313,-0.18,-46.17544,418,16,0.895
114,40916,11,0,DELAWAR,100,0,1,COONS,-0.302,-0.249,-44.38805,403,24,0.896
114,15015,11,0,DELAWAR,100,0,1,CARPER,-0.174,-0.222,-90.86579,409,37,0.801
114,41102,43,0,FLORIDA,200,0,1,RUBIO,0.577,-0.236,-84.5957,298,32,0.753
114,14651,43,0,FLORIDA,100,0,1,NELSON,-0.189,0.314,-95.6803,394,40,0.784
114,41501,44,0,GEORGIA,200,0,1,PERDUE,0.678,-0.368,-93.44822,415,41,0.798
114,29909,44,0,GEORGIA,200,0,1,ISAKSON,0.403,0.01,-75.18178,418,27,0.835
114,20713,82,0,HAWAII,100,0,1,HIRONO,-0.511,-0.041,-37.87733,419,11,0.914
114,41112,82,0,HAWAII,100,0,1,SCHATZ,-0.439,-0.084,-43.54004,417,16,0.901
114,40902,63,0,IDAHO,200,0,1,RISCH,0.637,0.677,-62.43484,419,30,0.862
114,29345,63,0,IDAHO,200,0,1,CRAPO,0.509,0.332,-75.03392,412,37,0.834
114,15021,21,0,ILLINOI,100,0,1,DURBIN,-0.366,-0.39,-38.91729,411,16,0.91
114,20115,21,0,ILLINOI,200,0,1,KIRK,0.274,-0.647,-139.86855,402,65,0.706
114,14806,22,0,INDIANA,200,0,1,COATS,0.375,-0.227,-111.40278,411,44,0.763
114,20717,22,0,INDIANA,100,0,1,DONNELLY,-0.119,0.432,-115.15327,416,48,0.758
114,14226,31,0,IOWA,200,0,1,GRASSLEY,0.34,-0.052,-112.03254,420,48,0.766
114,41502,31,0,IOWA,200,0,1,ERNST,0.502,0.06,-64.29718,420,27,0.858
114,29722,32,0,KANSAS,200,0,1,MORAN,0.401,0.407,-100.0277,409,49,0.783
114,14852,32,0,KANSAS,200,0,1,ROBERTS,0.415,-0.102,-70.90564,414,29,0.843
114,41104,51,0,KENTUCK,200,0,1,PAUL,0.866,-0.5,-217.10796,401,99,0.582
114,14921,51,0,KENTUCK,200,0,1,MCCONNELL,0.404,0.027,-155.55559,420,62,0.69
114,29918,45,0,LOUISIA,200,0,1,VITTER,0.495,0.323,-65.55047,370,32,0.838
114,20919,45,0,LOUISIA,200,0,1,CASSIDY,0.444,-0.001,-78.99987,416,33,0.827
114,49703,2,0,MAINE,200,0,1,COLLINS,0.106,-0.597,-159.38758,420,84,0.684
114,41300,2,0,MAINE,328,0,1,KING,-0.168,-0.339,-100.86855,413,53,0.783
114,14440,52,0,MARYLAN,100,0,1,MIKULSKI,-0.37,-0.128,-40.75285,399,20,0.903
114,15408,52,0,MARYLAN,100,0,1,CARDIN,-0.33,-0.266,-46.83656,420,15,0.894
114,41301,3,0,MASSACH,100,0,1,WARREN,-0.709,-0.387,-38.57482,420,14,0.912
114,14435,3,0,MASSACH,100,0,1,MARKEY,-0.498,-0.464,-50.8489,414,23,0.884
114,29732,23,0,MICHIGA,100,0,1,STABENOW,-0.328,0.021,-47.79265,415,19,0.891
114,20923,23,0,MICHIGA,100,0,1,PETERS,-0.233,-0.191,-49.69629,415,16,0.887
114,40700,33,0,MINNESO,100,0,1,KLOBUCHAR,-0.237,-0.182,-54.06052,414,20,0.878
114,40904,33,0,MINNESO,100,0,1,FRANKEN,-0.439,-0.147,-41.70153,407,21,0.903
114,14009,46,0,MISSISS,200,0,1,COCHRAN,0.284,0.084,-73.6615,416,23,0.838
114,29534,46,0,MISSISS,200,0,1,WICKER,0.374,0.435,-63.89465,415,25,0.857
114,40701,34,0,MISSOUR,100,0,1,MCCASKILL,-0.143,-0.046,-93.23441,404,36,0.794
114,29735,34,0,MISSOUR,200,0,1,BLUNT,0.428,0.356,-80.7033,408,37,0.821
114,21338,64,0,MONTANA,200,0,1,DAINES,0.52,0.027,-101.92088,420,44,0.785
114,40702,64,0,MONTANA,100,0,1,TESTER,-0.205,0.031,-105.12603,420,41,0.779
114,41503,35,0,NEBRASK,200,0,1,SASSE,0.833,-0.423,-94.11114,418,49,0.798
114,41302,35,0,NEBRASK,200,0,1,FISCHER,0.462,0.415,-65.68603,420,22,0.855
114,20730,65,0,NEVADA,200,0,1,HELLER,0.452,-0.338,-181.04646,408,85,0.642
114,15054,65,0,NEVADA,100,0,1,REID,-0.276,0.258,-68.81173,364,35,0.828
114,41106,4,0,NEW HAM,200,0,1,AYOTTE,0.351,-0.612,-126.06028,416,57,0.739
114,40906,4,0,NEW HAM,100,0,1,SHAHEEN,-0.283,-0.457,-50.6687,420,26,0.886
114,29373,12,0,NEW JER,100,0,1,MENENDEZ,-0.362,-0.124,-73.39998,415,30,0.838
114,41308,12,0,NEW JER,100,0,1,BOOKER,-0.498,-0.576,-39.46024,416,13,0.91
114,20930,66,0,NEW MEX,100,0,1,HEINRICH,-0.28,-0.04,-50.00252,418,21,0.887
114,29924,66,0,NEW MEX,100,0,1,UDALL,-0.458,0.17,-48.78529,418,21,0.89
114,20735,13,0,NEW YOR,100,0,1,GILLIBRAND,-0.305,0.004,-72.65496,419,34,0.841
114,14858,13,0,NEW YOR,100,0,1,SCHUMER,-0.35,-0.431,-43.87336,419,16,0.901
114,29548,47,0,NORTH C,200,0,1,BURR,0.453,-0.026,-92.62992,417,37,0.801
114,41504,47,0,NORTH C,200,0,1,TILLIS,0.441,-0.052,-76.59631,418,36,0.833
114,41303,36,0,NORTH D,100,0,1,HEITKAMP,-0.15,0.445,-111.81409,419,51,0.766
114,41107,36,0,NORTH D,200,0,1,HOEVEN,0.334,0.415,-66.7423,417,29,0.852
114,29389,24,0,OHIO,100,0,1,BROWN,-0.443,-0.163,-39.92644,409,19,0.907
114,29386,24,0,OHIO,200,0,1,PORTMAN,0.37,-0.204,-137.07146,416,64,0.719
114,15424,53,0,OKLAHOM,200,0,1,INHOFE,0.552,0.039,-61.88004,410,27,0.86
114,21166,53,0,OKLAHOM,200,0,1,LANKFORD,0.562,0.286,-109.57279,419,46,0.77
114,40908,72,0,OREGON,100,0,1,MERKLEY,-0.438,-0.899,-45.35609,416,23,0.897
114,14871,72,0,OREGON,100,0,1,WYDEN,-0.313,-0.441,-70.96,415,33,0.843
114,40703,14,0,PENNSYL,100,0,1,CASEY,-0.298,0.229,-79.5735,415,28,0.826
114,29935,14,0,PENNSYL,200,0,1,TOOMEY,0.623,-0.228,-83.08094,400,32,0.812
114,40704,5,0,RHODE I,100,0,1,WHITEHOUSE,-0.429,-0.362,-50.55533,419,25,0.886
114,29142,5,0,RHODE I,100,0,1,REED,-0.39,-0.289,-39.69264,420,14,0.91
114,21173,48,0,SOUTH C,200,0,1,SCOTT,0.668,0.069,-77.43327,411,39,0.828
114,29566,48,0,SOUTH C,200,0,1,GRAHAM,0.409,-0.161,-86.00694,321,40,0.765
114,29754,37,0,SOUTH D,200,0,1,THUNE,0.408,0.186,-70.38147,419,35,0.845
114,41505,37,0,SOUTH D,200,0,1,ROUNDS,0.382,0.03,-66.98725,416,17,0.851
114,40705,54,0,TENNESS,200,0,1,CORKER,0.39,-0.288,-120.89258,410,48,0.745
114,40304,54,0,TENNESS,200,0,1,ALEXANDER,0.321,-0.128,-105.69172,412,39,0.774
114,40305,49,0,TEXAS,200,0,1,CORNYN,0.499,-0.007,-70.8464,413,30,0.842
114,41304,49,0,TEXAS,200,0,1,CRUZ,0.858,-0.196,-112.02981,304,50,0.692
114,41110,67,0,UTAH,200,0,1,LEE,0.861,-0.509,-146.56057,388,70,0.685
114,14503,67,0,UTAH,200,0,1,HATCH,0.383,-0.014,-78.21747,416,28,0.829
114,29147,6,0,VERMONT,328,0,1,SANDERS,-0.509,-0.297,-71.7671,315,31,0.796
114,14307,6,0,VERMONT,100,0,1,LEAHY,-0.375,-0.15,-46.06013,414,22,0.895
114,41305,40,0,VIRGINI,100,0,1,KAINE,-0.227,-0.136,-70.19655,410,36,0.843
114,40909,40,0,VIRGINI,100,0,1,WARNER,-0.203,-0.077,-75.74562,386,41,0.822
114,39310,73,0,WASHING,100,0,1,CANTWELL,-0.288,-0.422,-45.72223,420,21,0.897
114,49308,73,0,WASHING,100,0,1,MURRAY,-0.342,-0.322,-47.23242,414,27,0.892
114,40915,56,0,WEST VI,100,0,1,MANCHIN,-0.06,0.424,-164.10011,413,66,0.672
