x,y
1.339589585749704215e+00,1.345881414606657422e+01
1.346244382751431878e+00,1.345566898189764871e+01
1.352899179753159542e+00,1.345272216129454534e+01
1.359553976754886984e+00,1.345000557267136720e+01
1.366208773756614647e+00,1.344755334488764120e+01
1.372863570758342311e+00,1.344540099877676731e+01
1.379518367760069752e+00,1.344358445046566786e+01
1.386173164761797416e+00,1.344213887339551583e+01
1.392827961763525080e+00,1.344109742988983136e+01
1.399482758765252521e+00,1.344048989312349285e+01
1.406137555766980185e+00,1.344034119708672037e+01
1.412792352768707627e+00,1.344066997474744518e+01
1.419447149770435068e+00,1.344148717042618735e+01
1.426101946772162954e+00,1.344279483689395605e+01
1.432756743773890618e+00,1.344458524488506868e+01
1.439411540775618059e+00,1.344684043600307533e+01
1.446066337777345723e+00,1.344953233371088785e+01
1.452721134779073386e+00,1.345262348828387111e+01
1.459375931780800828e+00,1.345606847172087583e+01
1.465227056278124884e+00,1.345935789206932220e+01
1.466030728782528492e+00,1.345977356733623154e+01
1.472685525784256155e+00,1.346339874588297292e+01
1.479340322785983597e+00,1.346719761532599335e+01
1.485995119787711261e+00,1.347112295428996021e+01
1.492649916789438924e+00,1.347513173499278061e+01
1.499304713791166366e+00,1.347918676638395930e+01
1.505362566256817747e+00,1.348288737369820467e+01
1.505959510792894029e+00,1.348322458234726184e+01
1.512614307794621915e+00,1.348692795750343620e+01
1.519269104796349357e+00,1.349061753609118242e+01
1.525923901798076798e+00,1.349428560318904502e+01
1.532578698799804462e+00,1.349792849023057784e+01
1.539233495801531681e+00,1.350154492059602340e+01
1.545888292803259567e+00,1.350513414669728007e+01
1.548316931191851431e+00,1.350641685532708358e+01
1.552543089804987231e+00,1.350851253458210444e+01
1.559197886806714672e+00,1.351176483127050965e+01
1.565852683808442336e+00,1.351498619659953526e+01
1.572507480810170000e+00,1.351816236209202948e+01
1.579162277811897441e+00,1.352127306435818355e+01
1.585817074813625105e+00,1.352429219949643624e+01
1.592471871815352769e+00,1.352718870256394901e+01
1.599126668817080210e+00,1.352992816215002847e+01
1.599175064075280872e+00,1.352994633695596782e+01
1.605781465818807874e+00,1.353231610523642026e+01
1.612436262820535537e+00,1.353450220714171870e+01
1.619091059822263201e+00,1.353646004551353066e+01
1.625745856823990643e+00,1.353816904915969310e+01
1.632400653825718306e+00,1.353961840922156945e+01
1.639055450827445748e+00,1.354080942499154538e+01
1.645710247829173412e+00,1.354175730902520591e+01
1.652365044830901075e+00,1.354249236699623538e+01
1.659019841832628295e+00,1.354306054501844514e+01
1.665674638834356180e+00,1.354352340495233520e+01
1.672329435836083844e+00,1.354395763646173734e+01
1.678984232837811286e+00,1.354445423851906938e+01
1.685639029839538949e+00,1.354511750310001972e+01
1.692293826841266391e+00,1.354606391417981115e+01
1.698948623842994055e+00,1.354742104191457486e+01
1.705603420844721940e+00,1.354932647123145983e+01
1.712258217846449604e+00,1.355192676110504379e+01
1.715292301484629522e+00,1.355347581858485029e+01
1.718913014848176823e+00,1.355538496432827422e+01
1.725567811849904487e+00,1.355989017308409217e+01
1.732222608851632151e+00,1.356561951672775734e+01
1.738877405853359592e+00,1.357275474894790435e+01
1.742183754122855976e+00,1.357700530021373098e+01
1.745532202855087256e+00,1.358160247241455920e+01
1.752186999856814920e+00,1.359242786459921071e+01
1.756443295673395300e+00,1.360053478184261522e+01
1.758841796858542361e+00,1.360550955792473715e+01
1.765496593860270025e+00,1.362128352462921299e+01
1.766549605299862380e+00,1.362406426347149591e+01
1.772151390861997911e+00,1.364042179977479030e+01
1.774384005942125864e+00,1.364759374510038015e+01
1.778806187863725130e+00,1.366348121939218530e+01
1.780786900400697981e+00,1.367112322672926084e+01
1.785460984865452794e+00,1.369150242878351875e+01
1.786147897948789476e+00,1.369465270835814330e+01
1.790685108443014206e+00,1.371818218998702577e+01
1.792115781867180457e+00,1.372673369527254650e+01
1.794554875027082774e+00,1.374171167161590823e+01
1.797835704071567786e+00,1.376524115324479069e+01
1.798770578868907899e+00,1.377316468417584971e+01
1.800593363712091222e+00,1.378877063487367138e+01
