,x,G1,G2
0,2.0,0.0,0.0
1,2.592964824120603,0.0,0.0
2,3.1859296482412063,0.0,0.0
3,3.778894472361809,0.0,0.0
4,4.371859296482413,0.008070048350298438,0.0
5,4.964824120603016,0.02093850382780134,0.0
6,5.557788944723618,0.033806959305304224,0.0
7,6.150753768844221,0.049524978270478255,0.0
8,6.743718592964824,0.07360171679948763,0.0
9,7.336683417085427,0.09767845532849698,0.0
10,7.9296482412060305,0.12175519385750636,0.0
11,8.522613065326635,0.10960165846608144,0.0
12,9.115577889447236,0.09257097081613663,0.0
13,9.708542713567839,0.07554028316619177,0.0
14,10.301507537688442,0.06284035147218212,0.0032623035807802913
15,10.894472361809045,0.054326817202243166,0.0096781672896482
16,11.487437185929648,0.04581328293230422,0.016094030998516105
17,12.080402010050252,0.03788268685267263,0.02467677474521778
18,12.673366834170855,0.03366832173625047,0.047073378733109614
19,13.266331658291458,0.02945395661982831,0.06946998272100145
20,13.859296482412061,0.02523959150340615,0.0918665867088933
21,14.452261306532664,0.02266927125818819,0.08917108295337714
22,15.045226130653267,0.020610431639567096,0.07866914567768965
23,15.63819095477387,0.018551592020946,0.06816720840200216
24,16.231155778894472,0.01684568594280815,0.059579672491977174
25,16.824120603015075,0.015692197580209285,0.05398859089342389
26,17.417085427135678,0.014538709217610418,0.048397509294870605
27,18.01005025125628,0.013393655685472182,0.042852669066157575
28,18.603015075376884,0.012737822320050596,0.039989828288179395
29,19.195979899497488,0.012081988954629011,0.03712698751020121
30,19.78894472361809,0.011426155589207426,0.03426414673222302
31,20.381909547738694,0.010982977001152451,0.03183808181636131
32,20.974874371859297,0.010657318158484285,0.029653393034827114
33,21.5678391959799,0.01033165931581612,0.027468704253292918
34,22.160804020100503,0.010080986574914142,0.025326244744768033
35,22.753768844221106,0.010031838982508793,0.02329727640745567
36,23.34673366834171,0.009982691390103443,0.021268308070143307
37,23.939698492462313,0.009933543797698093,0.019239339732830943
38,24.532663316582916,0.010141848445413536,0.017898388754628618
39,25.12562814070352,0.010379298629746429,0.01663532653406139
40,25.718592964824122,0.01061674881407932,0.015372264313494166
41,26.311557788944725,0.011022090925814411,0.014340686860445625
42,26.90452261306533,0.011579077359074067,0.013518192423220408
43,27.49748743718593,0.012136063792333725,0.012695697985995194
44,28.090452261306535,0.01272765062332505,0.011909276840033775
45,28.683417085427138,0.013511461886158975,0.01132326286776012
46,29.27638190954774,0.014295273148992899,0.010737248895486464
47,29.869346733668344,0.015079084411826824,0.010151234923212809
48,30.462311557788944,0.01571820371959082,0.009684566260546234
49,31.055276381909547,0.016316431822661147,0.009251625620159918
50,31.64824120603015,0.016914659925731473,0.008818684979773601
51,32.24120603015075,0.017074753495494987,0.008429528224502046
52,32.834170854271356,0.016595900870852717,0.00810422296835618
53,33.42713567839196,0.016117048246210446,0.007778917712210311
54,34.02010050251256,0.015603139331872207,0.007456312114180177
55,34.61306532663317,0.014090126161198594,0.007210646772448353
56,35.20603015075377,0.012577112990525,0.006964981430716532
57,35.798994974874375,0.011064099819851389,0.006719316088984708
58,36.391959798994975,0.009650472770937061,0.006513804148014452
59,36.98492462311558,0.008287812963950546,0.006328883694614227
60,37.57788944723618,0.006925153156964047,0.006143963241214003
61,38.17085427135679,0.005710454204014946,0.005972091135149928
62,38.76381909547739,0.004861305596334752,0.005832456122504577
63,39.356783919597994,0.004012156988654548,0.005692821109859225
64,39.949748743718594,0.003163008380974354,0.005553186097213874
65,40.54271356783919,0.002674826965662703,0.005450144785102211
66,41.1356783919598,0.0022200684385333177,0.0053504917785955185
67,41.7286432160804,0.0017653099114039383,0.005250838772088827
68,42.321608040201006,0.0014416408921984764,0.005171891443467789
69,42.914572864321606,0.001228578645303828,0.005110414530562774
70,43.50753768844221,0.001015516398409177,0.005048937617657757
71,44.10050251256281,0.000819739366020255,0.004992603260130345
72,44.69346733668342,0.0007086598847093921,0.0049614674239531874
73,45.28643216080402,0.0005975804033985305,0.00493033158777603
74,45.879396984924625,0.0004865009220876676,0.004899195751598872
75,46.472361809045225,0.0004154752331564126,0.004898382792112923
76,47.06532663316583,0.0003546760444071838,0.00490531184369707
77,47.65829145728643,0.00029387685565795583,0.004912240895281217
78,48.25125628140704,0.00024410736436256247,0.0049326744258167046
79,48.84422110552764,0.00020933826160438555,0.004971474047726014
80,49.437185929648244,0.00017456915884620823,0.005010273669635324
81,50.030150753768844,0.0001406293303472813,0.005051100286948095
82,50.62311557788945,0.00012216928802102016,0.005129764151792159
83,51.21608040201005,0.00010370924569475926,0.005208428016636221
84,51.80904522613066,8.524920336849814e-05,0.005287091881480285
85,52.402010050251256,7.2472570955803e-05,0.005393063644083166
86,52.99497487437186,6.239555825205144e-05,0.005512006658121486
87,53.58793969849246,5.23185455483e-05,0.005630949672159805
88,54.18090452261307,4.3489138285586564e-05,0.005761356681482391
89,54.77386934673367,3.7501498971904416e-05,0.005917876124508024
90,55.366834170854275,3.151385965822219e-05,0.0060743955675336605
91,55.959798994974875,2.5526220344540044e-05,0.006230915010559295
92,56.55276381909548,2.1808490933792742e-05,0.006415075699541341
93,57.14572864321608,1.8255845879622562e-05,0.0066012466609565775
94,57.73869346733669,1.4703200825452342e-05,0.006787417622371817
95,58.33165829145729,1.215129468693795e-05,0.00698221641820363
96,58.92462311557789,1.0387849512273558e-05,0.0071838129017575926
97,59.517587939698494,8.624404337609141e-06,0.007385409385311558
98,60.11055276381909,7.03700677289969e-06,0.00758431197816017
99,60.7035175879397,6.2178169607208976e-06,0.007771459411567252
100,61.2964824120603,5.3986271485421156e-06,0.007958606844974332
101,61.88944723618091,4.5794373363633226e-06,0.008145754278381415
102,62.482412060301506,3.942201073366995e-06,0.008269453598881931
103,63.07537688442211,3.346662498724972e-06,0.008378612726841364
104,63.66834170854271,2.7511239240829556e-06,0.008487771854800794
105,64.26130653266333,2.2698666657440373e-06,0.008535745450880771
106,64.85427135678393,1.9336587704052264e-06,0.008506060487267595
107,65.44723618090453,1.5974508750664152e-06,0.008476375523654421
108,66.04020100502512,1.2718285355284068e-06,0.008434696152200143
109,66.63316582914572,1.0917575882514383e-06,0.0082280936729307
110,67.22613065326634,9.116866409744654e-07,0.00802149119366125
111,67.81909547738694,7.316156936974967e-07,0.007814888714391809
112,68.41206030150754,6.201374283572116e-07,0.007504951247552054
113,69.00502512562814,5.387730233793726e-07,0.007149647200803383
114,69.59798994974875,4.574086184015315e-07,0.006794343154054704
115,70.19095477386935,3.883592449312812e-07,0.006426786151735448
116,70.78391959798995,3.4523625358226945e-07,0.0060334334534781165
117,71.37688442211055,3.0211326223325765e-07,0.005640080755220785
118,71.96984924623116,2.5899027088424484e-07,0.0052467280569634435
119,72.56281407035176,2.3838796653651666e-07,0.00487871260522953
120,73.15577889447236,2.1899212756385693e-07,0.004512054505987943
121,73.74874371859296,1.9959628859119718e-07,0.004145396406746355
122,74.34170854271358,1.831872005295361e-07,0.0038124988541312654
123,74.93467336683418,1.6897425284360998e-07,0.003504425232859202
124,75.52763819095478,1.5476130515768385e-07,0.0031963516115871378
125,76.12060301507537,1.3650224344663827e-07,0.0029019187535551964
126,76.71356783919599,1.0239590180387361e-07,0.002660912218213728
127,77.30653266331659,6.828956016110979e-08,0.0024199056828722657
128,77.89949748743719,3.418321851834596e-08,0.002178899147530803
129,78.49246231155779,2.469182141298232e-08,0.0019889097727242176
130,79.08542713567839,2.0223882376475796e-08,0.001809332063332913
131,79.678391959799,1.5755943339969158e-08,0.001629754353941604
132,80.2713567839196,1.2163717492958496e-08,0.0014708641674765638
133,80.8643216080402,9.609373944609568e-09,0.0013364925267019098
134,81.4572864321608,7.0550303962606414e-09,0.0012021208859272561
135,82.05025125628141,4.661540058797352e-09,0.0010714275272094135
136,82.64321608040201,4.005264398899439e-09,0.0009804596147051652
137,83.23618090452261,3.348988739001525e-09,0.0008894917022009168
138,83.82914572864321,2.6927130791036116e-09,0.0007985237896966684
139,84.42211055276383,2.1842616438719534e-09,0.0007285241263368774
140,85.01507537688443,1.7356438233861777e-09,0.0006670116114403217
141,85.60804020100502,1.287026002900402e-09,0.0006054990965437658
142,86.20100502512562,9.36267120339459e-10,0.0005498791096336167
143,86.79396984924624,7.763331667319395e-10,0.0005057495522969596
144,87.38693467336684,6.16399213124424e-10,0.00046161999496030346
145,87.97989949748744,4.564652595169084e-10,0.0004174904376236474
146,88.57286432160804,3.7847795959010066e-10,0.0003849134640892166
147,89.16582914572865,3.033659808450702e-10,0.000352741844372407
148,89.75879396984925,2.2825400210004156e-10,0.0003205702246555982
149,90.35175879396985,1.7759939220399644e-10,0.0002938825259608596
150,90.94472361809045,1.4371554951868255e-10,0.0002709552302526833
151,91.53768844221106,1.0983170683336782e-10,0.00024802793454450645
152,92.13065326633166,8.017752072369341e-11,0.00022638325075989975
153,92.72361809045226,6.548981172781947e-11,0.00020927703993561578
154,93.31658291457286,5.080210273194554e-11,0.0001921708291113318
155,93.90954773869348,3.6114393736071245e-11,0.00017506461828704743
156,94.50251256281408,2.8688565418663136e-11,0.0001613913999153484
157,95.09547738693468,2.2569875623378734e-11,0.00014833612018511462
158,95.68844221105527,1.6451185828094328e-11,0.00013528084045488084
159,96.28140703517589,1.2073859137115014e-11,0.0001238612613438374
160,96.87437185929649,9.624470168759356e-12,0.00011425263648975525
161,97.46733668341709,7.175081200403699e-12,0.0001046440116356731
162,98.06030150753769,4.878989591015816e-12,9.523536750053896e-05
163,98.65326633165829,3.937024652509963e-12,8.75932197161124e-05
164,99.2462311557789,2.9950597140040876e-12,7.995107193168566e-05
165,99.8391959798995,2.0530947754982346e-12,7.230892414725911e-05
166,100.4321608040201,1.5441047925653408e-12,6.665595104374697e-05
167,101.0251256281407,1.1962217698456382e-12,6.17431359610402e-05
168,101.61809045226131,8.483387471259273e-13,5.68303208783333e-05
169,102.21105527638191,5.803781991470608e-13,5.215487000458981e-05
170,102.80402010050251,4.570392721277973e-13,4.790893531849413e-05
171,103.39698492462311,3.337003451085339e-13,4.366300063239846e-05
172,103.98994974874373,2.103614180892675e-13,3.9417065946302685e-05
173,104.58291457286433,1.6701780128753517e-13,3.6557683444195344e-05
174,105.17587939698493,1.2505341397231097e-13,3.3722207014225715e-05
175,105.76884422110552,8.308902665708679e-14,3.0886730584256085e-05
176,106.36180904522614,5.837187402021223e-14,2.8461616623997123e-05
177,106.95477386934674,4.4673787983395286e-14,2.6298678686053403e-05
178,107.54773869346734,3.097570194657834e-14,2.4135740748109683e-05
179,108.14070351758794,1.9510303700657512e-14,2.2036308941508257e-05
180,108.73366834170855,1.522140192547422e-14,2.0141003985649886e-05
181,109.32663316582915,1.0932500150291027e-14,1.824569902979156e-05
182,109.91959798994975,6.643598375107836e-15,1.6350394073933232e-05
183,110.51256281407035,4.948804006627553e-15,1.5162291018068579e-05
184,111.10552763819096,3.660928447041806e-15,1.4085121593575457e-05
185,111.69849246231156,2.3730528874560897e-15,1.300795216908236e-05
186,112.29145728643216,1.5359188611558007e-15,1.1950128980620354e-05
187,112.88442211055276,1.1650691796335267e-15,1.0912319139776717e-05
188,113.47738693467338,7.942194981112441e-16,9.874509298933055e-06
189,114.07035175879398,4.552200791737802e-16,8.87389979725592e-06
190,114.66331658291458,3.528226108663088e-16,8.14963567224419e-06
191,115.25628140703517,2.5042514255883733e-16,7.42537154723246e-06
192,115.84924623115577,1.4802767425136586e-16,6.701107422220731e-06
193,116.44221105527639,1.0177673416806603e-16,6.148800040954228e-06
194,117.03517587939699,7.46666559793719e-17,5.655114276873616e-06
195,117.62814070351759,4.7556577790677756e-17,5.1614285127930044e-06
196,118.22110552763819,2.798917179948411e-17,4.709470729416783e-06
197,118.8140703517588,2.1107169049541355e-17,4.327691822679755e-06
198,119.4070351758794,1.422516629959877e-17,3.945912915942737e-06
199,120.0,7.343163549656185e-18,3.564134009205719e-06
