5.360000000000000000e+02,2.573000000000000000e+03,2.516000000000000000e+03,8.210000000000000000e+02,7.250000000000000000e+02,1.780000000000000000e+02,2.386000000000000000e+03,4.200000000000000000e+02,1.941000000000000000e+03,1.556000000000000000e+03,2.560000000000000000e+02,2.240000000000000000e+02,1.161000000000000000e+03,1.013000000000000000e+03,1.038000000000000000e+03,6.690000000000000000e+02,7.530000000000000000e+02,3.010000000000000000e+02,3.660000000000000000e+02,2.740000000000000000e+02,2.500000000000000000e+02,2.060000000000000000e+02
5.520000000000000000e+02,2.633000000000000000e+03,2.569000000000000000e+03,8.450000000000000000e+02,7.430000000000000000e+02,1.820000000000000000e+02,2.457000000000000000e+03,4.280000000000000000e+02,1.983000000000000000e+03,1.612000000000000000e+03,2.610000000000000000e+02,2.310000000000000000e+02,1.184000000000000000e+03,1.051000000000000000e+03,1.058000000000000000e+03,6.900000000000000000e+02,7.730000000000000000e+02,3.060000000000000000e+02,3.710000000000000000e+02,2.800000000000000000e+02,2.560000000000000000e+02,2.140000000000000000e+02
5.600000000000000000e+02,2.666000000000000000e+03,2.598000000000000000e+03,8.610000000000000000e+02,7.570000000000000000e+02,1.850000000000000000e+02,2.501000000000000000e+03,4.380000000000000000e+02,1.995000000000000000e+03,1.646000000000000000e+03,2.660000000000000000e+02,2.360000000000000000e+02,1.192000000000000000e+03,1.088000000000000000e+03,1.072000000000000000e+03,7.000000000000000000e+02,7.870000000000000000e+02,3.110000000000000000e+02,3.740000000000000000e+02,2.840000000000000000e+02,2.590000000000000000e+02,2.210000000000000000e+02
5.670000000000000000e+02,2.686000000000000000e+03,2.614000000000000000e+03,8.720000000000000000e+02,7.640000000000000000e+02,1.870000000000000000e+02,2.528000000000000000e+03,4.450000000000000000e+02,1.995000000000000000e+03,1.685000000000000000e+03,2.700000000000000000e+02,2.390000000000000000e+02,1.195000000000000000e+03,1.108000000000000000e+03,1.078000000000000000e+03,7.010000000000000000e+02,7.930000000000000000e+02,3.140000000000000000e+02,3.750000000000000000e+02,2.880000000000000000e+02,2.620000000000000000e+02,2.250000000000000000e+02
5.700000000000000000e+02,2.680000000000000000e+03,2.625000000000000000e+03,8.750000000000000000e+02,7.650000000000000000e+02,1.870000000000000000e+02,2.555000000000000000e+03,4.480000000000000000e+02,1.984000000000000000e+03,1.699000000000000000e+03,2.710000000000000000e+02,2.380000000000000000e+02,1.197000000000000000e+03,1.112000000000000000e+03,1.071000000000000000e+03,6.980000000000000000e+02,7.940000000000000000e+02,3.120000000000000000e+02,3.740000000000000000e+02,2.900000000000000000e+02,2.620000000000000000e+02,2.250000000000000000e+02
2.890000000000000000e+02,1.199000000000000000e+03,1.367000000000000000e+03,3.800000000000000000e+02,3.200000000000000000e+02,8.600000000000000000e+01,1.449000000000000000e+03,1.370000000000000000e+02,8.600000000000000000e+02,7.400000000000000000e+02,1.260000000000000000e+02,9.800000000000000000e+01,6.080000000000000000e+02,5.030000000000000000e+02,4.970000000000000000e+02,3.430000000000000000e+02,3.530000000000000000e+02,1.730000000000000000e+02,2.510000000000000000e+02,1.690000000000000000e+02,1.160000000000000000e+02,4.200000000000000000e+01
3.120000000000000000e+02,1.299000000000000000e+03,1.448000000000000000e+03,4.110000000000000000e+02,3.570000000000000000e+02,9.300000000000000000e+01,1.514000000000000000e+03,1.580000000000000000e+02,9.140000000000000000e+02,8.200000000000000000e+02,1.410000000000000000e+02,1.090000000000000000e+02,6.500000000000000000e+02,5.540000000000000000e+02,5.390000000000000000e+02,3.630000000000000000e+02,3.890000000000000000e+02,1.880000000000000000e+02,2.620000000000000000e+02,1.800000000000000000e+02,1.300000000000000000e+02,6.100000000000000000e+01
3.470000000000000000e+02,1.459000000000000000e+03,1.596000000000000000e+03,4.710000000000000000e+02,4.110000000000000000e+02,1.040000000000000000e+02,1.643000000000000000e+03,1.940000000000000000e+02,1.039000000000000000e+03,9.330000000000000000e+02,1.610000000000000000e+02,1.240000000000000000e+02,7.220000000000000000e+02,6.150000000000000000e+02,6.020000000000000000e+02,4.030000000000000000e+02,4.420000000000000000e+02,2.070000000000000000e+02,2.780000000000000000e+02,1.950000000000000000e+02,1.490000000000000000e+02,8.400000000000000000e+01
3.820000000000000000e+02,1.625000000000000000e+03,1.759000000000000000e+03,5.370000000000000000e+02,4.660000000000000000e+02,1.150000000000000000e+02,1.772000000000000000e+03,2.360000000000000000e+02,1.185000000000000000e+03,1.050000000000000000e+03,1.800000000000000000e+02,1.400000000000000000e+02,7.900000000000000000e+02,6.820000000000000000e+02,6.660000000000000000e+02,4.440000000000000000e+02,4.940000000000000000e+02,2.280000000000000000e+02,2.960000000000000000e+02,2.110000000000000000e+02,1.670000000000000000e+02,1.050000000000000000e+02
4.100000000000000000e+02,1.780000000000000000e+03,1.914000000000000000e+03,5.920000000000000000e+02,5.180000000000000000e+02,1.260000000000000000e+02,1.879000000000000000e+03,2.760000000000000000e+02,1.315000000000000000e+03,1.148000000000000000e+03,1.990000000000000000e+02,1.550000000000000000e+02,8.560000000000000000e+02,7.420000000000000000e+02,7.220000000000000000e+02,4.890000000000000000e+02,5.450000000000000000e+02,2.470000000000000000e+02,3.110000000000000000e+02,2.260000000000000000e+02,1.840000000000000000e+02,1.250000000000000000e+02
4.560000000000000000e+02,1.992000000000000000e+03,2.044000000000000000e+03,6.530000000000000000e+02,5.820000000000000000e+02,1.400000000000000000e+02,1.973000000000000000e+03,3.290000000000000000e+02,1.475000000000000000e+03,1.301000000000000000e+03,2.130000000000000000e+02,1.770000000000000000e+02,9.400000000000000000e+02,8.520000000000000000e+02,8.090000000000000000e+02,5.170000000000000000e+02,5.860000000000000000e+02,2.700000000000000000e+02,3.270000000000000000e+02,2.410000000000000000e+02,2.050000000000000000e+02,1.600000000000000000e+02
4.810000000000000000e+02,2.134000000000000000e+03,2.183000000000000000e+03,7.030000000000000000e+02,6.220000000000000000e+02,1.500000000000000000e+02,2.099000000000000000e+03,3.590000000000000000e+02,1.597000000000000000e+03,1.401000000000000000e+03,2.270000000000000000e+02,1.890000000000000000e+02,1.000000000000000000e+03,9.020000000000000000e+02,8.630000000000000000e+02,5.570000000000000000e+02,6.310000000000000000e+02,2.820000000000000000e+02,3.400000000000000000e+02,2.530000000000000000e+02,2.200000000000000000e+02,1.740000000000000000e+02
5.080000000000000000e+02,2.296000000000000000e+03,2.328000000000000000e+03,7.600000000000000000e+02,6.660000000000000000e+02,1.600000000000000000e+02,2.240000000000000000e+03,3.910000000000000000e+02,1.732000000000000000e+03,1.508000000000000000e+03,2.420000000000000000e+02,2.030000000000000000e+02,1.066000000000000000e+03,9.560000000000000000e+02,9.250000000000000000e+02,5.970000000000000000e+02,6.810000000000000000e+02,2.950000000000000000e+02,3.520000000000000000e+02,2.660000000000000000e+02,2.360000000000000000e+02,1.900000000000000000e+02
5.330000000000000000e+02,2.448000000000000000e+03,2.472000000000000000e+03,8.160000000000000000e+02,7.080000000000000000e+02,1.700000000000000000e+02,2.361000000000000000e+03,4.200000000000000000e+02,1.846000000000000000e+03,1.603000000000000000e+03,2.570000000000000000e+02,2.170000000000000000e+02,1.130000000000000000e+03,1.006000000000000000e+03,9.850000000000000000e+02,6.340000000000000000e+02,7.300000000000000000e+02,3.080000000000000000e+02,3.640000000000000000e+02,2.790000000000000000e+02,2.510000000000000000e+02,2.050000000000000000e+02
5.440000000000000000e+02,2.546000000000000000e+03,2.547000000000000000e+03,8.430000000000000000e+02,7.380000000000000000e+02,1.750000000000000000e+02,2.419000000000000000e+03,4.350000000000000000e+02,1.901000000000000000e+03,1.649000000000000000e+03,2.680000000000000000e+02,2.280000000000000000e+02,1.164000000000000000e+03,1.044000000000000000e+03,1.022000000000000000e+03,6.560000000000000000e+02,7.620000000000000000e+02,3.140000000000000000e+02,3.700000000000000000e+02,2.850000000000000000e+02,2.580000000000000000e+02,2.160000000000000000e+02
4.320000000000000000e+02,1.891000000000000000e+03,1.989000000000000000e+03,6.280000000000000000e+02,5.550000000000000000e+02,1.320000000000000000e+02,1.925000000000000000e+03,3.000000000000000000e+02,1.402000000000000000e+03,1.233000000000000000e+03,2.080000000000000000e+02,1.680000000000000000e+02,9.030000000000000000e+02,7.980000000000000000e+02,7.720000000000000000e+02,5.090000000000000000e+02,5.640000000000000000e+02,2.620000000000000000e+02,3.200000000000000000e+02,2.340000000000000000e+02,1.940000000000000000e+02,1.420000000000000000e+02
4.340000000000000000e+02,1.893000000000000000e+03,1.991000000000000000e+03,6.280000000000000000e+02,5.610000000000000000e+02,1.330000000000000000e+02,1.912000000000000000e+03,3.020000000000000000e+02,1.413000000000000000e+03,1.238000000000000000e+03,2.090000000000000000e+02,1.690000000000000000e+02,9.080000000000000000e+02,8.020000000000000000e+02,7.820000000000000000e+02,5.120000000000000000e+02,5.660000000000000000e+02,2.650000000000000000e+02,3.220000000000000000e+02,2.350000000000000000e+02,1.940000000000000000e+02,1.430000000000000000e+02
4.360000000000000000e+02,1.901000000000000000e+03,1.993000000000000000e+03,6.300000000000000000e+02,5.680000000000000000e+02,1.340000000000000000e+02,1.898000000000000000e+03,3.050000000000000000e+02,1.427000000000000000e+03,1.243000000000000000e+03,2.100000000000000000e+02,1.700000000000000000e+02,9.130000000000000000e+02,8.080000000000000000e+02,7.930000000000000000e+02,5.150000000000000000e+02,5.690000000000000000e+02,2.690000000000000000e+02,3.250000000000000000e+02,2.360000000000000000e+02,1.940000000000000000e+02,1.450000000000000000e+02
4.380000000000000000e+02,1.910000000000000000e+03,1.997000000000000000e+03,6.310000000000000000e+02,5.750000000000000000e+02,1.340000000000000000e+02,1.885000000000000000e+03,3.080000000000000000e+02,1.442000000000000000e+03,1.250000000000000000e+03,2.120000000000000000e+02,1.700000000000000000e+02,9.190000000000000000e+02,8.130000000000000000e+02,8.030000000000000000e+02,5.160000000000000000e+02,5.720000000000000000e+02,2.720000000000000000e+02,3.280000000000000000e+02,2.370000000000000000e+02,1.940000000000000000e+02,1.470000000000000000e+02
3.920000000000000000e+02,1.720000000000000000e+03,1.845000000000000000e+03,5.620000000000000000e+02,5.100000000000000000e+02,1.210000000000000000e+02,1.753000000000000000e+03,2.700000000000000000e+02,1.304000000000000000e+03,1.108000000000000000e+03,1.950000000000000000e+02,1.570000000000000000e+02,8.420000000000000000e+02,7.390000000000000000e+02,7.270000000000000000e+02,4.590000000000000000e+02,5.240000000000000000e+02,2.430000000000000000e+02,3.080000000000000000e+02,2.210000000000000000e+02,1.750000000000000000e+02,1.080000000000000000e+02
4.140000000000000000e+02,1.808000000000000000e+03,1.922000000000000000e+03,5.980000000000000000e+02,5.400000000000000000e+02,1.270000000000000000e+02,1.820000000000000000e+03,2.870000000000000000e+02,1.369000000000000000e+03,1.168000000000000000e+03,2.030000000000000000e+02,1.630000000000000000e+02,8.750000000000000000e+02,7.720000000000000000e+02,7.630000000000000000e+02,4.870000000000000000e+02,5.480000000000000000e+02,2.540000000000000000e+02,3.170000000000000000e+02,2.280000000000000000e+02,1.830000000000000000e+02,1.250000000000000000e+02
4.340000000000000000e+02,1.906000000000000000e+03,1.997000000000000000e+03,6.330000000000000000e+02,5.730000000000000000e+02,1.330000000000000000e+02,1.888000000000000000e+03,3.060000000000000000e+02,1.439000000000000000e+03,1.224000000000000000e+03,2.100000000000000000e+02,1.700000000000000000e+02,9.060000000000000000e+02,8.080000000000000000e+02,8.020000000000000000e+02,5.140000000000000000e+02,5.750000000000000000e+02,2.660000000000000000e+02,3.250000000000000000e+02,2.350000000000000000e+02,1.910000000000000000e+02,1.420000000000000000e+02
4.540000000000000000e+02,1.999000000000000000e+03,2.071000000000000000e+03,6.680000000000000000e+02,6.010000000000000000e+02,1.380000000000000000e+02,1.952000000000000000e+03,3.230000000000000000e+02,1.497000000000000000e+03,1.278000000000000000e+03,2.170000000000000000e+02,1.770000000000000000e+02,9.360000000000000000e+02,8.400000000000000000e+02,8.340000000000000000e+02,5.400000000000000000e+02,5.990000000000000000e+02,2.760000000000000000e+02,3.320000000000000000e+02,2.410000000000000000e+02,1.990000000000000000e+02,1.570000000000000000e+02
4.700000000000000000e+02,2.088000000000000000e+03,2.139000000000000000e+03,6.970000000000000000e+02,6.270000000000000000e+02,1.440000000000000000e+02,2.017000000000000000e+03,3.390000000000000000e+02,1.550000000000000000e+03,1.331000000000000000e+03,2.230000000000000000e+02,1.820000000000000000e+02,9.620000000000000000e+02,8.670000000000000000e+02,8.610000000000000000e+02,5.630000000000000000e+02,6.190000000000000000e+02,2.830000000000000000e+02,3.380000000000000000e+02,2.460000000000000000e+02,2.060000000000000000e+02,1.680000000000000000e+02
3.220000000000000000e+02,1.361000000000000000e+03,1.533000000000000000e+03,4.410000000000000000e+02,3.750000000000000000e+02,9.800000000000000000e+01,1.538000000000000000e+03,1.760000000000000000e+02,1.001000000000000000e+03,8.570000000000000000e+02,1.450000000000000000e+02,1.160000000000000000e+02,6.800000000000000000e+02,5.670000000000000000e+02,5.620000000000000000e+02,3.880000000000000000e+02,4.000000000000000000e+02,1.940000000000000000e+02,2.670000000000000000e+02,1.850000000000000000e+02,1.360000000000000000e+02,6.100000000000000000e+01
3.420000000000000000e+02,1.455000000000000000e+03,1.609000000000000000e+03,4.760000000000000000e+02,4.040000000000000000e+02,1.030000000000000000e+02,1.603000000000000000e+03,1.980000000000000000e+02,1.060000000000000000e+03,9.200000000000000000e+02,1.560000000000000000e+02,1.250000000000000000e+02,7.170000000000000000e+02,6.070000000000000000e+02,5.990000000000000000e+02,4.050000000000000000e+02,4.290000000000000000e+02,2.050000000000000000e+02,2.770000000000000000e+02,1.940000000000000000e+02,1.450000000000000000e+02,7.300000000000000000e+01
3.630000000000000000e+02,1.573000000000000000e+03,1.708000000000000000e+03,5.210000000000000000e+02,4.430000000000000000e+02,1.100000000000000000e+02,1.694000000000000000e+03,2.250000000000000000e+02,1.150000000000000000e+03,9.960000000000000000e+02,1.700000000000000000e+02,1.370000000000000000e+02,7.660000000000000000e+02,6.570000000000000000e+02,6.440000000000000000e+02,4.280000000000000000e+02,4.680000000000000000e+02,2.160000000000000000e+02,2.880000000000000000e+02,2.050000000000000000e+02,1.580000000000000000e+02,8.800000000000000000e+01
3.780000000000000000e+02,1.669000000000000000e+03,1.793000000000000000e+03,5.580000000000000000e+02,4.810000000000000000e+02,1.160000000000000000e+02,1.780000000000000000e+03,2.490000000000000000e+02,1.239000000000000000e+03,1.065000000000000000e+03,1.810000000000000000e+02,1.480000000000000000e+02,8.090000000000000000e+02,7.010000000000000000e+02,6.830000000000000000e+02,4.460000000000000000e+02,5.020000000000000000e+02,2.260000000000000000e+02,2.970000000000000000e+02,2.130000000000000000e+02,1.690000000000000000e+02,1.000000000000000000e+02
3.600000000000000000e+02,1.571000000000000000e+03,1.702000000000000000e+03,5.170000000000000000e+02,4.440000000000000000e+02,1.100000000000000000e+02,1.692000000000000000e+03,2.230000000000000000e+02,1.154000000000000000e+03,9.900000000000000000e+02,1.700000000000000000e+02,1.360000000000000000e+02,7.650000000000000000e+02,6.530000000000000000e+02,6.420000000000000000e+02,4.280000000000000000e+02,4.670000000000000000e+02,2.160000000000000000e+02,2.880000000000000000e+02,2.040000000000000000e+02,1.570000000000000000e+02,8.800000000000000000e+01
3.390000000000000000e+02,1.454000000000000000e+03,1.599000000000000000e+03,4.730000000000000000e+02,4.030000000000000000e+02,1.030000000000000000e+02,1.600000000000000000e+03,1.950000000000000000e+02,1.064000000000000000e+03,9.150000000000000000e+02,1.550000000000000000e+02,1.250000000000000000e+02,7.140000000000000000e+02,6.050000000000000000e+02,5.970000000000000000e+02,4.070000000000000000e+02,4.270000000000000000e+02,2.050000000000000000e+02,2.760000000000000000e+02,1.930000000000000000e+02,1.440000000000000000e+02,7.400000000000000000e+01
4.710000000000000000e+02,2.101000000000000000e+03,2.155000000000000000e+03,6.910000000000000000e+02,6.110000000000000000e+02,1.470000000000000000e+02,2.077000000000000000e+03,3.380000000000000000e+02,1.548000000000000000e+03,1.346000000000000000e+03,2.240000000000000000e+02,1.860000000000000000e+02,9.720000000000000000e+02,8.720000000000000000e+02,8.520000000000000000e+02,5.590000000000000000e+02,6.240000000000000000e+02,2.770000000000000000e+02,3.340000000000000000e+02,2.480000000000000000e+02,2.110000000000000000e+02,1.640000000000000000e+02
4.910000000000000000e+02,2.209000000000000000e+03,2.241000000000000000e+03,7.250000000000000000e+02,6.390000000000000000e+02,1.520000000000000000e+02,2.159000000000000000e+03,3.600000000000000000e+02,1.624000000000000000e+03,1.419000000000000000e+03,2.350000000000000000e+02,1.960000000000000000e+02,1.019000000000000000e+03,9.120000000000000000e+02,8.900000000000000000e+02,5.760000000000000000e+02,6.530000000000000000e+02,2.860000000000000000e+02,3.420000000000000000e+02,2.570000000000000000e+02,2.220000000000000000e+02,1.780000000000000000e+02
5.100000000000000000e+02,2.329000000000000000e+03,2.334000000000000000e+03,7.670000000000000000e+02,6.750000000000000000e+02,1.600000000000000000e+02,2.246000000000000000e+03,3.870000000000000000e+02,1.712000000000000000e+03,1.492000000000000000e+03,2.490000000000000000e+02,2.070000000000000000e+02,1.067000000000000000e+03,9.580000000000000000e+02,9.340000000000000000e+02,6.000000000000000000e+02,6.880000000000000000e+02,2.960000000000000000e+02,3.520000000000000000e+02,2.670000000000000000e+02,2.340000000000000000e+02,1.920000000000000000e+02
5.250000000000000000e+02,2.415000000000000000e+03,2.407000000000000000e+03,8.000000000000000000e+02,7.060000000000000000e+02,1.650000000000000000e+02,2.307000000000000000e+03,4.050000000000000000e+02,1.778000000000000000e+03,1.548000000000000000e+03,2.570000000000000000e+02,2.160000000000000000e+02,1.100000000000000000e+03,9.970000000000000000e+02,9.680000000000000000e+02,6.200000000000000000e+02,7.180000000000000000e+02,3.030000000000000000e+02,3.590000000000000000e+02,2.740000000000000000e+02,2.420000000000000000e+02,2.020000000000000000e+02
5.110000000000000000e+02,2.335000000000000000e+03,2.342000000000000000e+03,7.690000000000000000e+02,6.800000000000000000e+02,1.600000000000000000e+02,2.242000000000000000e+03,3.890000000000000000e+02,1.716000000000000000e+03,1.490000000000000000e+03,2.500000000000000000e+02,2.080000000000000000e+02,1.065000000000000000e+03,9.610000000000000000e+02,9.370000000000000000e+02,6.000000000000000000e+02,6.930000000000000000e+02,2.960000000000000000e+02,3.540000000000000000e+02,2.680000000000000000e+02,2.340000000000000000e+02,1.920000000000000000e+02
4.910000000000000000e+02,2.214000000000000000e+03,2.248000000000000000e+03,7.280000000000000000e+02,6.440000000000000000e+02,1.530000000000000000e+02,2.154000000000000000e+03,3.630000000000000000e+02,1.629000000000000000e+03,1.417000000000000000e+03,2.370000000000000000e+02,1.970000000000000000e+02,1.020000000000000000e+03,9.150000000000000000e+02,8.940000000000000000e+02,5.780000000000000000e+02,6.560000000000000000e+02,2.870000000000000000e+02,3.440000000000000000e+02,2.570000000000000000e+02,2.220000000000000000e+02,1.780000000000000000e+02
3.620000000000000000e+02,1.626000000000000000e+03,1.726000000000000000e+03,4.970000000000000000e+02,4.740000000000000000e+02,1.120000000000000000e+02,1.656000000000000000e+03,2.310000000000000000e+02,1.170000000000000000e+03,1.010000000000000000e+03,1.800000000000000000e+02,1.450000000000000000e+02,7.760000000000000000e+02,6.610000000000000000e+02,6.710000000000000000e+02,4.250000000000000000e+02,4.830000000000000000e+02,2.160000000000000000e+02,2.970000000000000000e+02,2.080000000000000000e+02,1.550000000000000000e+02,8.500000000000000000e+01
3.900000000000000000e+02,1.742000000000000000e+03,1.835000000000000000e+03,5.400000000000000000e+02,5.080000000000000000e+02,1.200000000000000000e+02,1.746000000000000000e+03,2.570000000000000000e+02,1.284000000000000000e+03,1.091000000000000000e+03,1.910000000000000000e+02,1.540000000000000000e+02,8.250000000000000000e+02,7.190000000000000000e+02,7.260000000000000000e+02,4.550000000000000000e+02,5.180000000000000000e+02,2.350000000000000000e+02,3.080000000000000000e+02,2.190000000000000000e+02,1.690000000000000000e+02,1.060000000000000000e+02
4.150000000000000000e+02,1.852000000000000000e+03,1.933000000000000000e+03,5.900000000000000000e+02,5.470000000000000000e+02,1.270000000000000000e+02,1.826000000000000000e+03,2.830000000000000000e+02,1.383000000000000000e+03,1.163000000000000000e+03,2.010000000000000000e+02,1.620000000000000000e+02,8.740000000000000000e+02,7.700000000000000000e+02,7.740000000000000000e+02,4.830000000000000000e+02,5.510000000000000000e+02,2.520000000000000000e+02,3.180000000000000000e+02,2.280000000000000000e+02,1.810000000000000000e+02,1.260000000000000000e+02
4.310000000000000000e+02,1.940000000000000000e+03,2.003000000000000000e+03,6.260000000000000000e+02,5.760000000000000000e+02,1.330000000000000000e+02,1.882000000000000000e+03,3.050000000000000000e+02,1.444000000000000000e+03,1.216000000000000000e+03,2.080000000000000000e+02,1.690000000000000000e+02,9.020000000000000000e+02,8.050000000000000000e+02,8.090000000000000000e+02,5.070000000000000000e+02,5.740000000000000000e+02,2.630000000000000000e+02,3.260000000000000000e+02,2.340000000000000000e+02,1.870000000000000000e+02,1.400000000000000000e+02
4.500000000000000000e+02,2.032000000000000000e+03,2.085000000000000000e+03,6.590000000000000000e+02,6.010000000000000000e+02,1.380000000000000000e+02,1.945000000000000000e+03,3.220000000000000000e+02,1.494000000000000000e+03,1.261000000000000000e+03,2.150000000000000000e+02,1.740000000000000000e+02,9.290000000000000000e+02,8.420000000000000000e+02,8.420000000000000000e+02,5.290000000000000000e+02,5.940000000000000000e+02,2.730000000000000000e+02,3.330000000000000000e+02,2.400000000000000000e+02,1.940000000000000000e+02,1.530000000000000000e+02
