0.001	1.46708259751	1.50810991137e-16	11000000.0
0.002	0.641756854002	2.07838026048e-17	11000000.0
0.003	0.283254644647	2.77804199335e-18	11000000.0
0.004	0.124991721501	3.64421951598e-19	11000000.0
0.005	0.0552616394434	4.76768794006e-20	11000000.0
0.006	0.0242330631506	6.09019739518e-21	11000000.0
0.007	0.0107875240383	8.06340067931e-22	11000000.0
0.008	0.00479431426031	1.05792849404e-22	11000000.0
0.009	0.00207864203604	1.30534512152e-23	11000000.0
0.01	0.000941150021059	1.8101779974e-24	11000000.0
0.011	0.000437331049431	2.73498657678e-25	11000000.0
0.012	0.000203373297611	3.89819818242e-26	11000000.0
0.013	0.000103007447877	7.02456085234e-27	11000000.0
0.014	5.84474105581e-05	1.76567400484e-27	11000000.0
0.015	3.79949437466e-05	4.64629482422e-28	11000000.0
0.016	2.74621735234e-05	1.50466776557e-28	11000000.0
0.017	2.57543312396e-05	1.70424158802e-17	31000000.0
0.018	2.47490355548e-05	1.19160195881e-17	31000000.0
0.019	2.54941470208e-05	8.59488175406e-18	31000000.0
0.02	2.70959799854e-05	8.2559853683e-18	31000000.0
0.021	2.74115807617e-05	8.44965645833e-31	11000000.0
0.022	2.86374886072e-05	9.59506831698e-31	11000000.0
0.023	2.98530226474e-05	1.08298483811e-30	11000000.0
0.024	3.10556553205e-05	1.21665784855e-30	11000000.0
0.025	3.22792411122e-05	1.36264868807e-30	11000000.0
0.026	3.34242866134e-05	5.50326389753e-29	1000000.0
0.027	3.47266500197e-05	6.16966031282e-29	1000000.0
0.028	3.60073584637e-05	6.87075341034e-29	1000000.0
0.029	3.71908765765e-05	7.55754679207e-29	1000000.0
0.03	3.83546800774e-05	8.29647539058e-29	1000000.0
0.031	3.96674032626e-05	9.12888002626e-29	1000000.0
0.032	4.08163967633e-05	9.95612059788e-29	1000000.0
0.033	4.20441566189e-05	1.08471662676e-28	1000000.0
0.034	4.32761558788e-05	1.18075180743e-28	1000000.0
0.035	4.44779264293e-05	1.28081267112e-28	1000000.0
0.036	4.5735094097e-05	1.39127660122e-28	1000000.0
0.037	4.68937794798e-05	1.49981847271e-28	1000000.0
0.038	4.80289944264e-05	1.60822021149e-28	1000000.0
0.039	4.93688625109e-05	1.74975776485e-28	1000000.0
0.04	5.04857419421e-05	1.86880845239e-28	1000000.0
0.041	5.18517488784e-05	2.02291166663e-28	1000000.0
0.042	5.30781816894e-05	2.17011953271e-28	1000000.0
0.043	5.43844775994e-05	2.32875477371e-28	1000000.0
0.044	5.55315251178e-05	2.47744690501e-28	1000000.0
0.045	5.66744961929e-05	2.63219241076e-28	1000000.0
0.046	5.79776983138e-05	2.81453426661e-28	1000000.0
0.047	5.90521980634e-05	2.97994808541e-28	1000000.0
0.048	6.04025211376e-05	3.18423003207e-28	1000000.0
0.049	6.16125038562e-05	3.37971822878e-28	1000000.0
0.05	6.29171422682e-05	3.59576593686e-28	1000000.0
0.051	6.39390848421e-05	3.75954787857e-28	1000000.0
0.052	6.51612157748e-05	3.99246101777e-28	1000000.0
0.053	6.62673107099e-05	4.19252286423e-28	1000000.0
0.054	6.76747856706e-05	4.4562692157e-28	1000000.0
0.055	6.88003077745e-05	4.69153782955e-28	1000000.0
0.056	6.98727385641e-05	4.91969138118e-28	1000000.0
0.057	7.11854344772e-05	5.18955571714e-28	1000000.0
0.058	7.24957492117e-05	5.48488153389e-28	1000000.0
0.059	7.3896935534e-05	5.79238964947e-28	1000000.0
0.06	7.51730194304e-05	6.11797533869e-28	1000000.0
0.061	7.61044304925e-05	6.33541835334e-28	1000000.0
0.062	7.74384663677e-05	6.6675339388e-28	1000000.0
0.063	7.8549327853e-05	6.96865043852e-28	1000000.0
0.064	7.99209990204e-05	7.31986651287e-28	1000000.0
0.065	8.12332197432e-05	7.68865412603e-28	1000000.0
0.066	8.24010997249e-05	8.03057658757e-28	1000000.0
0.067	8.36554750585e-05	8.40331433106e-28	1000000.0
0.068	8.46370411616e-05	8.68543006588e-28	1000000.0
0.069	8.60631331877e-05	9.12782930231e-28	1000000.0
0.07	8.70587403727e-05	9.47530141678e-28	1000000.0
0.071	8.85421654585e-05	9.93422889148e-28	1000000.0
0.072	8.98854319499e-05	1.04033876879e-27	1000000.0
0.073	9.07688189343e-05	1.07242867981e-27	1000000.0
0.074	9.22638113565e-05	1.12454596021e-27	1000000.0
0.075	9.31780332589e-05	1.15803757674e-27	1000000.0
0.076	9.45952323395e-05	1.21304712205e-27	1000000.0
0.077	9.568798838e-05	1.25482511447e-27	1000000.0
0.078	9.70220425207e-05	1.30641798095e-27	1000000.0
0.079	9.84325997732e-05	1.36484198219e-27	1000000.0
0.08	9.96591478704e-05	1.4169642407e-27	1000000.0
0.081	0.000100674567945	1.4598011005e-27	1000000.0
0.082	0.000101762668238	1.5062193147e-27	1000000.0
0.083	0.000103030818234	1.56602175032e-27	1000000.0
0.084	0.000104003510366	1.61069552529e-27	1000000.0
0.085	0.000105457636998	1.67375055232e-27	1000000.0
0.086	0.000106705373926	1.73476948708e-27	1000000.0
0.087	0.000108178966973	1.81019685911e-27	1000000.0
0.088	0.000109140177954	1.85986363098e-27	1000000.0
0.089	0.000110662440611	1.93596504998e-27	1000000.0
0.09	0.00011157876144	1.98420496735e-27	1000000.0
0.091	0.000112905612419	2.05611210881e-27	1000000.0
0.092	0.000114170509781	2.12922453573e-27	1000000.0
0.093	0.000115180098896	2.18035728991e-27	1000000.0
0.094	0.000116838977559	2.28229322626e-27	1000000.0
0.095	0.000117963276892	2.34309025051e-27	1000000.0
0.096	0.000118880563674	2.39759062974e-27	1000000.0
0.097	0.000120445596828	2.50008470745e-27	1000000.0
0.098	0.000121436182967	2.55518210082e-27	1000000.0
0.099	0.000122637952028	2.62960533747e-27	1000000.0
0.1	0.000124092683776	2.73110071869e-27	1000000.0
0.11	0.000136321706432	3.61185603914e-27	1000000.0
0.12	0.000148236556802	4.64398980925e-27	1000000.0
0.13	0.000160319514577	5.8605517447e-27	1000000.0
0.14	0.000173183891925	7.38739445363e-27	1000000.0
0.15	0.000185147474915	9.02980723154e-27	1000000.0
0.16	0.00019739011477	1.0948860046e-26	1000000.0
0.17	0.000209718369438	1.31715722614e-26	1000000.0
0.18	0.000222286592024	1.56156914062e-26	1000000.0
0.19	0.000234020989624	1.82028395012e-26	1000000.0
0.2	0.00024609405176	2.11703085897e-26	1000000.0
0.21	0.000258722671252	2.4588740377e-26	1000000.0
0.22	0.000270619894742	2.81399379769e-26	1000000.0
0.23	0.000283002158333	3.22269234123e-26	1000000.0
0.24	0.00029560192404	3.66101547735e-26	1000000.0
0.25	0.00030765397204	4.12780574418e-26	1000000.0
0.26	0.000319386908469	4.6251877704e-26	1000000.0
0.27	0.000331166900618	5.15186715481e-26	1000000.0
0.28	0.00034407872524	5.79054754145e-26	1000000.0
0.29	0.000356946682196	6.46505396016e-26	1000000.0
0.3	0.000369222837649	7.15391790443e-26	1000000.0
0.31	0.000381464204056	7.86654787336e-26	1000000.0
0.32	0.00039329796612	8.62703247366e-26	1000000.0
0.33	0.0004044340717	9.38836321773e-26	1000000.0
0.34	0.000417557082929	1.03210399786e-25	1000000.0
0.35	0.000431096745371	1.13406140059e-25	1000000.0
0.36	0.000442744702027	1.23023725137e-25	1000000.0
0.37	0.000455160902358	1.33551658117e-25	1000000.0
0.38	0.000467294469388	1.44701266309e-25	1000000.0
0.39	0.000479572964115	1.56594439985e-25	1000000.0
0.4	0.000491283492908	1.68279811552e-25	1000000.0
0.41	0.000503025281817	1.7985660782e-25	1000000.0
0.42	0.000516181892016	1.94988741706e-25	1000000.0
0.43	0.000527864616139	2.08452345441e-25	1000000.0
0.44	0.000540914129608	2.24329028248e-25	1000000.0
0.45	0.000551760574621	2.38339337316e-25	1000000.0
0.46	0.000566607705773	2.58045051961e-25	1000000.0
0.47	0.000576842444706	2.71743889042e-25	1000000.0
0.48	0.000588239016712	2.88744909276e-25	1000000.0
0.49	0.000600520955396	3.06186047949e-25	1000000.0
0.5	0.0006142296678	3.27948649668e-25	1000000.0
0.51	0.000625591042207	3.46542178622e-25	1000000.0
0.52	0.000638043569724	3.68330748945e-25	1000000.0
0.53	0.000651164545192	3.91071102338e-25	1000000.0
0.54	0.00066388462689	4.14410449367e-25	1000000.0
0.55	0.000674980518348	4.35987792775e-25	1000000.0
0.56	0.000687011988395	4.59647182964e-25	1000000.0
0.57	0.000699603623687	4.84127832085e-25	1000000.0
0.58	0.000712391092085	5.12075405782e-25	1000000.0
0.59	0.000723058576462	5.34728490222e-25	1000000.0
