x,y
7.494821728400783911e+01,6.496849682474992171e-01
7.507919367927094356e+01,6.496735757268531364e-01
7.521017007453406222e+01,6.497256247707665633e-01
7.522889590513490532e+01,6.497422075271748199e-01
7.534114646979716667e+01,6.498426489014028640e-01
7.547212286506028533e+01,6.500269075932857410e-01
7.560309926032338979e+01,6.502801298566196486e-01
7.573407565558650845e+01,6.506033992651276687e-01
7.583136424399623365e+01,6.508942088900750989e-01
7.586505205084961290e+01,6.509971053070665592e-01
7.599602844611271735e+01,6.514611758149155829e-01
7.612700484137583601e+01,6.519955171740199340e-01
7.613827465472853362e+01,6.520462102529752668e-01
7.625798123663895467e+01,6.526006902693142209e-01
7.637465202820064292e+01,6.531982116158756568e-01
7.638895763190205912e+01,6.532739681987628222e-01
7.651993402716516357e+01,6.540163447575673139e-01
7.657523464004998459e+01,6.543502129787759358e-01
7.665091042242828223e+01,6.548243008434680990e-01
7.675384016508164109e+01,6.555022143416762148e-01
7.678188681769138668e+01,6.556942041320672487e-01
7.691286321295450534e+01,6.566224694042275267e-01
7.691725629711994827e+01,6.566542157045764938e-01
7.704383960821760979e+01,6.576045781093989850e-01
7.707035990933400171e+01,6.578062170674765508e-01
7.717481600348072845e+01,6.586299105324380232e-01
7.721642076018466128e+01,6.589582184303769408e-01
7.730579239874383290e+01,6.596871858633199803e-01
7.735821639611418732e+01,6.601102197932772198e-01
7.743676879400695157e+01,6.607621529099501068e-01
7.749835259611677429e+01,6.612622211561774987e-01
7.756774518927005602e+01,6.618380019736433972e-01
7.763949659235244383e+01,6.624142225190777777e-01
7.769872158453317468e+01,6.628965048814183803e-01
7.778460339549053515e+01,6.635662238819780567e-01
7.782969797979627913e+01,6.639197812141905963e-01
7.793716154417420228e+01,6.647182252448782247e-01
7.796067437505939779e+01,6.648923267688422456e-01
7.809165077032250224e+01,6.658012877553546316e-01
7.810234574838975163e+01,6.658702266077785037e-01
7.822262716558560669e+01,6.666344523836182923e-01
7.828886832274201879e+01,6.670222279706787827e-01
7.835360356084872535e+01,6.673929577042054806e-01
7.848457995611184401e+01,6.680772064900999396e-01
7.850510256668742670e+01,6.681742293335789507e-01
7.861555635137494846e+01,6.686810943380958605e-01
7.874653274663805291e+01,6.692216142841538318e-01
7.877483724075150917e+01,6.693262306964794517e-01
7.887750914190117157e+01,6.696926449450537611e-01
7.900848553716427602e+01,6.701103654897420103e-01
7.913747029070958661e+01,6.704782320593796197e-01
7.913946193242739469e+01,6.704837016991088694e-01
7.927043832769049914e+01,6.708093551185915215e-01
7.940141472295361780e+01,6.711067652863964561e-01
7.953239111821672225e+01,6.713832250231976939e-01
7.965537886371416221e+01,6.716302334222798986e-01
7.966336751347984091e+01,6.716456974120170731e-01
7.979434390874294536e+01,6.718960273137954964e-01
7.992532030400606402e+01,6.721480553805149194e-01
8.005629669926916847e+01,6.724079684061192719e-01
8.018727309453228713e+01,6.726813170765325589e-01
8.023222098154138848e+01,6.727822347851801776e-01
8.031824948979539158e+01,6.729696515912058086e-01
