x,y
6.039396678752510894e+01,6.245659312100240168e-01
6.042889201146962819e+01,6.245142722509152700e-01
6.046381723541415454e+01,6.244760892470143654e-01
6.049874245935868089e+01,6.244518452027558730e-01
6.053366768330320014e+01,6.244421755918270200e-01
6.056859290724771228e+01,6.244478125745541730e-01
6.060351813119223863e+01,6.244695278917502534e-01
6.063844335513676498e+01,6.245080951261836599e-01
6.067336857908127712e+01,6.245642700444992146e-01
6.067754892833509928e+01,6.245732994561296048e-01
6.070829380302579636e+01,6.246361641765115769e-01
6.074321902697031561e+01,6.247252349645332492e-01
6.077814425091483486e+01,6.248322012251446012e-01
6.081306947485936831e+01,6.249574722535466975e-01
6.084799469880387335e+01,6.251014887908754591e-01
6.088034483604397451e+01,6.252527185651832742e-01
6.088291992274839970e+01,6.252640873287483858e-01
6.091784514669291184e+01,6.254362453366328900e-01
6.095277037063743819e+01,6.256258040338518178e-01
6.098769559458196454e+01,6.258331788630860926e-01
6.100309726179646219e+01,6.259321376742368326e-01
6.102262081852648379e+01,6.260508063095955311e-01
6.105754604247100303e+01,6.262781419579872555e-01
6.109247126641552939e+01,6.265214196620739751e-01
6.110473786245293581e+01,6.266115567832905020e-01
6.112739649036004153e+01,6.267696236078248440e-01
6.116232171430456788e+01,6.270255528663092326e-01
6.119670840632660713e+01,6.272909758923441714e-01
6.119724693824908712e+01,6.272949391549277331e-01
6.123217216219360637e+01,6.275584662723212581e-01
6.126709738613811851e+01,6.278329876362744866e-01
6.128415396615273636e+01,6.279703950013977298e-01
6.130202261008264486e+01,6.281081844845451956e-01
6.133694783402717121e+01,6.283824087496128197e-01
6.137009067594620859e+01,6.286498141104513993e-01
6.137187305797169046e+01,6.286636350267491569e-01
6.140679828191620970e+01,6.289324787710521836e-01
6.144172350586072895e+01,6.292062179177250192e-01
6.145750195882431655e+01,6.293292332195050687e-01
6.147664872980524819e+01,6.294731606651022826e-01
6.151157395374976034e+01,6.297333764285995006e-01
6.154649917769429379e+01,6.299944856274057869e-01
6.154847073427173854e+01,6.300086523285586271e-01
6.158142440163881304e+01,6.302374958674747951e-01
6.161634962558332518e+01,6.304771708956691256e-01
6.164767792194322027e+01,6.306880714376122965e-01
6.165127484952785153e+01,6.307115189635067454e-01
6.168620007347237078e+01,6.309260928889373066e-01
6.172112529741689713e+01,6.311344534201114298e-01
6.175605052136142348e+01,6.313354770392558546e-01
6.176204471221105763e+01,6.313674905466658549e-01
6.179097574530593562e+01,6.315169509647783341e-01
6.182590096925045486e+01,6.316877595659975420e-01
6.186082619319496700e+01,6.318497910056518618e-01
6.189575141713949336e+01,6.320030356954304818e-01
6.190654775096457740e+01,6.320469096557195243e-01
6.193067664108401971e+01,6.321414660546723630e-01
6.196560186502853895e+01,6.322705039318807785e-01
6.200052708897305820e+01,6.323943047946928298e-01
6.203545231291757744e+01,6.325145051376221961e-01
6.207037753686210380e+01,6.326330122809094014e-01
6.209787696116428890e+01,6.327263287647731937e-01
6.210530276080662304e+01,6.327504964753554173e-01
6.214022798475114229e+01,6.328653997508786322e-01
6.217515320869566153e+01,6.329847916059679891e-01
6.221007843264018078e+01,6.331102847699250358e-01
6.224500365658470002e+01,6.332432551748765626e-01
6.227992888052922638e+01,6.333848227723861690e-01
6.228479554444395916e+01,6.334057478738267521e-01
6.231485410447374562e+01,6.335291289786739721e-01
6.234977932841826487e+01,6.336815186343349726e-01
6.238470455236279122e+01,6.338431674528213211e-01
6.241962977630730336e+01,6.340140258321846911e-01
6.243352078733902744e+01,6.340851669828804216e-01
6.245455500025182971e+01,6.341879952915393526e-01
6.248948022419634896e+01,6.343655898543452132e-01
6.252440544814086820e+01,6.345499060568065008e-01
6.255933067208538745e+01,6.347402694851401739e-01
6.256373093573461119e+01,6.347645860919339800e-01
6.259425589602990669e+01,6.349257750639822895e-01
6.262918111997443305e+01,6.351129430576669677e-01
6.266410634391895229e+01,6.353021958091499277e-01
6.269025779665072662e+01,6.354440052009876494e-01
6.269903156786347154e+01,6.354895603803550896e-01
6.273395679180799078e+01,6.356675990012042865e-01
6.276888201575251003e+01,6.358435787410701145e-01
6.280380723969703638e+01,6.360164747241042749e-01
6.282613059913659015e+01,6.361234243100413188e-01
6.283873246364155563e+01,6.361812974894364148e-01
6.287365768758607487e+01,6.363340638851180397e-01
6.290858291153058701e+01,6.364807757968676816e-01
6.294350813547511336e+01,6.366209739822671354e-01
6.297843335941963261e+01,6.367544433554516159e-01
6.299195741204067645e+01,6.368028434190948772e-01
6.301335858336415896e+01,6.368761754097410632e-01
6.304828380730867821e+01,6.369888919180197728e-01
6.308320903125319745e+01,6.370966617713367253e-01
6.311813425519771670e+01,6.372008362835636097e-01
6.315305947914224305e+01,6.373031423903476878e-01
6.318798470308675519e+01,6.374056380276551526e-01
6.321357782348939480e+01,6.374822625281485466e-01
6.322290992703128154e+01,6.375089286395358990e-01
6.325783515097579368e+01,6.376123421378588896e-01
6.329276037492032003e+01,6.377229413676441805e-01
6.332768559886484638e+01,6.378430983819856070e-01
6.336261082280937273e+01,6.379750724501773718e-01
6.339753604675387777e+01,6.381209659804688572e-01
6.340640208750959061e+01,6.381616816372022161e-01
6.343246127069839702e+01,6.382759117465046650e-01
6.346738649464292337e+01,6.384450295015955401e-01
6.350231171858744972e+01,6.386319870419334688e-01
6.353723694253196186e+01,6.388380768516802588e-01
6.353771038307690588e+01,6.388411007462557745e-01
6.357216216647648821e+01,6.390519362646338575e-01
6.360708739042100035e+01,6.392853395973263630e-01
6.363944843567161769e+01,6.395205198553094439e-01
6.364201261436552670e+01,6.395384380901038002e-01
6.367693783831005305e+01,6.397984732765269467e-01
6.371186306225457230e+01,6.400792381859617963e-01
6.372600312070075290e+01,6.401999389643631133e-01
6.374678828619909154e+01,6.403713135229038844e-01
6.378171351014360368e+01,6.406771882010744434e-01
6.380349684012593059e+01,6.408793580734166717e-01
6.381663873408813004e+01,6.409976268059672799e-01
6.385156395803265639e+01,6.413271313985146049e-01
6.387483802342219974e+01,6.415587771824703411e-01
6.388648918197716853e+01,6.416716783880450636e-01
6.392141440592169488e+01,6.420236575818203395e-01
6.394175201858854507e+01,6.422381962915240106e-01
6.395633962986621412e+01,6.423886528630671222e-01
6.399126485381074048e+01,6.427625004444446066e-01
6.400527824551735989e+01,6.429176154005775690e-01
6.402619007775525972e+01,6.431449518280660804e-01
6.406111530169977186e+01,6.435407753000501607e-01
6.406600054840278347e+01,6.435970345096312384e-01
6.409604052564429821e+01,6.439384121588908050e-01
6.412453527033481748e+01,6.442764536186849078e-01
6.413096574958882456e+01,6.443519860311819336e-01
6.416589097353333671e+01,6.447684983273991310e-01
6.418118431549794423e+01,6.449558727277384662e-01
6.420081619747786306e+01,6.451952532756042302e-01
6.423564983308861542e+01,6.456352918367921356e-01
6.423574142142237520e+01,6.456364472854460024e-01
6.427066664536690155e+01,6.460762701562436927e-01
6.428902981651661719e+01,6.463147109458456940e-01
6.430559186931142790e+01,6.465306453962981204e-01
6.434014297402090676e+01,6.469941300548993635e-01
6.434051709325594004e+01,6.469991853493839429e-01
6.437544231720046639e+01,6.474683410970123454e-01
6.439036422682735861e+01,6.476735491639530329e-01
6.441036754114497853e+01,6.479521504983372093e-01
6.443851226606074079e+01,6.483529682730065913e-01
6.444529276508950488e+01,6.484509976246273233e-01
6.448021798903403123e+01,6.489601325139766619e-01
6.448517148456403447e+01,6.490323873820602607e-01
6.451514321297854337e+01,6.494783536206105712e-01
6.453056843037170154e+01,6.497118064911138191e-01
6.455006843692306973e+01,6.500130888242259264e-01
6.457416722107804219e+01,6.503912256001674885e-01
6.458499366086758187e+01,6.505645838112726898e-01
6.461615409424614143e+01,6.510706447092211580e-01
6.461991888481210822e+01,6.511329351482089134e-01
6.465484410875663457e+01,6.517147316996856343e-01
6.465696541008574627e+01,6.517500638182748274e-01
6.468976933270114671e+01,6.523068117786399167e-01
6.469691375708946168e+01,6.524294829273283858e-01
6.472469455664567306e+01,6.529132312573678876e-01
6.473580582460147070e+01,6.531089020363820552e-01
6.475961978059018520e+01,6.535316400611158594e-01
6.477391857644968809e+01,6.537883211454356136e-01
6.479454500453471155e+01,6.541589639111409227e-01
6.481153414591602768e+01,6.544677402544892830e-01
6.482947022847922369e+01,6.547916078984026278e-01
6.484892927604650481e+01,6.551471593635429524e-01
6.486439545242375004e+01,6.554258030998629803e-01
6.488636344264014610e+01,6.558265784725965108e-01
6.489932067636827639e+01,6.560580142313084950e-01
6.492406670852528805e+01,6.565059975816501803e-01
6.493424590031278854e+01,6.566853013106276338e-01
6.496222852868089603e+01,6.571854166907038497e-01
6.496917112425731489e+01,6.573055492726953553e-01
6.500098874160619289e+01,6.578648357997574081e-01
6.500409634820182703e+01,6.579175329593650590e-01
6.503902157214635338e+01,6.585170070155283994e-01
6.504059366162941558e+01,6.585442549088111885e-01
6.507394679609086552e+01,6.590984438721049221e-01
6.508131955559292692e+01,6.592236740178647469e-01
6.510887202003539187e+01,6.596718814207856996e-01
6.512275388557864630e+01,6.599030931269183053e-01
6.514379724397991822e+01,6.602388811302011273e-01
6.516479990883021856e+01,6.605825122359719748e-01
6.517872246792443036e+01,6.608010610196788370e-01
6.520732093591665546e+01,6.612619313450255332e-01
6.521364769186895671e+01,6.613599754363342909e-01
6.524857291581348306e+01,6.619136711937738671e-01
6.525029343722110298e+01,6.619413504540792026e-01
6.528349813975799520e+01,6.624543524015076290e-01
6.529392047092369467e+01,6.626207695631327610e-01
6.531842336370252156e+01,6.629978218551517699e-01
6.533743017190049329e+01,6.633001886721864304e-01
6.535334858764703370e+01,6.635451511902704658e-01
6.538065996110945832e+01,6.639796077812400998e-01
6.538827381159156005e+01,6.640972163964953268e-01
6.542319903553608640e+01,6.646542757751465746e-01
6.542349104451382402e+01,6.646590268902936582e-01
6.545812425948059854e+01,6.652062293803875370e-01
6.546619642752240509e+01,6.653384459993473277e-01
6.549304948342512489e+01,6.657671821481321306e-01
6.550821691026249027e+01,6.660178651084009971e-01
6.552797470736963703e+01,6.663373293913489315e-01
6.554951715467650786e+01,6.666972842174545555e-01
6.556289993131416338e+01,6.669167986243035307e-01
6.559008505355043894e+01,6.673767033265082249e-01
6.559782515525868973e+01,6.675056676612018958e-01
6.562992544916720306e+01,6.680561224355618943e-01
6.563275037920320187e+01,6.681039824920905756e-01
6.566767560314772822e+01,6.687102053476494667e-01
6.566910033087194165e+01,6.687355415446155638e-01
6.570260082709224037e+01,6.693240008818361897e-01
6.570764582392735065e+01,6.694149606536692332e-01
6.573752605103676672e+01,6.699487606809788609e-01
6.574548869166466147e+01,6.700943797627227916e-01
6.577245127498127886e+01,6.705844831925126259e-01
6.578265254033445331e+01,6.707737988717763500e-01
6.580737649892580521e+01,6.712313049995659586e-01
6.581915393264210934e+01,6.714532179808300194e-01
6.584230172287033156e+01,6.718895309234326207e-01
6.585500141150629361e+01,6.721326370898836888e-01
6.587722694681482949e+01,6.725596562617253138e-01
6.589019574398109569e+01,6.728120561989372472e-01
6.591215217075937005e+01,6.732423752115814786e-01
6.592473127918884757e+01,6.734914753079909167e-01
6.594707739470388219e+01,6.739385684801810772e-01
6.595859826695630090e+01,6.741708944170445861e-01
6.598200261864840854e+01,6.746492619307882244e-01
6.599178594209497817e+01,6.748503135260981445e-01
6.601692784259293489e+01,6.753755470843728625e-01
6.602428614749800317e+01,6.755297326351518139e-01
6.605185306653744703e+01,6.761184541078452126e-01
6.605609725247516906e+01,6.762091517442052613e-01
6.608677829048197339e+01,6.768787699009207737e-01
6.608722812425264692e+01,6.768885708532589307e-01
6.611779944155829014e+01,6.775679899623126001e-01
6.612170351442648553e+01,6.776568517981809148e-01
6.614778904275976856e+01,6.782474090713662696e-01
6.615662873837101188e+01,6.784523121057841610e-01
6.617725161611159024e+01,6.789268281804199390e-01
6.619155396231553823e+01,6.792632223362800037e-01
6.620627524179701595e+01,6.796062472894734974e-01
6.622647918626005037e+01,6.800861836073311961e-01
6.623497172147470735e+01,6.802856663985271668e-01
6.626140441020457672e+01,6.809162881546377832e-01
6.626347654852756364e+01,6.809650855075808362e-01
6.629210259132977967e+01,6.816445046166343946e-01
6.629632963414908886e+01,6.817451852062610396e-01
6.632096453619941201e+01,6.823239237256880640e-01
6.633125485809361521e+01,6.825655147748438401e-01
6.635018098419723742e+01,6.830033428347417335e-01
6.636618008203814156e+01,6.833711589286397547e-01
6.637994536680503188e+01,6.836827619437952919e-01
6.640110530598265370e+01,6.841563583850760466e-01
6.641044812309102952e+01,6.843621810528489613e-01
6.643603052992718005e+01,6.849170264830969357e-01
6.644186580409504472e+01,6.850416001619026307e-01
6.647095575387169220e+01,6.856510287618191590e-01
6.647434824093639349e+01,6.857210192709560781e-01
6.650588097781621855e+01,6.863581464347556782e-01
6.650800440400192315e+01,6.864004383800098585e-01
6.654080620176074490e+01,6.870397982808851278e-01
6.654288814774500338e+01,6.870798574890635280e-01
6.657573142570525704e+01,6.876986369010918976e-01
6.657898562857381819e+01,6.877592765981170864e-01
6.661065664964978339e+01,6.883381304290542291e-01
6.661620661396884202e+01,6.884386957071707558e-01
6.664558187359429553e+01,6.889622074536561058e-01
6.665438193385267596e+01,6.891181148162244252e-01
6.668050709753882188e+01,6.895750029199354536e-01
