y,cb,cr
199,142,119
197,142,119
194,143,118
194,143,118
193,143,118
193,143,118
191,144,118
189,144,117
186,144,116
184,145,116
184,145,116
182,145,116
181,146,116
179,146,116
177,146,115
174,147,115
173,147,115
170,148,114
168,148,114
166,149,113
164,149,113
161,150,113
160,150,113
159,150,112
157,150,112
156,151,112
155,151,112
155,151,112
154,151,112
154,151,111
151,152,111
150,152,111
149,152,111
148,152,111
148,152,111
147,152,111
146,153,111
144,153,111
143,153,111
141,153,111
141,153,111
140,153,111
141,153,110
140,153,111
140,153,111
141,153,110
142,153,110
143,153,110
145,152,110
146,152,111
147,152,111
147,152,111
147,153,111
146,152,111
148,152,111
151,151,111
154,151,112
158,150,112
161,149,112
160,150,113
159,150,113
155,151,112
152,151,112
150,152,112
148,152,112
147,152,111
150,152,111
155,151,111
166,149,113
185,145,116
201,141,118
204,140,119
204,141,119
204,141,119
204,141,119
203,140,119
202,140,119
202,140,120
202,139,121
202,138,122
199,138,123
195,137,123
190,137,124
187,136,125
185,135,126
182,135,126
183,135,126
185,133,127
190,132,129
192,131,130
145,125,134
110,116,142
111,117,141
117,118,140
101,104,148
114,112,142
120,118,140
117,118,140
104,102,148
108,109,144
118,116,140
118,117,140
122,114,140
113,110,144
111,110,145
131,97,147
155,83,150
155,118,138
148,110,143
115,83,155
89,95,152
80,103,149
63,108,145
183,141,119
200,142,119
197,142,119
196,142,119
194,143,118
194,143,119
194,143,118
193,143,118
192,144,118
188,144,117
185,145,116
184,145,116
183,145,116
182,146,116
182,146,116
180,146,116
178,146,115
176,147,115
173,147,115
171,148,114
168,149,114
167,149,113
165,149,113
162,150,113
160,150,113
159,150,113
157,151,113
156,151,112
155,151,112
155,151,112
154,151,112
153,151,112
151,151,111
150,152,111
149,152,111
148,152,111
148,152,111
147,152,111
146,153,111
145,152,110
143,153,111
142,153,111
142,153,110
141,153,111
141,153,111
140,153,110
140,153,110
140,153,110
140,153,111
142,153,110
143,153,110
144,153,111
146,152,111
145,153,111
145,153,111
145,153,111
146,153,111
147,152,111
149,152,111
152,151,111
158,150,112
160,150,113
160,150,113
157,150,112
153,151,112
151,151,111
150,152,111
149,152,111
151,151,111
155,151,111
163,149,113
177,146,114
197,142,118
204,141,119
204,141,119
204,141,119
204,141,119
204,140,119
203,140,119
202,140,120
202,139,121
202,138,122
200,137,123
195,138,123
190,137,124
186,136,125
186,136,125
182,136,125
178,135,126
179,135,126
186,134,127
168,128,132
126,120,137
111,116,141
113,117,141
117,116,142
105,103,148
118,115,141
120,118,140
116,117,140
101,102,148
104,111,144
118,116,140
117,117,140
119,115,140
115,112,144
136,93,149
148,71,153
146,86,150
149,118,138
137,105,146
91,94,154
92,94,153
91,97,151
72,107,148
183,141,119
200,142,119
196,143,119
196,143,119
196,143,119
196,143,119
194,143,118
193,143,118
191,144,117
187,145,117
185,145,116
184,145,116
183,145,116
184,145,116
183,145,116
181,146,116
179,146,115
176,147,115
174,147,115
172,148,114
170,148,114
167,148,113
165,149,113
163,149,113
161,150,113
159,150,113
157,150,112
156,150,112
154,151,112
154,151,112
154,151,112
153,151,112
152,151,111
151,151,111
150,152,111
148,152,111
148,152,111
147,152,111
147,152,111
145,152,110
144,153,111
142,153,111
142,153,110
142,153,110
141,153,110
140,153,110
139,153,111
140,153,111
141,153,111
142,153,111
143,153,111
145,153,111
146,152,111
144,153,111
144,153,111
144,153,111
144,153,111
144,153,111
145,152,111
149,152,111
155,151,111
161,150,113
162,150,113
157,150,113
154,150,112
153,151,112
151,152,112
150,151,111
151,151,111
155,151,112
161,149,112
171,147,114
188,144,116
202,141,118
204,141,119
205,141,119
204,140,119
204,141,119
203,140,119
202,140,120
202,139,121
201,138,122
199,138,123
196,137,123
191,137,124
186,136,125
183,135,126
180,135,126
176,135,126
180,135,126
169,132,129
129,122,136
124,120,138
110,115,142
112,116,142
115,116,142
104,103,147
118,115,141
119,116,140
113,116,141
98,104,148
96,110,145
115,115,140
119,116,140
128,99,147
137,93,148
117,91,147
107,95,147
130,90,151
106,100,148
136,107,143
90,94,155
86,96,153
97,91,154
97,93,153
182,142,119
199,143,119
195,143,118
195,143,119
196,143,119
196,143,119
195,143,119
193,143,118
190,144,118
187,145,117
185,145,116
184,145,116
183,145,116
184,145,116
183,145,116
182,145,116
179,146,115
177,146,115
175,147,115
173,148,114
170,148,114
168,148,114
166,149,113
164,149,113
161,150,113
160,150,113
158,150,112
156,150,112
154,151,112
154,151,112
154,151,112
154,151,112
154,151,112
152,151,112
150,152,112
148,152,112
149,152,111
148,152,111
147,152,111
145,153,111
144,153,111
143,153,111
142,153,111
142,153,110
141,153,111
140,153,111
140,153,111
141,153,111
141,153,111
142,153,111
143,153,111
145,153,111
145,153,111
144,153,111
143,153,111
143,153,111
143,153,110
143,153,110
144,152,110
147,152,111
155,151,112
162,150,113
160,150,113
157,150,113
154,150,112
153,151,112
152,151,112
151,151,112
153,151,112
157,150,112
160,150,113
165,149,113
178,146,114
194,143,117
203,141,118
205,141,119
204,140,119
204,141,119
203,140,119
202,139,120
203,139,121
201,138,122
199,137,123
196,137,123
191,137,124
187,136,125
183,136,125
181,135,126
181,135,126
184,136,126
146,127,133
121,119,138
122,119,138
108,114,143
112,116,142
114,114,144
105,104,147
118,115,141
119,116,140
109,115,143
83,111,150
82,111,146
119,105,144
127,105,143
120,86,151
105,101,146
101,106,146
97,99,150
113,94,148
90,94,153
85,99,150
96,91,154
87,96,152
83,93,153
84,92,154
181,142,119
198,143,119
195,143,118
194,143,118
194,143,118
195,143,119
195,143,119
193,143,118
190,144,118
187,145,117
185,145,117
185,145,117
184,145,117
186,145,117
184,145,117
182,146,116
180,146,116
178,147,115
176,147,115
173,147,114
170,148,114
168,148,114
167,149,114
164,149,113
162,149,113
160,150,112
158,150,112
156,151,112
154,151,112
154,151,112
153,151,112
154,151,112
155,151,112
154,151,112
152,152,112
150,152,112
149,152,111
148,152,111
147,152,111
145,153,111
144,153,111
143,153,111
142,153,111
142,153,111
141,153,111
141,153,111
142,153,111
142,153,111
142,153,111
142,153,110
144,153,111
145,153,111
145,153,111
144,153,111
144,153,111
142,153,110
142,153,110
143,153,110
145,152,111
148,153,111
154,151,112
161,150,113
160,150,113
157,150,112
154,151,112
152,151,112
151,151,111
152,151,111
155,151,112
159,150,112
161,150,113
164,149,113
171,148,113
185,145,116
199,142,118
204,141,119
204,141,119
204,141,119
203,140,119
203,139,120
203,139,121
201,138,122
199,137,123
196,137,123
191,137,124
187,136,125
184,136,125
183,135,126
185,136,126
168,132,129
126,121,137
123,120,138
123,120,138
107,115,143
114,116,142
114,113,143
103,104,147
116,115,142
100,116,142
92,111,150
90,107,153
103,101,149
108,104,146
118,103,146
101,100,148
105,95,149
109,93,154
90,96,153
84,98,150
90,94,154
84,97,152
95,93,152
89,94,154
68,103,150
66,104,150
180,142,119
197,143,118
195,143,118
194,144,118
194,143,118
194,143,118
194,143,118
193,144,118
190,144,117
187,145,117
186,145,117
186,145,117
186,145,117
187,145,117
185,145,117
183,145,116
181,146,116
179,146,116
176,147,115
174,147,114
172,148,114
169,148,114
167,149,114
165,149,114
163,149,113
160,150,113
159,150,112
156,151,112
155,151,112
153,151,112
153,151,112
154,151,112
155,151,112
155,151,112
155,151,112
154,151,112
152,151,111
150,152,112
148,152,111
146,152,111
144,153,111
143,153,111
143,153,111
143,153,111
142,153,111
142,153,111
143,153,111
144,152,111
142,153,111
142,153,110
144,153,111
146,152,111
147,153,111
146,152,111
145,153,111
144,153,111
144,153,111
145,153,111
147,153,111
135,149,112
148,150,112
158,151,112
158,150,113
156,151,113
154,151,112
152,151,111
151,151,111
153,151,111
155,151,112
159,150,112
161,150,113
163,149,113
168,148,113
180,146,115
193,143,118
202,141,119
205,140,119
204,140,119
204,140,119
203,139,120
203,139,121
202,138,122
199,138,123
197,137,123
191,137,124
188,136,125
185,136,125
184,135,126
186,136,125
155,129,132
122,119,139
122,120,138
122,119,139
108,113,144
112,112,143
118,109,145
128,105,145
109,112,145
81,107,149
102,102,156
102,102,154
97,103,150
90,109,149
100,105,151
85,104,154
102,85,156
120,81,157
103,90,155
98,90,154
97,89,156
87,93,156
91,92,156
71,102,151
69,107,147
106,108,144
181,142,119
198,143,119
196,143,118
195,143,118
194,143,118
194,143,118
193,143,118
191,144,118
189,144,117
188,145,117
187,145,117
187,144,117
187,145,117
187,144,117
186,145,117
183,145,117
181,146,116
179,146,116
176,146,115
174,147,115
173,147,115
170,148,114
168,148,114
165,149,114
163,149,113
161,150,113
159,150,113
157,150,112
155,151,112
153,151,112
153,151,112
153,151,112
154,151,112
155,151,112
155,151,112
155,151,112
154,151,112
153,151,112
151,151,112
148,152,111
146,153,111
144,153,111
144,153,111
145,152,111
145,153,112
144,153,111
145,152,111
146,152,111
146,152,111
145,152,111
146,152,111
147,152,111
147,152,111
147,152,111
146,152,111
145,153,111
146,153,111
146,153,112
149,152,111
147,151,112
150,151,111
152,151,112
153,151,112
154,151,112
154,151,112
152,151,112
152,151,112
154,151,112
156,151,113
160,150,113
160,150,113
163,149,113
166,148,113
177,146,115
193,143,118
202,141,119
205,140,119
205,140,119
204,139,120
203,139,120
203,139,121
202,138,122
199,138,123
197,137,123
193,137,124
188,137,125
185,136,125
184,136,125
186,135,126
152,128,133
122,118,139
119,117,139
116,115,141
112,108,145
109,104,148
115,105,146
116,103,147
91,108,150
91,103,150
100,103,156
96,104,154
103,101,150
104,102,147
129,96,149
130,86,152
144,76,154
142,80,153
123,85,155
135,83,154
99,89,155
114,104,148
91,98,151
74,103,148
81,103,148
89,100,147
181,142,120
199,143,119
197,143,119
195,143,118
194,143,118
193,143,118
192,143,118
190,144,118
190,144,117
188,144,117
188,144,117
188,144,117
188,144,117
188,144,117
187,145,117
185,145,117
182,146,116
179,146,116
178,146,115
175,146,115
173,147,115
171,148,114
168,149,114
167,149,113
164,149,113
162,150,113
160,150,113
158,150,112
155,151,112
154,151,112
152,151,112
153,151,112
154,151,112
155,151,112
155,151,112
153,151,112
153,151,112
153,151,112
152,151,112
149,152,111
148,152,111
146,152,111
146,152,111
146,152,111
147,152,111
146,153,111
146,152,111
147,152,111
149,152,112
149,152,112
148,152,111
148,152,111
148,152,112
148,152,111
147,152,111
147,152,112
146,152,111
147,152,111
151,151,111
154,151,112
154,150,112
153,151,111
152,151,112
154,151,111
154,151,112
153,151,112
152,151,112
153,151,112
156,151,112
159,150,112
160,150,113
163,150,113
166,148,113
175,147,115
194,143,118
205,140,119
205,140,120
205,140,120
204,139,120
203,139,120
203,138,121
201,138,122
199,138,123
197,137,123
193,137,124
188,136,125
183,136,125
182,136,125
185,136,125
147,126,134
137,123,136
118,118,139
115,116,141
101,112,145
107,114,144
103,109,147
100,106,147
111,113,144
98,111,147
112,108,148
100,104,154
87,105,150
89,112,144
115,112,142
126,104,143
127,92,147
136,81,150
153,72,153
142,78,154
99,93,154
88,97,151
86,99,150
79,102,148
82,102,148
79,102,146
182,142,120
200,142,119
197,142,119
196,143,119
194,143,118
193,144,118
192,144,118
191,144,118
190,144,117
189,144,117
188,144,117
189,144,117
189,144,118
188,144,118
187,145,117
185,145,117
183,145,116
181,146,116
179,146,116
177,146,115
174,147,115
172,148,114
169,148,114
167,149,114
165,149,113
163,149,113
161,150,113
158,150,113
156,151,112
154,151,112
153,151,112
153,151,112
154,151,112
155,151,112
155,151,112
154,151,112
152,151,112
153,151,111
151,151,111
149,152,111
149,152,112
149,152,111
148,152,111
148,152,112
148,152,111
147,152,111
147,152,111
147,152,111
149,152,112
151,151,111
150,152,111
150,151,111
150,152,111
149,152,112
148,152,111
149,152,112
149,152,112
150,151,111
153,151,112
156,150,112
157,150,112
155,151,112
154,151,112
154,150,112
154,151,112
154,151,112
153,151,112
154,151,112
155,151,112
157,150,112
159,150,112
163,149,113
167,149,114
174,147,114
192,143,117
205,140,119
206,140,119
205,140,120
205,139,120
204,139,120
203,139,121
201,138,122
199,138,123
197,137,123
194,137,124
190,137,125
186,136,125
183,136,125
186,136,125
143,124,135
133,120,136
136,123,135
118,117,139
105,113,144
113,115,142
107,109,146
103,106,147
118,113,142
117,116,142
117,115,141
99,103,150
99,107,149
110,107,146
116,114,141
117,114,141
107,113,144
109,106,146
122,99,146
131,87,152
96,98,151
79,96,154
88,96,152
86,101,149
74,105,147
68,106,147
182,142,120
200,142,119
198,143,119
196,142,119
195,143,118
194,143,118
193,143,118
191,144,118
190,144,118
190,144,118
190,144,118
190,144,118
190,144,118
188,144,118
187,144,117
186,145,117
184,145,117
183,145,116
180,146,116
178,146,116
176,147,115
173,148,114
170,148,114
168,149,114
165,149,114
163,149,113
161,150,113
159,150,113
157,150,112
155,151,112
153,151,112
152,151,112
152,151,112
154,151,112
155,151,112
154,151,112
153,151,111
152,151,112
151,151,111
149,152,111
149,152,111
150,152,112
149,152,112
149,152,111
149,152,112
148,152,111
148,152,111
148,152,111
150,152,112
152,152,112
152,152,112
151,151,112
150,152,112
150,152,112
150,152,112
152,151,112
153,151,112
155,151,112
158,150,113
159,150,113
158,150,112
156,150,112
156,150,112
155,150,112
154,151,112
155,151,112
155,151,112
156,151,112
157,150,112
157,150,112
159,150,112
163,149,113
167,148,113
174,147,115
189,144,116
203,141,120
206,140,120
205,140,120
205,139,120
205,139,121
203,139,121
202,138,122
199,138,123
197,137,123
194,137,124
191,136,125
185,136,125
182,136,125
185,136,126
142,127,133
109,122,135
126,116,139
119,115,141
106,112,145
114,116,142
107,109,146
106,105,147
119,113,142
117,115,141
113,113,143
102,101,149
105,111,144
112,113,142
116,113,142
118,112,142
113,111,143
117,116,141
120,115,140
108,94,151
82,99,151
90,101,149
95,97,151
83,100,151
64,112,144
75,115,142
182,142,120
200,142,119
197,142,119
196,143,119
195,143,118
194,143,118
193,143,118
192,143,118
191,144,118
193,143,118
192,144,118
191,144,118
189,144,118
189,144,118
188,144,118
187,144,117
185,145,117
184,145,116
181,146,116
179,146,116
176,146,115
174,148,114
171,148,114
168,148,114
166,149,114
163,150,113
161,150,113
159,150,113
157,150,113
155,151,112
154,151,112
152,151,112
152,151,112
153,151,112
154,151,112
154,151,112
153,151,111
152,151,112
152,152,112
150,152,111
149,152,111
150,152,112
150,152,112
150,152,111
149,152,112
148,152,111
148,152,111
149,151,111
152,152,112
154,152,112
154,151,112
152,151,112
151,151,111
151,152,112
153,152,112
154,151,112
157,150,112
159,151,113
161,150,113
162,150,114
160,150,113
157,150,113
156,150,112
156,150,112
156,150,112
156,150,112
156,150,112
159,150,113
161,150,113
160,150,113
160,150,113
165,149,113
169,148,114
175,146,115
189,143,117
203,140,119
206,140,119
205,139,120
204,139,120
205,139,121
203,138,122
202,138,122
199,138,123
197,137,123
193,136,124
190,136,124
188,136,125
185,136,125
187,130,129
143,116,140
122,123,136
118,117,139
118,112,142
104,112,144
114,115,142
108,108,146
107,107,146
120,114,141
116,115,141
113,112,144
101,101,149
106,112,144
113,114,141
115,113,142
118,114,142
109,111,143
108,109,144
100,102,148
87,102,147
97,116,129
111,123,125
102,104,146
99,91,154
87,98,151
82,100,147
181,142,120
200,142,119
198,142,119
197,142,119
196,143,119
194,143,118
193,143,118
192,143,118
193,143,118
194,143,118
193,143,118
191,144,118
190,144,118
190,144,118
190,144,118
188,144,118
187,145,117
184,145,117
181,146,116
179,146,116
177,147,115
174,147,115
171,148,114
169,148,114
167,148,114
164,149,114
162,150,113
159,150,113
157,150,113
155,151,112
154,151,112
153,151,112
152,151,112
152,151,112
154,151,112
154,151,112
152,151,112
152,151,112
152,152,112
151,152,112
149,152,112
150,151,112
151,152,112
150,152,112
150,152,112
148,152,111
149,152,111
150,151,111
152,151,111
154,151,112
156,151,112
155,151,112
153,151,112
153,152,112
154,151,112
156,150,112
158,150,112
160,150,113
162,150,113
162,150,113
161,149,113
160,150,113
158,150,113
158,150,113
157,150,113
156,150,112
156,150,112
160,150,113
162,150,113
162,150,113
163,149,113
168,148,114
175,146,115
185,145,117
192,143,118
202,141,119
206,140,120
206,139,120
205,139,120
204,139,121
203,138,122
202,138,122
199,138,123
197,137,123
193,136,124
186,136,125
187,136,125
189,133,127
182,108,139
126,110,143
120,118,140
117,116,141
115,112,143
105,110,143
114,116,141
107,106,147
108,106,146
120,115,141
116,116,142
114,112,143
100,101,149
107,111,143
111,112,143
107,111,143
104,108,144
87,102,148
90,97,150
100,91,154
95,95,151
91,98,146
96,95,149
98,92,153
99,88,154
100,88,153
98,88,152
181,142,120
200,142,119
199,142,119
197,142,119
197,143,119
195,143,119
194,143,119
193,143,118
192,144,118
193,144,118
193,143,118
192,143,118
191,144,118
191,143,118
190,144,118
189,144,118
187,144,117
185,145,117
183,145,116
180,146,116
177,146,115
175,147,115
172,148,114
170,148,114
168,148,114
165,149,114
162,150,113
160,150,113
157,150,113
155,151,113
154,151,112
153,152,112
152,151,112
152,152,112
152,151,112
153,151,112
152,151,112
152,151,112
152,151,112
152,151,112
150,152,112
150,152,112
151,152,112
151,152,112
150,152,112
149,152,111
149,152,111
151,151,111
153,152,112
154,151,112
156,151,112
157,151,112
156,151,112
156,151,113
155,151,112
157,150,112
160,150,112
162,149,113
163,149,113
163,149,113
161,149,113
160,150,113
159,150,113
159,150,113
159,150,113
157,150,113
157,150,112
158,150,113
162,150,113
165,149,113
166,149,113
171,148,114
179,146,115
191,143,117
197,142,118
202,141,119
207,139,120
206,139,120
205,139,121
205,139,121
204,138,121
202,138,122
200,137,122
197,137,123
192,137,124
183,137,124
188,136,125
163,124,133
124,112,141
119,116,140
122,117,140
124,118,138
116,114,142
105,109,145
113,116,142
105,104,148
109,107,146
117,113,142
114,111,143
112,103,147
102,93,151
101,99,148
106,98,148
108,99,147
105,90,151
101,88,153
106,83,154
107,81,156
110,78,158
100,84,157
103,83,157
97,90,153
84,93,152
91,93,153
86,94,153
181,142,119
200,142,119
198,142,119
197,142,119
197,142,119
197,143,119
196,143,119
194,143,118
191,144,118
192,144,118
194,143,118
193,143,118
192,143,118
192,143,118
191,143,118
190,144,118
187,144,117
185,145,117
183,145,116
181,145,116
178,146,115
175,147,115
173,147,115
170,148,114
168,148,113
166,149,113
163,149,113
161,150,113
158,150,113
156,151,112
154,151,112
153,151,112
152,151,112
152,151,112
152,151,112
152,152,112
151,151,111
152,151,112
152,152,112
152,151,112
151,151,111
150,152,111
150,152,112
150,152,111
149,152,112
150,152,111
151,152,111
152,152,112
153,151,112
155,151,112
158,151,112
159,150,112
159,150,113
159,150,112
159,150,112
159,150,113
162,150,113
163,150,113
162,150,113
163,149,114
163,149,114
161,149,113
160,149,113
160,150,113
159,150,113
158,150,112
157,150,112
158,150,112
161,150,113
164,149,113
168,148,114
174,147,115
180,146,115
188,144,116
196,142,118
204,140,119
207,139,120
207,139,120
205,139,121
204,138,121
203,138,122
202,138,122
200,137,122
197,137,123
193,137,124
183,135,126
162,124,132
133,117,138
116,118,140
120,118,140
114,122,136
120,117,138
111,114,142
98,109,145
110,107,145
107,96,149
112,90,149
111,94,148
122,92,149
117,91,150
117,90,150
116,91,150
139,96,147
150,99,146
121,89,153
92,92,156
95,85,157
95,85,159
97,83,159
91,92,155
87,95,152
89,97,152
77,97,151
90,98,150
95,102,148
180,142,119
200,143,119
198,142,119
197,142,119
197,142,119
197,143,119
197,143,119
194,143,118
190,144,117
191,144,118
194,143,119
194,143,119
194,143,118
193,143,118
192,143,118
190,144,118
187,144,117
185,145,117
183,145,116
180,146,116
177,146,115
176,147,115
174,147,115
171,148,114
168,149,114
166,149,114
163,150,113
161,150,113
159,150,113
157,150,113
155,151,112
154,151,112
152,151,112
152,151,112
151,151,111
151,152,112
150,152,111
151,151,111
152,152,112
152,152,112
151,152,112
150,152,111
150,152,111
150,152,111
149,152,112
150,152,112
151,152,111
152,151,112
154,151,112
156,151,112
159,150,112
160,150,112
161,150,113
163,150,113
162,150,113
163,149,113
164,149,113
164,149,113
165,149,113
164,149,113
164,149,113
163,149,113
163,149,113
161,150,113
159,150,112
159,150,113
158,150,112
159,150,112
163,149,113
167,149,114
171,148,114
177,147,115
182,145,116
188,144,117
199,142,119
205,140,120
205,140,120
204,140,120
204,139,121
202,139,120
201,139,121
200,138,122
199,138,123
194,138,123
190,138,123
158,117,137
123,116,139
126,120,137
114,117,140
124,118,138
104,126,134
111,117,139
104,111,143
104,106,145
127,107,145
133,102,146
108,90,151
134,95,148
145,95,148
134,91,151
139,86,152
145,82,153
158,89,148
156,91,148
123,85,155
103,88,157
106,81,158
110,82,157
115,82,156
107,88,155
104,89,153
103,92,154
89,97,151
104,93,153
114,97,150
182,142,120
201,142,119
199,142,119
198,142,119
198,142,119
197,143,119
197,142,119
195,143,119
190,144,118
192,144,118
196,143,119
195,143,119
194,143,118
193,143,118
192,143,118
190,144,118
187,144,117
185,145,117
182,145,116
179,146,116
177,146,115
177,146,115
175,147,115
172,148,114
169,148,114
167,149,113
164,149,113
162,150,113
159,150,113
157,150,113
155,151,113
154,151,112
152,151,112
152,151,112
151,152,112
150,152,112
150,152,111
150,152,111
152,151,112
152,152,112
151,152,112
150,152,111
150,152,111
150,152,111
150,152,111
149,152,112
150,152,112
153,151,112
156,151,112
158,151,112
159,151,112
160,150,113
161,150,113
164,150,113
165,149,113
164,150,113
165,149,113
166,149,114
167,149,114
166,148,113
166,149,114
167,148,114
166,149,114
163,149,113
161,149,112
160,150,113
159,150,113
160,150,113
164,149,113
168,148,114
172,148,114
175,147,115
180,146,115
187,144,117
201,141,119
207,139,120
205,140,120
206,139,121
204,139,121
203,139,121
201,139,121
200,138,122
197,138,122
194,138,123
167,118,135
113,109,143
124,119,137
122,118,137
108,114,141
119,116,140
116,116,141
119,115,140
110,108,145
105,104,145
135,101,145
138,97,147
151,98,147
138,91,150
140,84,151
161,88,149
156,85,150
165,85,148
164,91,147
139,91,150
127,84,154
118,89,154
118,79,157
118,75,159
115,85,156
89,89,157
97,84,159
109,84,158
98,95,151
107,90,153
108,92,153
183,142,120
201,142,119
199,142,119
199,142,120
198,142,119
197,142,119
198,142,119
197,143,119
194,143,119
195,143,118
196,143,119
195,143,119
194,143,118
192,143,118
191,144,118
190,144,118
187,144,117
184,145,116
181,146,116
180,145,116
179,146,115
177,146,115
175,147,115
172,147,115
170,148,114
167,149,114
164,149,114
162,149,113
160,150,113
158,150,113
156,151,112
154,151,112
154,151,112
152,151,111
151,152,112
150,152,112
150,152,111
150,152,111
152,152,112
153,152,112
153,152,112
152,152,112
151,152,111
151,152,111
150,152,112
150,152,112
151,151,112
154,151,112
157,150,112
159,150,112
160,150,112
160,150,112
162,150,112
164,150,113
163,150,113
163,149,113
165,149,113
167,149,114
169,148,114
169,148,114
170,148,114
169,148,114
167,149,114
164,149,113
161,149,113
160,150,113
160,150,113
160,150,113
163,149,113
168,148,114
171,148,114
172,147,114
177,146,115
186,144,117
200,141,119
207,139,120
206,139,120
207,139,121
206,139,121
204,139,121
202,138,121
200,138,122
196,139,122
182,123,132
112,106,145
109,114,142
123,118,138
119,117,138
113,116,141
122,116,140
119,117,140
120,116,139
111,110,144
103,109,146
121,107,144
111,98,149
122,106,145
126,108,143
119,106,144
122,103,145
116,95,149
124,97,146
145,95,145
132,92,147
143,78,152
144,89,149
141,90,150
130,85,153
113,88,154
98,100,145
118,109,136
119,98,147
99,93,152
108,92,152
110,92,153
184,141,120
202,142,119
199,142,120
199,142,120
199,142,119
198,142,119
199,142,119
198,143,119
196,142,119
196,143,119
195,143,119
194,143,118
193,143,118
192,144,118
190,144,118
189,144,118
186,144,117
183,145,116
181,145,116
180,146,115
178,146,115
177,146,115
175,147,115
172,147,115
170,148,114
168,148,114
165,149,114
163,149,113
161,150,113
158,150,112
157,150,112
155,151,112
154,151,112
152,151,112
151,151,111
150,152,112
150,152,111
150,152,111
151,152,112
152,151,112
153,151,112
153,151,112
153,152,112
151,152,111
150,152,112
151,152,111
152,152,112
156,151,112
159,151,113
161,150,112
163,150,113
164,149,113
164,149,113
164,149,113
164,149,113
164,149,113
166,149,113
168,149,114
171,148,114
171,148,114
172,147,115
170,148,114
168,148,114
164,148,113
162,149,113
161,149,112
160,150,112
161,150,113
163,149,113
167,149,114
170,148,114
173,147,114
178,146,115
186,144,117
200,141,118
206,139,120
206,139,120
206,139,121
204,139,120
202,139,121
202,139,121
203,139,122
204,123,130
151,110,141
91,110,146
111,114,142
121,116,139
119,118,138
117,117,140
122,116,140
117,117,140
121,117,138
111,113,143
100,110,146
113,112,144
99,100,150
111,108,145
118,113,142
114,115,141
110,108,145
98,103,149
109,111,143
118,116,140
114,112,143
124,105,143
125,97,147
134,89,148
142,81,151
121,86,154
109,102,143
113,108,140
114,95,149
104,91,154
107,92,152
109,91,153
185,141,120
203,142,119
200,142,120
200,142,120
200,142,119
199,142,119
198,142,119
197,142,119
197,142,119
197,142,119
196,143,119
194,143,119
193,143,118
191,143,118
190,144,118
188,144,118
186,145,117
183,145,116
181,146,116
180,146,116
178,146,115
176,146,115
175,147,115
173,147,115
170,148,114
168,148,114
166,149,114
164,149,113
161,150,113
160,150,113
157,151,113
155,151,112
154,151,112
153,151,112
152,151,112
151,152,112
150,152,111
150,151,111
150,152,112
152,152,112
153,151,112
153,151,111
153,151,112
153,152,112
151,152,112
151,152,111
153,152,112
156,151,112
160,150,112
164,150,113
167,149,113
167,149,113
167,149,113
167,149,113
167,149,113
167,149,113
167,149,113
170,148,114
172,148,114
174,147,115
174,147,115
172,147,114
168,148,114
166,148,113
163,149,113
161,149,112
160,150,113
160,150,113
162,149,113
165,148,113
170,148,114
177,146,115
183,145,116
187,144,116
196,142,118
205,139,120
207,139,120
207,139,120
204,139,120
202,139,121
203,138,121
190,131,127
142,111,139
118,111,142
89,110,146
115,115,141
125,117,138
118,118,138
118,116,140
121,116,139
118,117,140
121,117,138
107,110,145
103,109,146
113,113,144
102,99,150
113,108,144
117,113,142
113,115,141
109,107,146
100,103,149
111,112,143
116,116,141
113,115,142
113,113,143
113,111,144
110,108,146
120,95,148
131,86,151
125,86,155
100,86,159
112,80,158
106,89,154
106,93,151
110,92,152
185,141,120
203,142,119
201,142,120
201,142,120
200,142,120
199,142,120
198,142,119
197,142,119
198,142,119
198,142,119
197,142,119
195,143,119
193,143,118
191,144,118
189,144,118
187,145,117
185,145,116
183,145,116
181,146,116
180,146,116
177,146,115
176,146,115
175,147,115
173,148,114
171,148,114
168,148,114
166,148,113
164,149,113
162,149,113
160,150,113
158,150,113
156,151,113
156,151,113
154,151,112
153,151,112
152,151,112
151,151,111
150,152,112
150,151,111
151,152,111
153,151,112
153,151,112
153,152,112
153,152,112
153,152,112
152,151,111
154,151,112
158,151,112
161,150,113
165,150,113
169,149,113
170,149,114
171,148,113
171,148,114
171,148,114
170,148,114
169,148,114
171,148,114
173,147,115
174,147,115
174,147,115
172,147,115
169,148,114
167,148,114
163,149,113
161,149,113
160,150,113
161,150,112
162,149,113
165,148,113
171,148,114
180,145,116
187,144,117
189,144,117
194,142,117
203,140,119
207,139,120
207,139,120
205,139,121
202,140,121
197,135,124
156,109,140
105,113,142
108,114,142
91,109,146
120,117,139
127,118,137
115,116,139
115,114,141
120,117,139
118,117,139
121,115,140
106,109,146
105,111,145
112,113,144
101,101,150
114,109,144
116,113,142
113,115,141
110,106,146
99,103,149
111,112,143
116,114,141
116,111,143
115,111,143
114,110,143
113,110,144
120,111,142
118,107,144
146,115,138
137,106,146
115,82,155
117,90,150
143,114,140
126,109,143
185,141,120
203,142,119
201,142,119
201,142,120
200,142,120
199,142,120
198,142,119
196,143,119
195,143,118
197,142,119
197,142,119
195,142,119
193,143,118
190,144,118
188,144,117
187,145,117
184,145,116
182,145,116
181,145,116
179,146,115
177,146,115
176,146,115
175,147,115
173,147,115
171,148,114
169,148,114
167,149,114
165,149,113
162,150,113
161,150,113
159,150,113
157,151,113
156,151,113
155,151,112
