x,y
4.752472148681653463e-01,-2.803840558411258566e-01
4.772393162222106633e-01,-2.807612127770566235e-01
4.792314175762560913e-01,-2.810615026366289348e-01
4.812235189303014637e-01,-2.812917665035395420e-01
4.832156202843468362e-01,-2.814585054571537848e-01
4.852077216383922642e-01,-2.815678710952106978e-01
4.871998229924375812e-01,-2.816256643084602551e-01
4.891919243464829536e-01,-2.816373402983264329e-01
4.911840257005283261e-01,-2.816080181143447159e-01
4.931761270545736986e-01,-2.815424932726695584e-01
4.951682284086190711e-01,-2.814452522865019124e-01
4.971603297626643880e-01,-2.813204881854882156e-01
4.991524311167097605e-01,-2.811721163195684547e-01
5.011445324707551885e-01,-2.810037899317681109e-01
5.031366338248005610e-01,-2.808189151441206066e-01
5.051287351788459334e-01,-2.806206651325018342e-01
5.071208365328913059e-01,-2.804119933714556701e-01
5.073947749572641497e-01,-2.803819817179734608e-01
5.091129378869366784e-01,-2.802015668721513086e-01
5.111050392409820509e-01,-2.799875229642765917e-01
5.130971405950274233e-01,-2.797712950823215139e-01
5.150892419490727958e-01,-2.795550608224082190e-01
5.170813433031181683e-01,-2.793408214536986511e-01
5.190734446571635408e-01,-2.791304090510526859e-01
5.210655460112089132e-01,-2.789254934906353345e-01
5.230576473652542857e-01,-2.787275893226126566e-01
5.250497487192996582e-01,-2.785380625066802285e-01
5.270418500733450307e-01,-2.783581369636440317e-01
5.290339514273905142e-01,-2.781889008623015247e-01
5.310260527814357756e-01,-2.780313125280565734e-01
5.330181541354811481e-01,-2.778862058304925609e-01
5.350102554895265206e-01,-2.777542948837998238e-01
5.370023568435718930e-01,-2.776361778785977341e-01
5.389944581976172655e-01,-2.775323398582015821e-01
5.409865595516626380e-01,-2.774431542584628874e-01
5.429786609057080105e-01,-2.773688830494429602e-01
5.449707622597533829e-01,-2.773096753506282264e-01
5.461818164909651996e-01,-2.772829519881976346e-01
5.469628636137987554e-01,-2.772664807775763740e-01
5.489549649678441279e-01,-2.772389871128626004e-01
5.509470663218893893e-01,-2.772255545546057354e-01
5.529391676759348728e-01,-2.772257841536665546e-01
5.549312690299802453e-01,-2.772391457449485119e-01
5.569233703840256178e-01,-2.772649708611182318e-01
5.578846697199333349e-01,-2.772829519881976346e-01
5.589154717380709902e-01,-2.773037342773566061e-01
5.609075730921163627e-01,-2.773551883156257225e-01
5.628996744461616242e-01,-2.774170187682791222e-01
5.648917758002071077e-01,-2.774878841745643809e-01
5.668838771542524801e-01,-2.775662540468360473e-01
5.688759785082978526e-01,-2.776504091731706314e-01
5.708680798623432251e-01,-2.777384464543779519e-01
5.728601812163885976e-01,-2.778282890018902718e-01
5.748522825704340811e-01,-2.779177020471345627e-01
5.768443839244794535e-01,-2.780043149723528395e-01
5.788364852785248260e-01,-2.780856494760667319e-01
5.808285866325701985e-01,-2.781591535491845790e-01
5.828206879866155710e-01,-2.782222405822978861e-01
5.848127893406609434e-01,-2.782723325780558921e-01
5.868048906947063159e-01,-2.783069061338404038e-01
5.887969920487516884e-01,-2.783235396174652543e-01
5.907890934027970609e-01,-2.783199598057867208e-01
5.927811947568424333e-01,-2.782940862086845102e-01
5.947732961108878058e-01,-2.782440713645332186e-01
5.967653974649331783e-01,-2.781683355627530552e-01
5.987574988189785508e-01,-2.780655947088512270e-01
6.007496001730239232e-01,-2.779348803738268536e-01
6.027417015270694067e-01,-2.777755514343910326e-01
6.047338028811146682e-01,-2.775872970833271336e-01
6.067259042351600407e-01,-2.773701313431518600e-01
6.074347400614376058e-01,-2.772829519881976346e-01
6.087180055892054131e-01,-2.771380629226894987e-01
6.107101069432507856e-01,-2.768880328377941180e-01
6.127022082972961581e-01,-2.766132617622596990e-01
6.146943096513415306e-01,-2.763146483189514724e-01
6.166864110053869030e-01,-2.759932358935154872e-01
6.186785123594322755e-01,-2.756501764130699916e-01
6.206706137134776480e-01,-2.752866934951255784e-01
6.226627150675230205e-01,-2.749040459210613241e-01
6.246548164215683929e-01,-2.745034922701986013e-01
6.261814512553808276e-01,-2.741839222584216973e-01
6.266469177756137654e-01,-2.740937817199751159e-01
6.286390191296591379e-01,-2.736938089272763497e-01
6.306311204837045103e-01,-2.732794068866658543e-01
6.326232218377498828e-01,-2.728511989555064132e-01
6.346153231917952553e-01,-2.724096760428900699e-01
6.366074245458406278e-01,-2.719551851049452074e-01
6.385995258998858892e-01,-2.714879214049785161e-01
6.402734899186025563e-01,-2.710848925286458710e-01
6.405916272539313727e-01,-2.710126499573483616e-01
6.425837286079767452e-01,-2.705490645441960829e-01
6.445758299620221177e-01,-2.700712805839923791e-01
6.465679313160674901e-01,-2.695786862191163480e-01
6.485600326701128626e-01,-2.690705526724007646e-01
6.505521340241583461e-01,-2.685460509178992927e-01
6.525442353782037186e-01,-2.680042716217996279e-01
6.526103268629933618e-01,-2.679858627988700448e-01
6.545363367322490911e-01,-2.674681660569233621e-01
6.565284380862944635e-01,-2.669124035410462281e-01
6.585205394403398360e-01,-2.663350398301425059e-01
6.605126407943852085e-01,-2.657350306540250395e-01
6.625047421484305810e-01,-2.651114227990083450e-01
6.632011330455358511e-01,-2.648868330690941075e-01
6.644968435024759534e-01,-2.644777765437996142e-01
6.664889448565213259e-01,-2.638261074638122983e-01
6.684810462105668094e-01,-2.631480759545845038e-01
6.704731475646121819e-01,-2.624435672224230132e-01
6.722635312016518316e-01,-2.617878033393182813e-01
6.724652489186574433e-01,-2.617150876734630760e-01
6.744573502727028158e-01,-2.609813253486244489e-01
6.764494516267481883e-01,-2.602231003827703004e-01
6.784415529807935608e-01,-2.594420493926932192e-01
6.803148219083429149e-01,-2.586887736095424550e-01
6.804336543348389332e-01,-2.586418783432472002e-01
6.824257556888843057e-01,-2.578492568798164131e-01
6.844178570429296782e-01,-2.570430268589791734e-01
6.864099583969749396e-01,-2.562268558546193509e-01
6.879578258552638825e-01,-2.555897438797665178e-01
6.884020597510205342e-01,-2.554121763322489413e-01
6.903941611050657956e-01,-2.546225931901152095e-01
6.923862624591110571e-01,-2.538377637846877533e-01
6.943783638131565406e-01,-2.530621991463649634e-01
6.958752396291456588e-01,-2.524907141499906915e-01
6.963704651672019130e-01,-2.523097369948073543e-01
6.983625665212472855e-01,-2.516037191106587079e-01
7.003546678752927690e-01,-2.509203226383794894e-01
7.023467692293380304e-01,-2.502627827478907108e-01
7.043388705833834029e-01,-2.496338502758533862e-01
7.051460813925464199e-01,-2.493916844202148653e-01
7.063309719374287754e-01,-2.490562777907325553e-01
7.083230732914741479e-01,-2.485239198162827456e-01
7.103151746455195203e-01,-2.480237033618752918e-01
7.123072759995648928e-01,-2.475557525539719417e-01
7.142993773536102653e-01,-2.471196210851112074e-01
7.162914787076556378e-01,-2.467143162066699480e-01
7.182835800617010102e-01,-2.463383336095567866e-01
7.185440994955122340e-01,-2.462926546904389280e-01
7.202756814157463827e-01,-2.460079560185901848e-01
7.222677827697917552e-01,-2.457036891943991108e-01
7.242598841238371277e-01,-2.454201231398249750e-01
7.262519854778825001e-01,-2.451543262941554002e-01
7.282440868319278726e-01,-2.449031399365509676e-01
7.302361881859732451e-01,-2.446632277276561407e-01
7.322282895400186176e-01,-2.444311236248910557e-01
