x,y
3.797637036088398754e-01,4.195060239383659184e-02
3.816517415896264476e-01,4.133880739528692644e-02
3.835397795704129642e-01,4.083155582894852642e-02
3.854278175511994808e-01,4.042363270892783411e-02
3.873158555319859975e-01,4.011005657364515031e-02
3.892038935127724586e-01,3.988606236361284807e-02
3.910919314935589752e-01,3.974708277956637281e-02
3.929799694743454919e-01,3.968872847099216838e-02
3.948680074551319530e-01,3.970676740602486349e-02
3.967560454359184696e-01,3.979710377663200904e-02
3.986440834167050418e-01,3.995575679793722523e-02
4.005321213974915584e-01,4.017883976716490196e-02
4.024201593782780750e-01,4.046253975512995038e-02
4.043081973590645917e-01,4.080309831020672434e-02
4.061962353398511083e-01,4.119679355971724022e-02
4.080842733206376249e-01,4.163992409471237166e-02
4.099723113014241416e-01,4.212879501912479563e-02
4.111183543077541191e-01,4.245162120836898367e-02
4.118603492822106027e-01,4.266948631451433771e-02
4.137483872629971193e-01,4.326342279907580135e-02
4.156364252437836360e-01,4.389051201465726804e-02
4.175244632245701526e-01,4.454675222372522087e-02
4.194125012053566692e-01,4.522817464550306366e-02
4.209889281864236388e-01,4.581538130700124611e-02
4.213005391861431859e-01,4.593585065967144276e-02
4.231885771669297025e-01,4.668498639612307655e-02
4.250766151477162191e-01,4.744469460044148379e-02
4.269646531285026803e-01,4.821118934395153544e-02
4.288526911092892524e-01,4.898079913281594422e-02
4.293371929567492140e-01,4.917914140563350855e-02
4.307407290900757690e-01,4.977223924637211305e-02
4.326287670708622857e-01,5.056440750585600163e-02
4.345168050516486913e-01,5.134602812075673983e-02
4.364048430324352634e-01,5.211422571221742406e-02
4.374772424284704142e-01,5.254290150426577100e-02
4.382928810132217801e-01,5.287811584627494232e-02
4.401809189940082967e-01,5.363623683261037334e-02
4.420689569747948133e-01,5.437011154891440573e-02
4.439569949555813300e-01,5.507805133454216073e-02
4.458450329363678466e-01,5.575861569184166477e-02
4.462706601106092852e-01,5.590666160289803344e-02
4.477330709171543632e-01,5.642644494094219143e-02
4.496211088979409354e-01,5.706655859725334734e-02
4.515091468787273410e-01,5.767366407359758584e-02
4.533971848595139131e-01,5.824762512590392349e-02
4.552852228403003743e-01,5.878853948908296934e-02
4.570745406176378589e-01,5.927042170153029588e-02
4.571732608210868909e-01,5.929742331388319215e-02
4.590612988018734075e-01,5.978518860093598453e-02
4.609493367826599242e-01,6.023945206023177679e-02
4.628373747634464408e-01,6.066138095461776070e-02
4.647254127442329574e-01,6.105230173263226368e-02
4.666134507250194741e-01,6.141368503757835273e-02
4.685014887058059907e-01,6.174712916398042428e-02
4.703895266865925073e-01,6.205434230098420129e-02
4.722775646673790240e-01,6.233712392783732903e-02
4.741656026481655406e-01,6.259734573797949564e-02
4.744532450717370842e-01,6.263418180016255832e-02
4.760536406289520572e-01,6.283981674000135853e-02
4.779416786097385184e-01,6.306334039105823686e-02
4.798297165905250350e-01,6.326941490846121896e-02
4.817177545713115516e-01,6.346009485521697524e-02
4.836057925520980127e-01,6.363740552974345155e-02
4.854938305328845849e-01,6.380332881481233509e-02
4.873818685136711015e-01,6.395979048056213423e-02
4.892699064944575627e-01,6.410864908626125180e-02
4.911579444752441348e-01,6.425168657645224934e-02
4.930459824560305959e-01,6.439060062028854892e-02
4.949340204368172236e-01,6.452699869970929258e-02
4.968220584176036847e-01,6.466239391368655554e-02
4.987100963983902013e-01,6.479820243281701753e-02
5.005981343791766625e-01,6.493574251143002796e-02
5.024861723599631791e-01,6.507623494317778257e-02
5.043742103407496957e-01,6.522080483063630307e-02
5.062622483215362124e-01,6.537048452934336729e-02
5.081502863023227290e-01,6.552621762142885053e-02
5.100383242831092456e-01,6.568886377292286471e-02
5.119263622638957623e-01,6.585920433126944695e-02
5.133893683943339115e-01,6.599794189879482076e-02
5.138144002446822789e-01,6.603749250337888343e-02
5.157024382254687955e-01,6.622286026482807064e-02
5.175904762062553122e-01,6.641726946873194315e-02
5.194785141870418288e-01,6.662122611952070450e-02
5.213665521678283454e-01,6.683519457604426839e-02
5.232545901486147510e-01,6.705960549779835245e-02
5.251426281294013787e-01,6.729486368248119299e-02
5.270306661101877843e-01,6.754135572582148361e-02
5.289187040909744120e-01,6.779945744605163360e-02
5.308067420717608176e-01,6.806954102594950373e-02
