newGT4.3-1to1-0.5-Run5-planet04,earth,0.41834,0.56801,4.78780,39.1222,3.84501,0.23928,4.55770,46.8935
newGT4.3-1to1-0.5-Run5-planet04,earth,0.44162,0.57152,4.78964,39.1372,3.84649,0.23886,4.52905,46.9063
newGT4.3-1to1-0.5-Run5-planet04,earth,0.44439,0.57502,4.79100,39.1483,3.84758,0.23968,4.50075,46.9144
newGT4.3-1to1-0.5-Run5-planet04,earth,0.45294,0.57853,4.79235,39.1594,3.84867,0.24044,4.47280,46.9227
newGT4.3-1to1-0.5-Run5-planet04,earth,0.47969,0.58204,4.79358,39.1694,3.84965,0.24148,4.44518,46.9297
newGT4.3-1to1-0.5-Run5-planet04,earth,0.49305,0.58554,4.79504,39.1813,3.85082,0.24190,4.41791,46.9389
newGT4.3-1to1-0.5-Run5-planet04,earth,0.59571,0.58905,4.78431,39.0937,3.84221,0.24260,4.57445,46.8860
newGT4.3-1to1-0.5-Run5-planet04,earth,0.60010,0.58938,4.78449,39.0952,3.84236,0.24257,4.57121,46.8876
newGT4.3-1to1-0.5-Run5-planet04,earth,0.60025,0.58972,4.78468,39.0967,3.84251,0.24254,4.56798,46.8891
newGT4.3-1to1-0.5-Run5-planet04,earth,0.62662,0.59005,4.78487,39.0982,3.84266,0.24252,4.56476,46.8907
newGT4.3-1to1-0.5-Run5-planet04,earth,0.62679,0.59039,4.78505,39.0998,3.84281,0.24249,4.56154,46.8923
newGT4.3-1to1-0.5-Run5-planet04,earth,0.64122,0.59072,4.78524,39.1013,3.84296,0.24246,4.55832,46.8939
newGT4.3-1to1-0.5-Run5-planet04,earth,0.64285,0.59106,4.78543,39.1028,3.84311,0.24244,4.55510,46.8954
newGT4.3-1to1-0.5-Run5-planet04,earth,0.66198,0.59457,4.78669,39.1131,3.84412,0.24338,4.52752,46.9027
newGT4.3-1to1-0.5-Run5-planet04,earth,0.67917,0.59510,4.78691,39.1149,3.84430,0.24350,4.52267,46.9043
newGT4.3-1to1-0.5-Run5-planet04,earth,0.68444,0.59861,4.78853,39.1281,3.84559,0.24352,4.49546,46.9151
newGT4.3-1to1-0.5-Run5-planet04,earth,0.69490,0.59894,4.78871,39.1296,3.84574,0.24349,4.49233,46.9166
newGT4.3-1to1-0.5-Run5-planet04,earth,0.71604,0.60245,4.79007,39.1407,3.84683,0.24410,4.46548,46.9249
newGT4.3-1to1-0.5-Run5-planet04,earth,0.72609,0.60596,4.78806,39.1243,3.84522,0.24494,4.45201,46.9565
newGT4.3-1to1-0.5-Run5-planet04,earth,0.72759,0.60946,4.77309,39.0020,3.83320,0.24616,4.69583,46.8573
newGT4.3-1to1-0.5-Run5-planet04,earth,0.73668,0.60980,4.77328,39.0035,3.83335,0.24613,4.69260,46.8588
newGT4.3-1to1-0.5-Run5-planet04,earth,0.75390,0.61331,4.75834,38.8815,3.82135,0.24705,4.93641,46.7594
newGT4.3-1to1-0.5-Run5-planet04,earth,0.78086,0.61681,4.75992,38.8944,3.82262,0.24742,4.90740,46.7695
newGT4.3-1to1-0.5-Run5-planet04,earth,0.78863,0.62032,4.76179,38.9097,3.82412,0.24690,4.87872,46.7824
newGT4.3-1to1-0.5-Run5-planet04,earth,0.79840,0.62382,4.76335,38.9224,3.82538,0.24722,4.85037,46.7923
newGT4.3-1to1-0.5-Run5-planet04,earth,0.80045,0.62733,4.76477,38.9340,3.82652,0.24786,4.82234,46.8009
newGT4.3-1to1-0.5-Run5-planet04,earth,0.80377,0.63084,4.76607,38.9446,3.82756,0.24875,4.79462,46.8084
newGT4.3-1to1-0.5-Run5-planet04,earth,0.81151,0.63434,4.76764,38.9575,3.82882,0.24890,4.76722,46.8187
newGT4.3-1to1-0.5-Run5-planet04,earth,0.83047,0.63785,4.76888,38.9676,3.82982,0.24983,4.74011,46.8257
newGT4.3-1to1-0.5-Run5-planet04,earth,0.86949,0.63819,4.76907,38.9691,3.82997,0.24980,4.73697,46.8273
newGT4.3-1to1-0.5-Run5-planet04,earth,0.87782,0.64169,4.77077,38.9830,3.83133,0.24956,4.71021,46.8387
newGT4.3-1to1-0.5-Run5-planet04,earth,0.88074,0.64520,4.77211,38.9940,3.83241,0.25015,4.68373,46.8469
newGT4.3-1to1-0.5-Run5-planet04,earth,0.88367,0.64870,4.77346,39.0050,3.83350,0.25068,4.65755,46.8551
newGT4.3-1to1-0.5-Run5-planet04,earth,0.89270,0.65221,4.75918,38.8883,3.82203,0.25126,4.89086,46.7598
newGT4.3-1to1-0.5-Run5-planet04,earth,0.92975,0.65572,4.76085,38.9020,3.82337,0.25113,4.86373,46.7710
newGT4.3-1to1-0.5-Run5-planet04,earth,0.93075,0.65922,4.76257,38.9160,3.82475,0.25085,4.83689,46.7828
newGT4.3-1to1-0.5-Run5-planet04,earth,0.93223,0.66273,4.76416,38.9290,3.82603,0.25083,4.81034,46.7933
newGT4.3-1to1-0.5-Run5-planet04,earth,0.93267,0.66623,4.76581,38.9425,3.82736,0.25061,4.78407,46.8046
newGT4.3-1to1-0.5-Run5-planet04,earth,0.93960,0.66974,4.76715,38.9535,3.82843,0.25114,4.75808,46.8128
newGT4.3-1to1-0.5-Run5-planet04,earth,0.96090,0.67325,4.75672,38.8682,3.82005,0.25165,4.91711,46.7548
newGT4.3-1to1-0.5-Run5-planet04,earth,0.97279,0.67675,4.75798,38.8785,3.82107,0.25242,4.89061,46.7622
newGT4.3-1to1-0.5-Run5-planet04,earth,0.98738,0.68026,4.75970,38.8925,3.82244,0.25202,4.86440,46.7740
newGT4.3-1to1-0.5-Run5-planet04,earth,1.00157,0.68376,4.74624,38.7826,3.81163,0.25261,5.08420,46.6841
newGT4.3-1to1-0.5-Run5-planet04,earth,1.03617,0.68727,4.73681,38.7056,3.80407,0.25311,5.22505,46.6346
newGT4.3-1to1-0.5-Run5-planet04,earth,1.04510,0.69078,4.72410,38.6016,3.79385,0.25415,5.43232,46.5502
newGT4.3-1to1-0.5-Run5-planet04,earth,1.05048,0.69429,4.72563,38.6141,3.79508,0.25456,5.40361,46.5600
newGT4.3-1to1-0.5-Run5-planet04,earth,1.05355,0.69779,4.71267,38.5082,3.78467,0.25501,5.61532,46.4733
newGT4.3-1to1-0.5-Run5-planet04,earth,1.05747,0.70130,4.70538,38.4487,3.77882,0.25553,5.71566,46.4433
newGT4.3-1to1-0.5-Run5-planet04,earth,1.06535,0.70480,4.70442,38.4408,3.77805,0.25619,5.69269,46.4748
newGT4.3-1to1-0.5-Run5-planet04,earth,1.09331,0.70831,4.69181,38.3378,3.76792,0.25659,5.89895,46.3899
newGT4.3-1to1-0.5-Run5-planet04,earth,1.09730,0.71181,4.69334,38.3503,3.76915,0.25727,5.86840,46.3995
newGT4.3-1to1-0.5-Run5-planet04,earth,1.10740,0.71532,4.69529,38.3662,3.77072,0.25676,5.83816,46.4131
newGT4.3-1to1-0.5-Run5-planet04,earth,1.11397,0.71883,4.68315,38.2671,3.76097,0.25739,6.03657,46.3317
newGT4.3-1to1-0.5-Run5-planet04,earth,1.13110,0.72233,4.68465,38.2794,3.76218,0.25817,6.00571,46.3411
newGT4.3-1to1-0.5-Run5-planet04,earth,1.13526,0.72584,4.67261,38.1810,3.75251,0.25865,6.20265,46.2602
newGT4.3-1to1-0.5-Run5-planet04,earth,1.20076,0.72935,4.67442,38.1957,3.75396,0.25876,6.17120,46.2724
newGT4.3-1to1-0.5-Run5-planet04,earth,1.21446,0.72968,4.67463,38.1975,3.75413,0.25871,6.16747,46.2743
newGT4.3-1to1-0.5-Run5-planet04,earth,1.25430,0.73319,4.67651,38.2128,3.75564,0.25862,6.13636,46.2872
newGT4.3-1to1-0.5-Run5-planet04,earth,1.28299,0.73669,4.66903,38.1517,3.74963,0.25907,6.24394,46.2520
newGT4.3-1to1-0.5-Run5-planet04,earth,1.30505,0.74020,4.65766,38.0588,3.74050,0.25990,6.42961,46.1760
newGT4.3-1to1-0.5-Run5-planet04,earth,1.30949,0.74371,4.64608,37.9641,3.73120,0.26028,6.61910,46.0980
newGT4.3-1to1-0.5-Run5-planet04,earth,1.31648,0.74721,4.64806,37.9803,3.73279,0.26016,6.58624,46.1118
newGT4.3-1to1-0.5-Run5-planet04,earth,1.32324,0.75072,4.64652,37.9678,3.73156,0.26074,6.57670,46.1351
newGT4.3-1to1-0.5-Run5-planet04,earth,1.34422,0.75423,4.63554,37.8781,3.72274,0.26153,6.75616,46.0614
newGT4.3-1to1-0.5-Run5-planet04,earth,1.35133,0.75773,4.63737,37.8930,3.72421,0.26181,6.72304,46.0737
newGT4.3-1to1-0.5-Run5-planet04,earth,1.35742,0.76124,4.62902,37.8247,3.71750,0.26219,6.85065,46.0270
newGT4.3-1to1-0.5-Run5-planet04,earth,1.38813,0.76474,4.61841,37.7381,3.70898,0.26307,7.02382,45.9559
newGT4.3-1to1-0.5-Run5-planet04,earth,1.39087,0.76508,4.61864,37.7400,3.70916,0.26302,7.01971,45.9580
newGT4.3-1to1-0.5-Run5-planet04,earth,1.41771,0.76859,4.60872,37.6589,3.70120,0.26334,7.17861,45.8944
newGT4.3-1to1-0.5-Run5-planet04,earth,1.43158,0.77209,4.61082,37.6760,3.70288,0.26318,7.14401,45.9091
newGT4.3-1to1-0.5-Run5-planet04,earth,1.43523,0.77243,4.61104,37.6778,3.70306,0.26317,7.13986,45.9112
newGT4.3-1to1-0.5-Run5-planet04,earth,1.50901,0.77593,4.60630,37.6391,3.69925,0.26361,7.19676,45.8997
newGT4.3-1to1-0.5-Run5-planet04,earth,1.52394,0.77627,4.60653,37.6410,3.69944,0.26360,7.19260,45.9018
newGT4.3-1to1-0.5-Run5-planet04,earth,1.56200,0.77660,4.60676,37.6429,3.69962,0.26357,7.18844,45.9038
newGT4.3-1to1-0.5-Run5-planet04,earth,1.59523,0.78011,4.60873,37.6589,3.70120,0.26368,7.15411,45.9174
newGT4.3-1to1-0.5-Run5-planet04,earth,1.60664,0.78362,4.61080,37.6759,3.70286,0.26350,7.12009,45.9319
newGT4.3-1to1-0.5-Run5-planet04,earth,1.61046,0.78712,4.61268,37.6912,3.70437,0.26374,7.08637,45.9446
newGT4.3-1to1-0.5-Run5-planet04,earth,1.61534,0.78746,4.61290,37.6931,3.70456,0.26371,7.08232,45.9466
newGT4.3-1to1-0.5-Run5-planet04,earth,1.63246,0.78779,4.61313,37.6949,3.70473,0.26369,7.07827,45.9486
newGT4.3-1to1-0.5-Run5-planet04,earth,1.68479,0.78813,4.61334,37.6966,3.70491,0.26368,7.07423,45.9506
newGT4.3-1to1-0.5-Run5-planet04,earth,1.73116,0.78846,4.61357,37.6985,3.70509,0.26365,7.07019,45.9526
newGT4.3-1to1-0.5-Run5-planet04,earth,1.77391,0.79197,4.60304,37.6125,3.69663,0.26400,7.24250,45.8813
newGT4.3-1to1-0.5-Run5-planet04,earth,1.79257,0.79547,4.60171,37.6016,3.69557,0.26452,7.23226,45.9032
newGT4.3-1to1-0.5-Run5-planet04,earth,1.79492,0.79898,4.59149,37.5181,3.68736,0.26499,7.39978,45.8339
newGT4.3-1to1-0.5-Run5-planet04,earth,1.84140,0.79932,4.59172,37.5200,3.68754,0.26495,7.39560,45.8360
newGT4.3-1to1-0.5-Run5-planet04,earth,1.86406,0.79965,4.59193,37.5217,3.68771,0.26498,7.39141,45.8378
newGT4.3-1to1-0.5-Run5-planet04,earth,1.88308,0.80316,4.59374,37.5365,3.68917,0.26546,7.35703,45.8499
newGT4.3-1to1-0.5-Run5-planet04,earth,1.89246,0.80666,4.59585,37.5537,3.69086,0.26520,7.32296,45.8647
newGT4.3-1to1-0.5-Run5-planet04,earth,1.93738,0.81017,4.58570,37.4708,3.68271,0.26546,7.48923,45.7958
newGT4.3-1to1-0.5-Run5-planet04,earth,1.94266,0.81368,4.58763,37.4865,3.68426,0.26567,7.45481,45.8090
newGT4.3-1to1-0.5-Run5-planet04,earth,1.99238,0.81401,4.58784,37.4882,3.68442,0.26569,7.45065,45.8109
newGT4.3-1to1-0.5-Run5-planet04,earth,2.00857,0.81752,4.58985,37.5047,3.68604,0.26565,7.41656,45.8249
newGT4.3-1to1-0.5-Run5-planet04,earth,2.00959,0.82102,4.59180,37.5206,3.68761,0.26573,7.38275,45.8383
newGT4.3-1to1-0.5-Run5-planet04,earth,2.01421,0.82136,4.59202,37.5224,3.68779,0.26571,7.37867,45.8404
newGT4.3-1to1-0.5-Run5-planet04,earth,2.07494,0.82169,4.59225,37.5243,3.68797,0.26568,7.37458,45.8424
newGT4.3-1to1-0.5-Run5-planet04,earth,2.07990,0.82520,4.59398,37.5384,3.68936,0.26622,7.34111,45.8538
newGT4.3-1to1-0.5-Run5-planet04,earth,2.10375,0.82554,4.59420,37.5403,3.68954,0.26620,7.33707,45.8558
newGT4.3-1to1-0.5-Run5-planet04,earth,2.12759,0.82587,4.59441,37.5420,3.68971,0.26620,7.33302,45.8577
newGT4.3-1to1-0.5-Run5-planet04,earth,2.13807,0.82938,4.58471,37.4627,3.68191,0.26677,7.49175,45.7921
newGT4.3-1to1-0.5-Run5-planet04,earth,2.17240,0.83288,4.58679,37.4797,3.68359,0.26651,7.45804,45.8068
