newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7446,1.0,0.52035,808.0,0.000240485,9.0,0.9755360000000001,26243200.0,0.00023222476510520774,0.0822904149405641
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7536,1.0,0.52035,66.0,0.00251676,9.0,0.9080370000000001,11950400.0,0.0024303137402589873,0.08472072868082309
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7582,1.0,0.52035,794.0,0.000240485,9.0,0.656926,3575850.0,0.00023222476510520774,0.08495295344592829
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.76,1.0,0.52035,69.0,0.00251676,9.0,0.955849,18976400.0,0.0024303137402589873,0.08738326718618727
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7622,1.0,0.52035,70.0,0.00251676,9.0,0.61342,2476180.0,0.0024303137402589873,0.08981358092644626
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.764,1.0,0.52035,958.0,0.000240485,9.0,0.573504,1841390.0,0.00023222476510520774,0.09004580569155146
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7675,1.0,0.52035,866.0,0.000240485,9.0,1.03282,97476800.0,0.00023222476510520774,0.09027803045665667
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.773,1.0,0.52035,75.0,0.00251676,9.0,1.00945,46456200.0,0.0024303137402589873,0.09270834419691565
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7803,1.0,0.52035,1014.0,0.000240485,9.0,1.02416,66586300.0,0.00023222476510520774,0.09294056896202085
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7839,1.0,0.52035,80.0,0.00251676,9.0,0.9819190000000001,30109700.0,0.0024303137402589873,0.09537088270227984
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7904,1.0,0.52035,83.0,0.00251676,9.0,0.407715,441624.0,0.0024303137402589873,0.09780119644253882
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.7948,1.0,0.52035,85.0,0.00251676,9.0,0.48577,987375.0,0.0024303137402589873,0.1002315101827978
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8014,1.0,0.52035,88.0,0.00251676,9.0,0.244126,113755.0,0.0024303137402589873,0.10266182392305678
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8062,1.0,0.52035,810.0,0.000240485,9.0,0.907797,11759500.0,0.00023222476510520774,0.10289404868816199
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8125,1.0,0.52035,93.0,0.00251676,9.0,0.304528,226732.0,0.0024303137402589873,0.10532436242842097
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8169,1.0,0.52035,95.0,0.00251676,9.0,0.636311,2952990.0,0.0024303137402589873,0.10775467616867995
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8192,1.0,0.52035,96.0,0.00251676,9.0,0.8865540000000001,9090810.0,0.0024303137402589873,0.11018498990893894
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8251,1.0,0.52035,876.0,0.000240485,9.0,0.978294,27625900.0,0.00023222476510520774,0.11041721467404414
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8259,1.0,0.52035,99.0,0.00251676,9.0,0.7781520000000001,7309950.0,0.0024303137402589873,0.11284752841430312
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8371,1.0,0.52035,104.0,0.00251676,9.0,0.915587,13797700.0,0.0024303137402589873,0.1152778421545621
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8484,1.0,0.52035,109.0,0.00251676,9.0,0.269293,151617.0,0.0024303137402589873,0.11770815589482109
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8492,1.0,0.52035,801.0,0.000240485,9.0,0.589566,2074930.0,0.00023222476510520774,0.11794038065992629
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8492,1.0,0.52035,819.0,0.000240485,9.0,0.565713,1731150.0,0.00023222476510520774,0.1181726054250315
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.853,1.0,0.52035,111.0,0.00251676,9.0,0.261743,133373.0,0.0024303137402589873,0.12060291916529048
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8546,1.0,0.52035,936.0,0.000240485,9.0,0.424018,642852.0,0.00023222476510520774,0.12083514393039568
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8548,1.0,0.52035,928.0,0.000240485,9.0,0.950575,18424700.0,0.00023222476510520774,0.12106736869550089
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8566,1.0,0.52035,983.0,0.000240485,9.0,0.99726,35220200.0,0.00023222476510520774,0.12129959346060609
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8569,1.0,0.52035,779.0,0.000240485,9.0,0.9495600000000001,17616800.0,0.00023222476510520774,0.1215318182257113
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8574,1.0,0.52035,782.0,0.000240485,9.0,0.429679,694894.0,0.00023222476510520774,0.1217640429908165
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8602,1.0,0.52035,859.0,0.000240485,9.0,0.42329700000000003,626621.0,0.00023222476510520774,0.1219962677559217
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8621,1.0,0.52035,115.0,0.00251676,9.0,0.913071,13640500.0,0.0024303137402589873,0.12442658149618069
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8639,1.0,0.52035,786.0,0.000240485,9.0,0.564992,1615330.0,0.00023222476510520774,0.12465880626128589
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8644,1.0,0.52035,116.0,0.00251676,9.0,0.939106,16640500.0,0.0024303137402589873,0.12708912000154488
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8658,1.0,0.52035,925.0,0.000240485,9.0,0.423778,641220.0,0.00023222476510520774,0.12732134476665008
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8664,1.0,0.52035,960.0,0.000240485,9.0,0.43746999999999997,736680.0,0.00023222476510520774,0.12755356953175528
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8664,1.0,0.52035,956.0,0.000240485,9.0,0.5572010000000001,1561990.0,0.00023222476510520774,0.1277857942968605
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8667,1.0,0.52035,117.0,0.00251676,9.0,0.597838,2221780.0,0.0024303137402589873,0.13021610803711947
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8695,1.0,0.52035,776.0,0.000240485,9.0,0.457845,869486.0,0.00023222476510520774,0.13044833280222468
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8708,1.0,0.52035,768.0,0.000240485,9.0,0.42281599999999997,600094.0,0.00023222476510520774,0.13068055756732988
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8736,1.0,0.52035,120.0,0.00251676,9.0,0.47066899999999995,930745.0,0.0024303137402589873,0.13311087130758886
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8737,1.0,0.52035,971.0,0.000240485,9.0,0.423537,626790.0,0.00023222476510520774,0.13334309607269407
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8753,1.0,0.52035,912.0,0.000240485,9.0,0.9750549999999999,25897400.0,0.00023222476510520774,0.13357532083779927
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.876,1.0,0.52035,886.0,0.000240485,9.0,0.42305600000000004,600247.0,0.00023222476510520774,0.13380754560290448
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8765,1.0,0.52035,8.0,0.055368799999999996,9.0,0.0654358,89727.7,0.053466979537839056,0.18727452514074353
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8782,1.0,0.52035,815.0,0.000240485,9.0,0.589326,2014200.0,0.00023222476510520774,0.18750674990584873
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8805,1.0,0.52035,123.0,0.00251676,9.0,0.38506399999999996,305788.0,0.0024303137402589873,0.1899370636461077
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.882,1.0,0.52035,885.0,0.000240485,9.0,0.7779119999999999,7137820.0,0.00023222476510520774,0.19016928841121292
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8823,1.0,0.52035,985.0,0.000240485,9.0,0.600355,2300300.0,0.00023222476510520774,0.19040151317631812
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8875,1.0,0.52035,126.0,0.00251676,9.0,0.5765020000000001,1892450.0,0.0024303137402589873,0.1928318269165771
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8876,1.0,0.52035,919.0,0.000240485,9.0,0.592324,2103740.0,0.00023222476510520774,0.1930640516816823
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8898,1.0,0.52035,127.0,0.00251676,9.0,0.595321,2172390.0,0.0024303137402589873,0.1954943654219413
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8977,1.0,0.52035,972.0,0.000240485,9.0,0.565232,1632450.0,0.00023222476510520774,0.1957265901870465
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8986,1.0,0.52035,878.0,0.000240485,9.0,0.9752959999999999,26032500.0,0.00023222476510520774,0.1959588149521517
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.8991,1.0,0.52035,131.0,0.00251676,9.0,0.0578855,36713.7,0.0024303137402589873,0.19838912869241068
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9015,1.0,0.52035,132.0,0.00251676,9.0,0.0503352,7377.18,0.0024303137402589873,0.20081944243266966
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9061,1.0,0.52035,134.0,0.00251676,9.0,0.458085,877824.0,0.0024303137402589873,0.20324975617292865
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9085,1.0,0.52035,135.0,0.00251676,9.0,0.9661559999999999,21483800.0,0.0024303137402589873,0.20568006991318763
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9179,1.0,0.52035,139.0,0.00251676,9.0,0.47570200000000007,932670.0,0.0024303137402589873,0.2081103836534466
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9227,1.0,0.52035,141.0,0.00251676,9.0,0.29446100000000003,210885.0,0.0024303137402589873,0.2105406973937056
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.924,1.0,0.52035,918.0,0.000240485,9.0,0.698397,5919690.0,0.00023222476510520774,0.2107729221588108
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.925,1.0,0.52035,142.0,0.00251676,9.0,0.90528,11719000.0,0.0024303137402589873,0.21320323589906978
newGT4.3-1to1-0.5-Run5-planet04,earth,,,0.9251,,,9.0,0.0503352,9.0,0.0503352,0.0,0.04860627480517975,0.2618095107042495
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9321,1.0,0.52035,145.0,0.00251676,9.0,0.062919,72521.1,0.0024303137402589873,0.2642398244445085
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9345,1.0,0.52035,146.0,0.00251676,9.0,0.772878,6629900.0,0.0024303137402589873,0.2666701381847675
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9369,1.0,0.52035,147.0,0.00251676,9.0,0.6262439999999999,2758280.0,0.0024303137402589873,0.26910045192502646
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9374,1.0,0.52035,1064.0,0.000240485,9.0,0.889552,10020600.0,0.00023222476510520774,0.26933267669013167
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9409,1.0,0.52035,882.0,0.000240485,9.0,0.55696,1523930.0,0.00023222476510520774,0.26956490145523687
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9417,1.0,0.52035,149.0,0.00251676,9.0,0.953332,18858200.0,0.0024303137402589873,0.27199521519549585
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9441,1.0,0.52035,150.0,0.00251676,9.0,0.643861,3021350.0,0.0024303137402589873,0.27442552893575484
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9465,1.0,0.52035,151.0,0.00251676,9.0,0.052851999999999996,7504.72,0.0024303137402589873,0.2768558426760138
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9489,1.0,0.52035,152.0,0.00251676,9.0,0.24915900000000002,121481.0,0.0024303137402589873,0.2792861564162728
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9513,1.0,0.52035,153.0,0.00251676,9.0,0.291944,179975.0,0.0024303137402589873,0.2817164701565318
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9561,1.0,0.52035,155.0,0.00251676,9.0,0.6161770000000001,2558140.0,0.0024303137402589873,0.28414678389679077
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9609,1.0,0.52035,157.0,0.00251676,9.0,0.559958,1606630.0,0.0024303137402589873,0.28657709763704975
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9663,1.0,0.52035,937.0,0.000240485,9.0,0.889071,9127870.0,0.00023222476510520774,0.28680932240215495
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9682,1.0,0.52035,160.0,0.00251676,9.0,0.055368799999999996,27613.6,0.0024303137402589873,0.28923963614241394
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9706,1.0,0.52035,161.0,0.00251676,9.0,0.40268200000000004,380343.0,0.0024303137402589873,0.2916699498826729
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9722,1.0,0.52035,785.0,0.000240485,9.0,0.554203,1435220.0,0.00023222476510520774,0.2919021746477781
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9732,1.0,0.52035,986.0,0.000240485,9.0,0.6159359999999999,2484890.0,0.00023222476510520774,0.2921343994128833
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9779,1.0,0.52035,164.0,0.00251676,9.0,0.551686,1431570.0,0.0024303137402589873,0.2945647131531423
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9821,1.0,0.52035,1095.0,0.00038700199999999995,9.0,1.0199,56307100.0,0.0003737091650009173,0.2949384223181432
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9828,1.0,0.52035,166.0,0.00251676,9.0,0.46815200000000007,929750.0,0.0024303137402589873,0.2973687360584022
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9836,1.0,0.52035,806.0,0.000240485,9.0,0.6931229999999999,5710880.0,0.00023222476510520774,0.2976009608235074
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9852,1.0,0.52035,167.0,0.00251676,9.0,0.680539,5114620.0,0.0024303137402589873,0.3000312745637664
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9904,1.0,0.52035,1046.0,0.000240485,9.0,1.03557,124714000.0,0.00023222476510520774,0.3002634993288716
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,0.9975,1.0,0.52035,172.0,0.00251676,9.0,0.931169,15800400.0,0.0024303137402589873,0.30269381306913057
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0,1.0,0.52035,173.0,0.00251676,9.0,0.533828,1316470.0,0.0024303137402589873,0.30512412680938955
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0026,1.0,0.52035,1062.0,0.000240485,9.0,0.9284120000000001,15462000.0,0.00023222476510520774,0.30535635157449476
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0081,1.0,0.52035,818.0,0.000240485,9.0,0.788219,7907240.0,0.00023222476510520774,0.30558857633959996
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0181,1.0,0.52035,1048.0,0.000240485,9.0,0.9714299999999999,23204300.0,0.00023222476510520774,0.30582080110470516
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0198,1.0,0.52035,181.0,0.00251676,9.0,0.5237609999999999,1254290.0,0.0024303137402589873,0.30825111484496415
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0224,1.0,0.52035,11.0,0.118288,9.0,0.125838,113532.0,0.11422501617466709,0.4224761310196312
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0281,1.0,0.52035,1002.0,0.000240485,9.0,0.565473,1684780.0,0.00023222476510520774,0.4227083557847364
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0298,1.0,0.52035,185.0,0.00251676,9.0,0.975777,27017800.0,0.0024303137402589873,0.4251386695249954
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0376,1.0,0.52035,1034.0,0.000240485,9.0,0.659924,3778390.0,0.00023222476510520774,0.4253708942901006
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0398,1.0,0.52035,189.0,0.00251676,9.0,0.785702,7815660.0,0.0024303137402589873,0.4278012080303596
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0448,1.0,0.52035,191.0,0.00251676,9.0,0.0604023,47397.2,0.0024303137402589873,0.4302315217706186
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0474,1.0,0.52035,192.0,0.00251676,9.0,0.427163,684437.0,0.0024303137402589873,0.43266183551087756
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0499,1.0,0.52035,193.0,0.00251676,9.0,0.47318599999999994,932228.0,0.0024303137402589873,0.43509214925113654
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0524,1.0,0.52035,194.0,0.00251676,9.0,0.793734,8380620.0,0.0024303137402589873,0.4375224629913955
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0549,1.0,0.52035,992.0,0.000240485,9.0,0.968673,21553000.0,0.00023222476510520774,0.4377546877565007
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.055,1.0,0.52035,195.0,0.00251676,9.0,0.780669,7401480.0,0.0024303137402589873,0.4401850014967597
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0575,1.0,0.52035,196.0,0.00251676,9.0,0.259226,132314.0,0.0024303137402589873,0.4426153152370187
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.06,1.0,0.52035,197.0,0.00251676,9.0,0.9583649999999999,19747300.0,0.0024303137402589873,0.4450456289772777
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.068,1.0,0.52035,1066.0,0.000240485,9.0,0.592564,2127580.0,0.00023222476510520774,0.4452778537423829
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.071,1.0,0.52035,12.0,0.0612702,9.0,0.706187,6290670.0,0.059165676873605834,0.5044435306159887
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0753,1.0,0.52035,203.0,0.00251676,9.0,0.584292,2008560.0,0.0024303137402589873,0.5068738443562477
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0804,1.0,0.52035,205.0,0.00251676,9.0,0.281877,160669.0,0.0024303137402589873,0.5093041580965068
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0856,1.0,0.52035,207.0,0.00251676,9.0,0.798767,8512830.0,0.0024303137402589873,0.5117344718367658
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.0959,1.0,0.52035,211.0,0.00251676,9.0,1.03306,115957000.0,0.0024303137402589873,0.5141647855770248
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1114,1.0,0.52035,217.0,0.00251676,9.0,0.25671,130066.0,0.0024303137402589873,0.5165950993172839
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1192,1.0,0.52035,220.0,0.00251676,9.0,0.274327,155800.0,0.0024303137402589873,0.5190254130575429
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1349,1.0,0.52035,226.0,0.00251676,9.0,0.6855720000000001,5517950.0,0.0024303137402589873,0.5214557267978019
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1375,1.0,0.52035,227.0,0.00251676,9.0,0.26426,141932.0,0.0024303137402589873,0.523886040538061
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1402,1.0,0.52035,228.0,0.00251676,9.0,0.405199,418337.0,0.0024303137402589873,0.52631635427832
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1534,1.0,0.52035,233.0,0.00251676,9.0,0.45281099999999996,811506.0,0.0024303137402589873,0.5287466680185791
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1613,1.0,0.52035,236.0,0.00251676,9.0,0.646378,3288690.0,0.0024303137402589873,0.5311769817588381
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1671,1.0,0.52035,1067.0,0.000240485,9.0,0.978534,28085700.0,0.00023222476510520774,0.5314092065239433
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1678,1.0,0.52035,1032.0,0.000240485,9.0,1.02068,58132300.0,0.00023222476510520774,0.5316414312890485
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1696,1.0,0.52035,961.0,0.000240485,9.0,0.605629,2352700.0,0.00023222476510520774,0.5318736560541537
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.172,1.0,0.52035,240.0,0.00251676,9.0,0.521004,1200750.0,0.0024303137402589873,0.5343039697944127
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1756,1.0,0.52035,14.0,0.0822723,9.0,0.8042819999999999,8822190.0,0.07944639184217388,0.6137503616365866
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1773,1.0,0.52035,242.0,0.00251676,9.0,0.997741,35486600.0,0.0024303137402589873,0.6161806753768456
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1802,1.0,0.52035,1029.0,0.000240485,9.0,0.972058,24698700.0,0.00023222476510520774,0.6164129001419508
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1827,1.0,0.52035,244.0,0.00251676,9.0,0.586809,2009580.0,0.0024303137402589873,0.6188432138822099
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1852,1.0,0.52035,1060.0,0.000240485,9.0,0.960882,19811400.0,0.00023222476510520774,0.6190754386473151
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1854,1.0,0.52035,245.0,0.00251676,9.0,0.925895,15458800.0,0.0024303137402589873,0.6215057523875741
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.188,1.0,0.52035,246.0,0.00251676,9.0,0.670231,4402640.0,0.0024303137402589873,0.6239360661278331
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1907,1.0,0.52035,247.0,0.00251676,9.0,0.557441,1595220.0,0.0024303137402589873,0.6263663798680922
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1934,1.0,0.52035,248.0,0.00251676,9.0,0.392615,359166.0,0.0024303137402589873,0.6287966936083512
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.1961,1.0,0.52035,249.0,0.00251676,9.0,0.24664299999999997,115053.0,0.0024303137402589873,0.6312270073486103
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.2015,1.0,0.52035,251.0,0.00251676,9.0,1.00655,43923100.0,0.0024303137402589873,0.6336573210888693
newGT4.3-1to1-0.5-Run5-planet04,earth,1.0,0.18821,1.2069,1.0,0.52035,253.0,0.00251676,9.0,0.286911,175913.0,0.0024303137402589873,0.6360876348291283
