congress_number,icpsr_id,state_code,congress_district,state_name,party_code,occupancy,last_means_of_office,name,x_dimension,alt_dimension,log_likelihood,num_votes,num_classification_factors,geometric_mean_probability
90,11023,49,23,TEXAS,100,0,1,KAZEN,-0.219,0.747,-116.68793,373,58,0.731
90,10576,67,1,UTAH,200,0,1,BURTON  L.,0.179,0.013,-93.95778,326,38,0.75
90,10600,67,2,UTAH,200,1,1,LLOYD,0.228,-0.184,-113.959,346,44,0.719
90,10562,6,1,VERMONT,200,0,1,STAFFORD,0.055,-0.695,-101.59501,355,46,0.751
90,2706,40,1,VIRGINI,100,0,1,DOWNING,-0.065,0.741,-117.95478,357,60,0.719
90,4064,40,2,VIRGINI,100,0,1,HARDY,-0.152,0.8,-86.53636,297,42,0.747
90,10767,40,3,VIRGINI,100,0,1,SATTERFIELD,0.265,0.831,-111.16372,364,48,0.737
90,2,40,4,VIRGINI,100,0,1,ABBITT,0.09,0.972,-83.21027,315,34,0.768
90,9494,40,5,VIRGINI,100,0,1,TUCK,0.166,0.986,-73.15158,352,27,0.812
90,7500,40,6,VIRGINI,200,0,1,POFF,0.265,0.202,-96.59365,386,46,0.779
90,10603,40,7,VIRGINI,100,0,1,MARSH,0.101,0.566,-126.36587,386,53,0.721
90,11048,40,8,VIRGINI,200,0,1,SCOTT,0.422,0.385,-117.76146,366,50,0.725
90,9802,40,9,VIRGINI,200,0,1,WAMPLER,0.146,0.212,-134.74274,368,63,0.693
90,1154,40,10,VIRGINI,200,0,1,BROYHILL  J,0.159,0.223,-108.09638,370,52,0.747
90,7313,73,1,WASHING,200,0,1,PELLY,0.187,-0.368,-111.62688,355,52,0.73
90,10756,73,2,WASHING,100,0,1,MEEDS,-0.453,0.149,-60.97063,363,19,0.845
90,4043,73,3,WASHING,100,0,1,HANSEN  J.,-0.394,0.273,-52.55731,309,20,0.844
90,6101,73,4,WASHING,200,0,1,MAY,0.173,-0.1,-99.99825,352,44,0.753
90,10726,73,5,WASHING,100,0,1,FOLEY,-0.354,0.192,-141.35534,369,59,0.682
90,10738,73,6,WASHING,100,0,1,HICKS,-0.414,0.377,-121.14341,357,52,0.712
90,10700,73,7,WASHING,100,0,1,ADAMS,-0.396,-0.127,-94.09446,353,37,0.766
90,6626,56,1,WEST VI,200,0,1,MOORE,0.14,-0.07,-114.56829,280,53,0.664
90,8824,56,2,WEST VI,100,0,1,STAGGERS,-0.345,0.326,-81.67744,342,37,0.788
90,8564,56,3,WEST VI,100,0,1,SLACK,-0.281,0.568,-100.01473,363,40,0.759
90,4276,56,4,WEST VI,100,0,1,HECHLER,-0.31,-0.292,-116.22272,388,53,0.741
90,10744,56,5,WEST VI,100,0,1,KEE,-0.365,0.555,-67.72938,360,26,0.829
90,10556,25,1,WISCONS,200,0,1,SCHADEBERG,0.386,-0.041,-81.67087,362,31,0.798
90,5101,25,2,WISCONS,100,0,1,KASTENMEIER,-0.514,-0.452,-104.78089,377,44,0.757
90,10564,25,3,WISCONS,200,0,1,THOMSON,0.233,-0.061,-114.66097,362,49,0.729
90,10463,25,4,WISCONS,100,0,1,ZABLOCKI,-0.355,0.293,-83.02987,366,35,0.797
90,7824,25,5,WISCONS,100,0,1,REUSS,-0.481,-0.278,-65.85321,361,28,0.833
90,11051,25,6,WISCONS,200,0,1,STEIGER  W.,0.336,-0.76,-119.16629,378,50,0.73
90,5410,25,7,WISCONS,200,0,1,LAIRD,0.416,-0.305,-119.60019,352,62,0.712
90,1371,25,8,WISCONS,200,0,1,BYRNES,0.328,-0.236,-134.83112,365,69,0.691
90,2383,25,9,WISCONS,200,0,1,DAVIS  G.,0.433,-0.196,-127.82309,364,59,0.704
90,7046,25,10,WISCONS,200,0,1,O'KONSKI,0.067,0.043,-243.08295,336,102,0.485
90,4139,68,1,WYOMING,200,0,1,HARRISON,0.269,0.077,-108.2394,331,52,0.721
90,8764,41,0,ALABAMA,100,0,1,SPARKMAN,-0.204,0.795,-145.05559,460,64,0.73
90,4418,41,0,ALABAMA,100,0,1,HILL,-0.265,0.851,-141.87326,487,58,0.747
90,3864,81,0,ALASKA,100,0,1,GRUENING,-0.689,0.724,-171.61532,457,86,0.687
90,486,81,0,ALASKA,100,0,1,BARTLETT,-0.495,0.484,-184.52055,450,91,0.664
90,4227,61,0,ARIZONA,100,0,1,HAYDEN,-0.221,0.334,-144.57671,360,63,0.669
90,10804,61,0,ARIZONA,200,0,1,FANNIN,0.512,0.028,-123.88009,516,60,0.787
90,3388,42,0,ARKANSA,100,0,1,FULBRIGHT,-0.38,0.925,-152.89559,347,68,0.644
90,6151,42,0,ARKANSA,100,0,1,MCCLELLAN,0.017,0.962,-109.32211,468,49,0.792
90,5372,71,0,CALIFOR,200,0,1,KUCHEL,0.098,-0.61,-181.26972,503,85,0.697
90,10814,71,0,CALIFOR,200,0,1,MURPHY,0.341,-0.251,-156.54501,513,65,0.737
90,10514,62,0,COLORAD,200,0,1,DOMINICK,0.369,-0.434,-167.7422,513,80,0.721
90,142,62,0,COLORAD,200,0,1,ALLOTT,0.308,-0.445,-140.28168,501,62,0.756
90,2636,1,0,CONNECT,100,0,1,DODD,-0.216,-0.034,-218.4129,418,92,0.593
90,7847,1,0,CONNECT,100,0,1,RIBICOFF,-0.313,-0.328,-204.2899,480,95,0.653
90,823,11,0,DELAWAR,200,0,1,BOGGS,0.21,-0.673,-174.68507,517,83,0.713
90,10163,11,0,DELAWAR,200,0,1,WILLIAMS  J,0.603,-0.442,-199.5966,515,100,0.679
90,8593,43,0,FLORIDA,100,0,1,SMATHERS,-0.143,0.714,-160.80393,374,70,0.651
90,4520,43,0,FLORIDA,100,0,1,HOLLAND,0.009,0.599,-187.74332,518,96,0.696
90,8138,44,0,GEORGIA,100,0,1,RUSSELL,0.005,1,-107.32538,397,51,0.763
90,9174,44,0,GEORGIA,100,0,1,TALMADGE,-0.091,0.996,-88.38017,383,39,0.794
90,3255,82,0,HAWAII,200,0,1,FONG,0.165,-0.515,-211.28096,465,98,0.635
90,4812,82,0,HAWAII,100,0,1,INOUYE,-0.319,0.062,-108.60712,399,42,0.762
90,1721,63,0,IDAHO,100,0,1,CHURCH,-0.384,0.31,-191.59577,388,95,0.61
90,10807,63,0,IDAHO,200,0,1,JORDAN  L.,0.373,-0.36,-143.42695,509,71,0.754
90,2609,21,0,ILLINOI,200,0,1,DIRKSEN,0.317,-0.498,-175.07882,487,80,0.698
90,11205,21,0,ILLINOI,200,0,1,PERCY,0.099,-0.861,-156.20997,496,68,0.73
90,4154,22,0,INDIANA,100,0,1,HARTKE,-0.42,0.238,-185.551,403,84,0.631
90,10800,22,0,INDIANA,100,0,1,BAYH,-0.408,0.042,-162.79623,446,81,0.694
90,10812,31,0,IOWA,200,0,1,MILLER,0.326,-0.418,-187.58139,517,82,0.696
90,4382,31,0,IOWA,200,0,1,HICKENLOOPE,0.372,-0.316,-126.62282,479,47,0.768
90,1510,32,0,KANSAS,200,0,1,CARLSON,0.232,-0.243,-137.12777,426,66,0.725
90,10817,32,0,KANSAS,200,0,1,PEARSON,0.134,-0.47,-169.6391,510,73,0.717
90,2052,51,0,KENTUCK,200,0,1,COOPER,0.07,-0.408,-254.73214,430,124,0.553
90,6745,51,0,KENTUCK,200,0,1,MORTON,0.2,-0.4,-142.50237,364,68,0.676
90,2901,45,0,LOUISIA,100,0,1,ELLENDER,-0.089,0.996,-180.96282,494,81,0.693
90,5767,45,0,LOUISIA,100,0,1,LONG  R.,-0.18,0.873,-157.50806,465,74,0.713
90,6831,2,0,MAINE,100,0,1,MUSKIE,-0.379,-0.052,-108.99582,409,53,0.766
90,8666,2,0,MAINE,200,0,1,SMITH,0.1,-0.378,-236.72263,519,125,0.634
90,1018,52,0,MARYLAN,100,0,1,BREWSTER,-0.251,-0.09,-171.92481,491,81,0.705
90,10824,52,0,MARYLAN,100,0,1,TYDINGS,-0.36,-0.066,-124.28706,456,58,0.761
90,11201,3,0,MASSACH,200,0,1,BROOKE,-0.1,-0.995,-173.07051,510,79,0.712
90,10808,3,0,MASSACH,100,0,1,KENNEDY  E.,-0.443,-0.49,-94.50735,408,50,0.793
90,3824,23,0,MICHIGA,200,0,1,GRIFFIN,0.327,-0.68,-181.36937,451,92,0.669
90,4148,23,0,MICHIGA,100,0,1,HART,-0.475,-0.358,-125.8887,494,54,0.775
90,10813,33,0,MINNESO,100,0,1,MONDALE,-0.439,-0.217,-92.13241,447,40,0.814
90,6134,33,0,MINNESO,100,0,1,MCCARTHY,-0.433,0.035,-72.28563,221,30,0.721
90,8883,46,0,MISSISS,100,0,1,STENNIS,-0.056,0.998,-118.8551,496,55,0.787
90,2822,46,0,MISSISS,100,0,1,EASTLAND,0.024,1,-84.59868,432,32,0.822
90,9141,34,0,MISSOUR,100,0,1,SYMINGTON,-0.319,0.254,-183.21779,462,85,0.673
90,5756,34,0,MISSOUR,100,0,1,LONG  E.,-0.311,0.072,-84.62491,303,41,0.756
90,6442,64,0,MONTANA,100,0,1,METCALF,-0.483,0.379,-151.47193,442,72,0.71
90,5967,64,0,MONTANA,100,0,1,MANSFIELD,-0.439,0.43,-234.24254,479,110,0.613
90,2267,35,0,NEBRASK,200,0,1,CURTIS,0.492,-0.004,-92.82223,517,41,0.836
90,4660,35,0,NEBRASK,200,0,1,HRUSKA,0.446,-0.063,-99.88511,484,43,0.814
90,688,65,0,NEVADA,100,0,1,BIBLE,-0.2,0.528,-149.86154,444,70,0.714
90,1482,65,0,NEVADA,100,0,1,CANNON,-0.211,0.495,-190.67375,497,91,0.681
90,10810,4,0,NEW HAM,100,0,1,MCINTYRE,-0.279,0.068,-160.21003,455,72,0.703
90,2087,4,0,NEW HAM,200,0,1,COTTON,0.395,-0.318,-192.87487,456,100,0.655
90,1569,12,0,NEW JER,200,0,1,CASE,-0.108,-0.994,-122.33873,493,53,0.78
90,10147,12,0,NEW JER,100,0,1,WILLIAMS  H,-0.344,-0.381,-151.07711,496,69,0.737
90,165,66,0,NEW MEX,100,0,1,ANDERSON,-0.201,0.213,-160.69872,456,67,0.703
90,6611,66,0,NEW MEX,100,0,1,MONTOYA,-0.269,0.288,-129.31813,420,56,0.735
90,4898,13,0,NEW YOR,200,0,1,JAVITS,-0.124,-0.992,-98.55556,469,38,0.81
90,10809,13,0,NEW YOR,100,0,1,KENNEDY  R.,-0.472,-0.419,-82.7044,362,34,0.796
90,5073,47,0,NORTH C,100,0,1,JORDAN  B.,-0.093,0.985,-106.46591,435,47,0.783
90,2987,47,0,NORTH C,100,0,1,ERVIN,-0.041,0.999,-108.1516,485,44,0.8
90,10450,36,0,NORTH D,200,0,1,YOUNG  M.,0.172,0.187,-159.47869,490,75,0.722
90,1252,36,0,NORTH D,100,0,1,BURDICK,-0.371,0.42,-186.5979,486,97,0.681
90,10454,24,0,OHIO,100,0,1,YOUNG  S.,-0.351,-0.114,-265.18546,468,119,0.567
90,5500,24,0,OHIO,100,0,1,LAUSCHE,0.213,-0.281,-210.69927,443,109,0.622
90,6597,53,0,OKLAHOM,100,0,1,MONRONEY,-0.264,0.36,-157.41422,451,75,0.705
90,10805,53,0,OKLAHOM,100,0,1,HARRIS,-0.4,0.162,-130.9476,437,61,0.741
90,6738,72,0,OREGON,100,0,1,MORSE,-0.851,0.525,-193.65499,499,94,0.678
90,11203,72,0,OREGON,200,0,1,HATFIELD,0.056,-0.773,-257.9786,473,130,0.58
90,8301,14,0,PENNSYL,200,0,1,SCOTT,0.162,-0.823,-172.72633,509,76,0.712
90,1776,14,0,PENNSYL,100,0,1,CLARK,-0.576,-0.332,-138.89601,474,67,0.746
90,7229,5,0,RHODE I,100,0,1,PASTORE,-0.256,-0.144,-174.83426,511,73,0.71
90,10818,5,0,RHODE I,100,0,1,PELL,-0.332,-0.326,-146.61919,477,67,0.735
90,11204,48,0,SOUTH C,100,0,2,HOLLINGS,-0.293,0.925,-193.38355,472,88,0.664
90,9369,48,0,SOUTH C,200,0,1,THURMOND,0.391,0.227,-130.26746,514,62,0.776
90,6256,37,0,SOUTH D,100,0,1,MCGOVERN,-0.573,0.223,-165.8261,405,72,0.664
90,6796,37,0,SOUTH D,200,0,1,MUNDT,0.275,-0.018,-141.94168,485,61,0.746
90,11200,54,0,TENNESS,200,0,1,BAKER,0.283,-0.445,-149.84218,463,66,0.724
90,3704,54,0,TENNESS,100,0,1,GORE,-0.328,0.551,-182.83073,400,84,0.633
90,10414,49,0,TEXAS,100,0,1,YARBOROUGH,-0.416,0.51,-143.75202,421,63,0.711
90,10823,49,0,TEXAS,200,0,1,TOWER,0.444,-0.07,-143.75645,515,64,0.756
90,645,67,0,UTAH,200,0,1,BENNETT,0.447,-0.334,-155.4705,509,65,0.737
90,6754,67,0,UTAH,100,0,1,MOSS,-0.396,0.192,-164.6874,468,79,0.703
90,7637,6,0,VERMONT,200,0,1,PROUTY,0.17,-0.564,-182.88696,453,94,0.668
90,52,6,0,VERMONT,200,0,1,AIKEN,0.062,-0.435,-198.86941,455,106,0.646
90,11206,40,0,VIRGINI,100,0,1,SPONG,-0.186,0.572,-212.17383,504,112,0.656
90,10802,40,0,VIRGINI,100,0,2,BYRD  H.,0.092,0.968,-184.37693,501,89,0.692
90,5913,73,0,WASHING,100,0,1,MAGNUSON,-0.325,0.179,-145.70612,464,66,0.731
90,4851,73,0,WASHING,100,0,1,JACKSON,-0.296,0.065,-153.40791,512,62,0.741
90,7722,56,0,WEST VI,100,0,1,RANDOLPH,-0.247,0.31,-173.72798,519,65,0.716
90,1366,56,0,WEST VI,100,0,1,BYRD  R.,-0.309,0.729,-190.43699,512,82,0.689
90,7638,25,0,WISCONS,100,0,1,PROXMIRE,-0.598,0.801,-307.02954,519,142,0.553
90,10816,25,0,WISCONS,100,0,1,NELSON,-0.567,0.198,-146.05962,458,61,0.727
90,11202,68,0,WYOMING,200,0,1,HANSEN,0.489,-0.036,-97.96944,468,48,0.811
90,6249,68,0,WYOMING,100,0,1,MCGEE,-0.24,0.145,-149.98227,456,55,0.72
