x,y
2.074334860512321743e+00,1.811168222163349606e-01
2.081826904579388682e+00,1.809725549976619607e-01
2.089318948646455620e+00,1.808478856962220105e-01
2.096810992713522559e+00,1.807422338665876649e-01
2.104303036780589942e+00,1.806550718435403491e-01
2.111795080847656436e+00,1.805859229660746190e-01
2.119287124914723819e+00,1.805343599052530723e-01
2.126779168981790757e+00,1.805000030972039871e-01
2.134271213048857696e+00,1.804825192820605217e-01
2.141763257115925079e+00,1.804816201492386862e-01
2.149255301182992017e+00,1.804970610891442062e-01
2.156747345250058956e+00,1.805286400511704747e-01
2.164239389317125895e+00,1.805761965076882469e-01
2.171731433384192833e+00,1.806396105236293681e-01
2.179223477451260216e+00,1.807188019312249150e-01
2.186715521518326710e+00,1.808137296094629032e-01
2.194207565585394093e+00,1.809243908678792312e-01
2.201699609652461032e+00,1.810508209343824615e-01
2.207933275235518966e+00,1.811692137704584704e-01
2.209191653719527970e+00,1.811927539288271383e-01
2.216683697786595353e+00,1.813487167973102665e-01
2.224175741853662291e+00,1.815205187530081476e-01
2.231667785920729230e+00,1.817083372909572836e-01
2.239159829987795725e+00,1.819123860419633310e-01
2.246651874054863107e+00,1.821329148082645732e-01
2.253523994407261366e+00,1.823505182794659119e-01
2.254143918121930490e+00,1.823699494651672415e-01
2.261635962188997429e+00,1.826209483329751804e-01
2.269128006256064367e+00,1.828891184154045335e-01
2.276620050323131306e+00,1.831748448949840347e-01
2.284112094390198244e+00,1.834785495751865003e-01
2.285357731943136184e+00,1.835318227884733533e-01
2.291604138457265627e+00,1.837974234818758323e-01
2.299096182524332566e+00,1.841342904994681118e-01
2.306588226591399504e+00,1.844903108648207612e-01
2.311046197014695380e+00,1.847131272974807947e-01
2.314080270658466443e+00,1.848643550833176386e-01
2.321572314725533381e+00,1.852559496198258326e-01
2.329064358792600764e+00,1.856681326215953165e-01
2.332995021180470641e+00,1.858944318064881807e-01
2.336556402859667703e+00,1.860994650991456556e-01
2.344048446926734641e+00,1.865501027785226307e-01
2.351540490993801580e+00,1.870229882837247948e-01
2.352345896713236240e+00,1.870757363154956221e-01
2.359032535060868518e+00,1.875146774922910042e-01
2.366524579127935901e+00,1.880291822055679130e-01
2.369717596619934419e+00,1.882570408245030635e-01
2.374016623195002840e+00,1.885650086394829450e-01
2.381508667262069778e+00,1.891232353031702951e-01
2.385580674920635857e+00,1.894383453335105050e-01
2.389000711329136717e+00,1.897043142192592069e-01
2.396492755396203655e+00,1.903081524831533033e-01
2.400223748706978633e+00,1.906196498425179464e-01
2.403984799463271038e+00,1.909354005591739623e-01
2.411476843530337977e+00,1.915863406157723436e-01
2.413872450631354916e+00,1.918009543515253879e-01
2.418968887597404915e+00,1.922600820218766660e-01
2.426460931664471854e+00,1.929590143556618453e-01
2.426704148902061320e+00,1.929822588605328293e-01
2.433952975731538793e+00,1.936785391310978377e-01
2.438843827806287834e+00,1.941635633695402707e-01
2.441445019798605731e+00,1.944225739142413367e-01
2.448937063865673114e+00,1.951886846768411121e-01
2.450429193458369515e+00,1.953448678785476289e-01
2.456429107932740052e+00,1.959744143918892012e-01
2.461550268535292130e+00,1.965261723875550981e-01
2.463921151999806991e+00,1.967817523296243598e-01
2.471413196066873930e+00,1.976078646898686841e-01
2.472299841612938920e+00,1.977074768965625395e-01
2.478905240133940868e+00,1.984480323676259261e-01
2.482752408450501935e+00,1.988887814055699810e-01
2.486397284201008251e+00,1.993043881095732384e-01
2.492980241227437777e+00,2.000700859145774224e-01
2.493889328268075189e+00,2.001750236664463778e-01
2.501381372335142128e+00,2.010529317128158799e-01
2.503048493068021685e+00,2.012513904235848639e-01
2.508873416402209067e+00,2.019371223251147929e-01
2.513015567818847718e+00,2.024326949325923053e-01
2.516365460469276005e+00,2.028277790821200188e-01
2.522932930861420342e+00,2.036139994415997467e-01
2.523857504536343388e+00,2.037227620666545447e-01
2.531349548603410327e+00,2.046139270156865364e-01
2.532856722625964174e+00,2.047953039506071327e-01
2.538841592670477265e+00,2.055005825578841427e-01
2.542830708536250484e+00,2.059766084596145741e-01
2.546333636737544204e+00,2.063847517028290779e-01
2.552890783739700353e+00,2.071579129686220155e-01
2.553825680804611142e+00,2.072652602372691277e-01
2.561317724871678081e+00,2.081326727483694405e-01
2.563084940795144817e+00,2.083392174776294570e-01
2.568809768938745464e+00,2.089891250367196252e-01
2.573439968787845533e+00,2.095205219866368984e-01
2.576301813005812402e+00,2.098389257624087290e-01
2.583793857072879341e+00,2.106812797981373331e-01
2.583975622849860709e+00,2.107018264956443399e-01
2.591285901139946279e+00,2.115015880037157681e-01
2.594736134085285251e+00,2.118831310046517813e-01
2.598777945207013662e+00,2.123152172409318306e-01
2.605709286691558102e+00,2.130644355136592227e-01
2.606269989274080601e+00,2.131229811255546669e-01
2.613762033341147539e+00,2.139095328736313750e-01
2.616931667600781886e+00,2.142457400226666087e-01
2.621254077408214478e+00,2.146885091746930097e-01
2.628378226989748878e+00,2.154270445316740501e-01
2.628746121475281416e+00,2.154638771151690391e-01
2.636238165542348355e+00,2.162176438309265925e-01
2.640075898781022445e+00,2.166083490406814915e-01
2.643730209609415738e+00,2.169678509172010272e-01
2.651222253676482676e+00,2.177136159182189445e-01
2.651981865666671379e+00,2.177896535496889330e-01
2.658714297743549615e+00,2.184415107041565163e-01
2.664105411693460823e+00,2.189709580586963744e-01
2.666206341810616554e+00,2.191707428862575135e-01
2.673698385877683936e+00,2.198896208504589334e-01
