x,y
9.139136848788728118e-01,2.315597693625256193e-01
9.214358480120359296e-01,2.314726169131909039e-01
9.289580111451987143e-01,2.314054414396146675e-01
9.364801742783617211e-01,2.313580192813082526e-01
9.440023374115248389e-01,2.313301746306316020e-01
9.515245005446877347e-01,2.313217797797867126e-01
9.590466636778507414e-01,2.313327552997931635e-01
9.665688268110137482e-01,2.313630701568569481e-01
9.740909899441765329e-01,2.314127417717026791e-01
9.816131530773395397e-01,2.314818360271780340e-01
9.891353162105024355e-01,2.315704672287706434e-01
9.917856320142534043e-01,2.316087098413149303e-01
9.966574793436655533e-01,2.316763384427668604e-01
1.004179642476828560e+00,2.318001125913085603e-01
1.011701805609991567e+00,2.319434016598565518e-01
1.019223968743154352e+00,2.321065169083339486e-01
1.026746131876317358e+00,2.322898165702934059e-01
1.034268295009480365e+00,2.324937054802265202e-01
1.041790458142643372e+00,2.327186346395040961e-01
1.049312621275806379e+00,2.329651007097301718e-01
1.056834784408969385e+00,2.332336454192047437e-01
1.064356947542132392e+00,2.335248548649447309e-01
1.064851937481046784e+00,2.335454903613698452e-01
1.071879110675295177e+00,2.338298418607689111e-01
1.079401273808458184e+00,2.341575155445588252e-01
1.086923436941621190e+00,2.345092610027358915e-01
1.094445600074784197e+00,2.348858285874306506e-01
1.101967763207947204e+00,2.352880058665075269e-01
1.105389357890111279e+00,2.354822708814247045e-01
1.109489926341110211e+00,2.357095636651944937e-01
1.117012089474272996e+00,2.361519287624318508e-01
1.124534252607436002e+00,2.366218784856545521e-01
1.132056415740599009e+00,2.371203176208532826e-01
1.136330695986667916e+00,2.374190514014796194e-01
1.139578578873762016e+00,2.376418087016128611e-01
1.147100742006925023e+00,2.381847201770357081e-01
1.154622905140088029e+00,2.387583758345785123e-01
1.162048003084244385e+00,2.393558319215345065e-01
1.162145068273251036e+00,2.393635296325157535e-01
1.169667231406413821e+00,2.399853956902834873e-01
1.177189394539576828e+00,2.406403095120620006e-01
1.184317065821898884e+00,2.412926124415893936e-01
