x,y
1.438318135273011222e+00,3.077433168555964715e-01
1.445853670199711338e+00,3.075358696785327473e-01
1.453389205126411454e+00,3.073361710906648003e-01
1.460924740053111792e+00,3.071443568732387108e-01
1.468460274979811686e+00,3.069606531399261540e-01
1.475995809906511802e+00,3.067853737471153419e-01
1.483531344833211918e+00,3.066189174943904083e-01
1.491066879759912034e+00,3.064617650695510287e-01
1.498602414686612150e+00,3.063144756998539830e-01
1.506137949613312488e+00,3.061776834807043435e-01
1.513673484540012604e+00,3.060520933648024910e-01
1.521209019466712720e+00,3.059384768086031992e-01
1.528744554393412836e+00,3.058376670886337467e-01
1.536280089320112952e+00,3.057505543173455465e-01
1.543815624246813067e+00,3.056780802062352698e-01
1.551351159173513183e+00,3.056212326423484726e-01
1.558886694100213299e+00,3.055810401622438555e-01
1.566422229026913415e+00,3.055585664243098964e-01
1.573957763953613531e+00,3.055549047951833241e-01
1.581493298880313869e+00,3.055711731781879936e-01
1.589028833807013985e+00,3.056085092205178544e-01
1.596564368733714101e+00,3.056680660407739558e-01
1.604099903660414217e+00,3.057510086190765586e-01
1.611635438587114333e+00,3.058585109880833652e-01
1.619170973513814449e+00,3.059917543549482977e-01
1.626706508440514565e+00,3.061519262717370404e-01
1.634242043367214681e+00,3.063402209556111977e-01
1.641777578293914797e+00,3.065578408408088373e-01
1.649313113220614913e+00,3.068059994229233034e-01
1.656848648147315028e+00,3.070859254331119725e-01
1.664384183074015366e+00,3.073988683566199476e-01
1.671919718000715260e+00,3.077461052873380898e-01
1.672295184643772359e+00,3.077649418236472756e-01
1.679455252927415820e+00,3.081376310888825354e-01
1.686990787854115492e+00,3.085680058221537125e-01
1.694526322780815608e+00,3.090382348404938639e-01
1.702061857707516168e+00,3.095498143818808945e-01
1.709583192248198102e+00,3.101032482124248535e-01
1.709597392634216284e+00,3.101043494116189625e-01
1.717132927560916400e+00,3.107262976077244110e-01
1.724668462487616516e+00,3.113966960006204765e-01
1.732203997414316632e+00,3.121173416546694779e-01
1.735397074795178796e+00,3.124415546012023759e-01
1.739739532341016748e+00,3.129132165894568107e-01
1.747275067267716642e+00,3.137825922402752710e-01
1.754810602194416980e+00,3.147107651849387899e-01
1.755346047361682205e+00,3.147798609899799538e-01
1.762346137121117096e+00,3.157589945450033353e-01
1.769881672047817212e+00,3.168773631489720244e-01
1.771434098051251294e+00,3.171181673787575317e-01
