9.899999999999999911e-01,1.165081053374793646e-01
9.891091091091090970e-01,1.184093287214634943e-01
9.882182182182182029e-01,1.248212502288579412e-01
9.873273273273273087e-01,1.337652252438767675e-01
9.864364364364364146e-01,1.447443599848868834e-01
9.855455455455455205e-01,1.504420086664710610e-01
9.846546546546546264e-01,1.550021450510735976e-01
9.837637637637637322e-01,1.592494297322492314e-01
9.828728728728728381e-01,1.620232805346709382e-01
9.819819819819819440e-01,1.646919841455875000e-01
9.810910910910910498e-01,1.678366055012710800e-01
9.802002002002001557e-01,1.808484481458360604e-01
9.793093093093092616e-01,1.948107722369223638e-01
9.784184184184183675e-01,2.090383310239117554e-01
9.775275275275274733e-01,2.150933226329456716e-01
9.766366366366365792e-01,2.189064503068549328e-01
9.757457457457456851e-01,2.202447475672220933e-01
9.748548548548547910e-01,2.253725231187370115e-01
9.739639639639640079e-01,2.275676583164055744e-01
9.730730730730731137e-01,2.287674823742023023e-01
9.721821821821822196e-01,2.314033764704367946e-01
9.712912912912913255e-01,2.322879320919609136e-01
9.704004004004004313e-01,2.330507680483059063e-01
9.695095095095095372e-01,2.356850736732919727e-01
9.686186186186186431e-01,2.371894952432850867e-01
9.677277277277277490e-01,2.381870838091936782e-01
9.668368368368368548e-01,2.392863569317743577e-01
9.659459459459459607e-01,2.398555244521353991e-01
9.650550550550550666e-01,2.415552536494667279e-01
9.641641641641641725e-01,2.430838503477760759e-01
9.632732732732732783e-01,2.456226542288559023e-01
9.623823823823823842e-01,2.492339780895924950e-01
9.614914914914914901e-01,2.518055631222052559e-01
9.606006006006005959e-01,2.542312222683745238e-01
9.597097097097097018e-01,2.558288585487377143e-01
9.588188188188188077e-01,2.598322476908508927e-01
9.579279279279279136e-01,2.648694797412756152e-01
9.570370370370370194e-01,2.659030972265731263e-01
9.561461461461461253e-01,2.678719018233747251e-01
9.552552552552552312e-01,2.694099023561388195e-01
9.543643643643643371e-01,2.722677670662476679e-01
9.534734734734734429e-01,2.747018191587916602e-01
9.525825825825825488e-01,2.756010544978647059e-01
9.516916916916916547e-01,2.761490981812564915e-01
9.508008008008007605e-01,2.767476413062080476e-01
9.499099099099098664e-01,2.951104082957445307e-01
9.490190190190189723e-01,3.159015889235877728e-01
9.481281281281280782e-01,3.246924001828984108e-01
9.472372372372371840e-01,3.282884285181839612e-01
9.463463463463462899e-01,3.393572056193798203e-01
9.454554554554553958e-01,3.494676399586266746e-01
9.445645645645646127e-01,3.587036702602025007e-01
9.436736736736737186e-01,3.701545326427141402e-01
9.427827827827828244e-01,3.765238505154692716e-01
9.418918918918919303e-01,3.846386848064316522e-01
9.410010010010010362e-01,3.909287256989947834e-01
9.401101101101101420e-01,3.949741183273039469e-01
9.392192192192192479e-01,4.028280154561327819e-01
9.383283283283283538e-01,4.067877337345443545e-01
9.374374374374374597e-01,4.147014902200262254e-01
9.365465465465465655e-01,4.223112982575155661e-01
9.356556556556556714e-01,4.230544898328493231e-01
9.347647647647647773e-01,4.278520359452477329e-01
