9.899999999999999911e-01,1.571042351423282690e-01
9.891091091091090970e-01,1.818633715422517116e-01
9.882182182182182029e-01,1.943993517178359276e-01
9.873273273273273087e-01,2.089757006905431924e-01
9.864364364364364146e-01,2.367922585170693095e-01
9.855455455455455205e-01,2.550379315003000191e-01
9.846546546546546264e-01,2.731926163568522137e-01
9.837637637637637322e-01,2.784456999803531230e-01
9.828728728728728381e-01,3.043165538773363599e-01
9.819819819819819440e-01,3.190227164837045604e-01
9.810910910910910498e-01,3.340634802988134977e-01
9.802002002002001557e-01,3.549306410255519961e-01
9.793093093093092616e-01,3.798674131658581477e-01
9.784184184184183675e-01,3.925245746568059579e-01
9.775275275275274733e-01,4.111199819901965591e-01
9.766366366366365792e-01,4.321696950749146504e-01
9.757457457457456851e-01,4.457096428973759683e-01
9.748548548548547910e-01,4.656464157336551724e-01
9.739639639639640079e-01,4.720769217816215280e-01
9.730730730730731137e-01,4.844719240092834056e-01
9.721821821821822196e-01,4.949503051966144818e-01
9.712912912912913255e-01,5.058246885948491922e-01
9.704004004004004313e-01,5.221858273695302310e-01
9.695095095095095372e-01,5.341920079515514175e-01
9.686186186186186431e-01,5.499507750245270499e-01
9.677277277277277490e-01,5.640454386936658571e-01
9.668368368368368548e-01,5.887021039713933312e-01
9.659459459459459607e-01,6.051819802200931742e-01
9.650550550550550666e-01,6.231391119671557677e-01
9.641641641641641725e-01,6.433386799767679687e-01
9.632732732732732783e-01,6.728830274750783325e-01
9.623823823823823842e-01,6.855572715558588826e-01
9.614914914914914901e-01,6.913926675326861337e-01
9.606006006006005959e-01,7.032261966128406927e-01
9.597097097097097018e-01,7.059257452478857608e-01
9.588188188188188077e-01,7.173079137363587154e-01
9.579279279279279136e-01,7.287625397410304462e-01
9.570370370370370194e-01,7.541965732705059322e-01
9.561461461461461253e-01,7.657731291991607403e-01
9.552552552552552312e-01,7.800726441175781511e-01
9.543643643643643371e-01,7.902899033101764559e-01
9.534734734734734429e-01,8.060409051664940705e-01
9.525825825825825488e-01,8.151138176962609005e-01
9.516916916916916547e-01,8.261915382150681886e-01
9.508008008008007605e-01,8.519650851462982066e-01
9.499099099099098664e-01,8.692457830527564600e-01
