6.460127728133765457e-01,-1.482301077768040987e+00
6.505175717749248632e-01,-1.478465109538646738e+00
6.550223707364730696e-01,-1.474629141309252267e+00
6.595271696980213871e-01,-1.470793173079858018e+00
6.640319686595697046e-01,-1.466957204850463548e+00
6.685367676211179111e-01,-1.463121236621069299e+00
6.730415665826662286e-01,-1.459285268391675050e+00
6.775463655442145461e-01,-1.455449300162280579e+00
6.820511645057627526e-01,-1.451613331932886330e+00
6.865559634673110700e-01,-1.447777363703491860e+00
6.910607624288593875e-01,-1.443941395474097611e+00
6.955655613904077050e-01,-1.440105427244703362e+00
7.000703603519559115e-01,-1.436269459015308891e+00
7.045751593135042290e-01,-1.432433490785914643e+00
7.090799582750525465e-01,-1.428597522556520172e+00
7.135847572366007530e-01,-1.424761554327125923e+00
7.180895561981490705e-01,-1.420925586097731674e+00
7.225943551596973879e-01,-1.417089617868337204e+00
7.270991541212455944e-01,-1.413253649638942955e+00
7.316039530827939119e-01,-1.409417681409548706e+00
7.361087520443422294e-01,-1.405581713180154235e+00
7.406135510058904359e-01,-1.401745744950759986e+00
7.451183499674387534e-01,-1.397909776721365516e+00
7.496231489289870709e-01,-1.394073808491971267e+00
7.541279478905353884e-01,-1.390237840262577018e+00
7.586327468520835948e-01,-1.386401872033182547e+00
7.631375458136319123e-01,-1.382565903803788299e+00
7.676423447751801188e-01,-1.378729935574393828e+00
7.721471437367284363e-01,-1.374893967344999579e+00
7.766519426982767538e-01,-1.371057999115605330e+00
7.811567416598250713e-01,-1.367222030886210860e+00
7.856615406213732777e-01,-1.363386062656816611e+00
7.901663395829215952e-01,-1.359550094427422140e+00
7.946711385444699127e-01,-1.355714126198027891e+00
7.991759375060181192e-01,-1.351878157968633642e+00
8.036807364675664367e-01,-1.348042189739239172e+00
8.081855354291147542e-01,-1.344206221509844923e+00
8.126903343906630717e-01,-1.340370253280450452e+00
8.171951333522112781e-01,-1.336534285051056203e+00
8.216999323137595956e-01,-1.332698316821661955e+00
8.262047312753078021e-01,-1.328862348592267484e+00
8.307095302368561196e-01,-1.325026380362873235e+00
8.352143291984044371e-01,-1.321190412133478986e+00
8.397191281599527546e-01,-1.317354443904084516e+00
8.442239271215009611e-01,-1.313518475674690267e+00
8.487287260830492786e-01,-1.309682507445295796e+00
8.532335250445974850e-01,-1.305846539215901547e+00
8.577383240061458025e-01,-1.302010570986507076e+00
