4.329388542892764757e-01,-1.191835517699999958e+00
4.363935689091578141e-01,-1.189162977795390708e+00
4.398482835290391524e-01,-1.186490437890781457e+00
4.433029981489204907e-01,-1.183817897986172207e+00
4.467577127688018290e-01,-1.181145358081563179e+00
4.502124273886831674e-01,-1.178472818176953929e+00
4.536671420085645057e-01,-1.175800278272344679e+00
4.571218566284458440e-01,-1.173127738367735429e+00
4.605765712483271823e-01,-1.170455198463126179e+00
4.640312858682085206e-01,-1.167782658558516928e+00
4.674860004880898590e-01,-1.165110118653907678e+00
4.709407151079711973e-01,-1.162437578749298650e+00
4.743954297278525356e-01,-1.159765038844689400e+00
4.778501443477339294e-01,-1.157092498940080150e+00
4.813048589676152678e-01,-1.154419959035470900e+00
4.847595735874966061e-01,-1.151747419130861649e+00
4.882142882073779444e-01,-1.149074879226252399e+00
4.916690028272592827e-01,-1.146402339321643149e+00
4.951237174471406211e-01,-1.143729799417034121e+00
4.985784320670219594e-01,-1.141057259512424871e+00
5.020331466869032422e-01,-1.138384719607815621e+00
5.054878613067845805e-01,-1.135712179703206370e+00
5.089425759266659188e-01,-1.133039639798597120e+00
5.123972905465472572e-01,-1.130367099893987870e+00
5.158520051664285955e-01,-1.127694559989378620e+00
5.193067197863100448e-01,-1.125022020084769592e+00
5.227614344061913831e-01,-1.122349480180160342e+00
5.262161490260727215e-01,-1.119676940275551091e+00
5.296708636459540598e-01,-1.117004400370941841e+00
5.331255782658353981e-01,-1.114331860466332591e+00
5.365802928857167364e-01,-1.111659320561723341e+00
5.400350075055980748e-01,-1.108986780657114091e+00
5.434897221254794131e-01,-1.106314240752505063e+00
5.469444367453607514e-01,-1.103641700847895812e+00
5.503991513652420897e-01,-1.100969160943286562e+00
5.538538659851234280e-01,-1.098296621038677312e+00
5.573085806050047664e-01,-1.095624081134068062e+00
5.607632952248861047e-01,-1.092951541229458812e+00
5.642180098447674430e-01,-1.090279001324849562e+00
5.676727244646487813e-01,-1.087606461420240533e+00
5.711274390845301197e-01,-1.084933921515631283e+00
5.745821537044114580e-01,-1.082261381611022033e+00
5.780368683242927963e-01,-1.079588841706412783e+00
5.814915829441741346e-01,-1.076916301801803533e+00
5.849462975640554729e-01,-1.074243761897194283e+00
5.884010121839368113e-01,-1.071571221992585032e+00
5.918557268038181496e-01,-1.068898682087976004e+00
5.953104414236994879e-01,-1.066226142183366754e+00
5.987651560435808262e-01,-1.063553602278757504e+00
6.022198706634621646e-01,-1.060881062374148254e+00
6.056745852833435029e-01,-1.058208522469539004e+00
6.091292999032248412e-01,-1.055535982564929753e+00
6.125840145231061795e-01,-1.052863442660320503e+00
6.160387291429875178e-01,-1.050190902755711253e+00
6.194934437628688562e-01,-1.047518362851102225e+00
6.229481583827501945e-01,-1.044845822946492975e+00
6.264028730026315328e-01,-1.042173283041883725e+00
6.298575876225128711e-01,-1.039500743137274474e+00
6.333123022423942095e-01,-1.036828203232665224e+00
6.367670168622756588e-01,-1.034155663328055974e+00
6.402217314821569971e-01,-1.031483123423446724e+00
6.436764461020383354e-01,-1.028810583518837696e+00
6.471311607219196738e-01,-1.026138043614228446e+00
6.505858753418010121e-01,-1.023465503709619195e+00
6.540405899616823504e-01,-1.020792963805009945e+00
6.574953045815636887e-01,-1.018120423900400695e+00
6.609500192014450271e-01,-1.015447883995791445e+00
6.644047338213263654e-01,-1.012775344091182195e+00
6.678594484412077037e-01,-1.010102804186573167e+00
6.713141630610890420e-01,-1.007430264281963916e+00
6.747688776809703803e-01,-1.004757724377354666e+00
6.782235923008517187e-01,-1.002085184472745416e+00
6.816783069207330570e-01,-9.994126445681361659e-01
6.851330215406143953e-01,-9.967401046635270268e-01
6.885877361604957336e-01,-9.940675647589177766e-01
6.920424507803770720e-01,-9.913950248543086374e-01
6.954971654002584103e-01,-9.887224849496993873e-01
6.989518800201397486e-01,-9.860499450450901371e-01
7.024065946400210869e-01,-9.833774051404808869e-01
7.058613092599024252e-01,-9.807048652358716367e-01
7.093160238797837636e-01,-9.780323253312624976e-01
7.127707384996651019e-01,-9.753597854266532474e-01
7.162254531195464402e-01,-9.726872455220441083e-01
7.196801677394277785e-01,-9.700147056174348581e-01
7.231348823593091169e-01,-9.673421657128256079e-01
7.265895969791904552e-01,-9.646696258082163578e-01
7.300443115990717935e-01,-9.619970859036071076e-01
7.334990262189531318e-01,-9.593245459989979684e-01
7.369537408388344701e-01,-9.566520060943887183e-01
7.404084554587158085e-01,-9.539794661897795791e-01
7.438631700785971468e-01,-9.513069262851703289e-01
7.473178846984784851e-01,-9.486343863805610788e-01
7.507725993183598234e-01,-9.459618464759518286e-01
7.542273139382411618e-01,-9.432893065713425784e-01
7.576820285581225001e-01,-9.406167666667334393e-01
7.611367431780038384e-01,-9.379442267621241891e-01
7.645914577978851767e-01,-9.352716868575150500e-01
7.680461724177665150e-01,-9.325991469529057998e-01
7.715008870376478534e-01,-9.299266070482965496e-01
7.749556016575291917e-01,-9.272540671436872994e-01
7.784103162774105300e-01,-9.245815272390780493e-01
7.818650308972918683e-01,-9.219089873344689101e-01
7.853197455171732067e-01,-9.192364474298596599e-01
7.887744601370545450e-01,-9.165639075252505208e-01
7.922291747569358833e-01,-9.138913676206412706e-01
7.956838893768172216e-01,-9.112188277160320204e-01
7.991386039966985599e-01,-9.085462878114227703e-01
8.025933186165798983e-01,-9.058737479068135201e-01
8.060480332364612366e-01,-9.032012080022043810e-01
8.095027478563425749e-01,-9.005286680975951308e-01
8.129574624762239132e-01,-8.978561281929859916e-01
8.164121770961052516e-01,-8.951835882883767415e-01
8.198668917159865899e-01,-8.925110483837674913e-01
8.233216063358679282e-01,-8.898385084791582411e-01
8.267763209557492665e-01,-8.871659685745489909e-01
8.302310355756306048e-01,-8.844934286699398518e-01
8.336857501955119432e-01,-8.818208887653306016e-01
8.371404648153932815e-01,-8.791483488607214625e-01
8.405951794352747308e-01,-8.764758089561122123e-01
8.440498940551560692e-01,-8.738032690515029621e-01
8.475046086750374075e-01,-8.711307291468937120e-01
8.509593232949187458e-01,-8.684581892422844618e-01
8.544140379148000841e-01,-8.657856493376753226e-01
8.578687525346814224e-01,-8.631131094330660725e-01
8.613234671545627608e-01,-8.604405695284569333e-01
8.647781817744440991e-01,-8.577680296238476831e-01
8.682328963943254374e-01,-8.550954897192384330e-01
8.716876110142067757e-01,-8.524229498146291828e-01
8.751423256340881141e-01,-8.497504099100199326e-01
8.785970402539694524e-01,-8.470778700054107935e-01
8.820517548738507907e-01,-8.444053301008015433e-01
8.855064694937321290e-01,-8.417327901961924042e-01
8.889611841136134673e-01,-8.390602502915831540e-01
8.924158987334948057e-01,-8.363877103869739038e-01
8.958706133533761440e-01,-8.337151704823646536e-01
8.993253279732574823e-01,-8.310426305777554035e-01
9.027800425931388206e-01,-8.283700906731462643e-01
9.062347572130201590e-01,-8.256975507685370141e-01
9.096894718329014973e-01,-8.230250108639278750e-01
9.131441864527829466e-01,-8.203524709593186248e-01
9.165989010726642849e-01,-8.176799310547093746e-01
9.200536156925456233e-01,-8.150073911501001245e-01
9.235083303124269616e-01,-8.123348512454908743e-01
9.269630449323082999e-01,-8.096623113408817352e-01
9.304177595521896382e-01,-8.069897714362724850e-01
9.338724741720708655e-01,-8.043172315316633458e-01
