9.899999999999999911e-01,2.842920465674469432e-01
9.891091091091090970e-01,3.099414975038800590e-01
9.882182182182182029e-01,3.380922924967617038e-01
9.873273273273273087e-01,3.778505732333877765e-01
9.864364364364364146e-01,4.029192139888151392e-01
9.855455455455455205e-01,4.224384193519848396e-01
9.846546546546546264e-01,4.561674198723034701e-01
9.837637637637637322e-01,4.997071656458509925e-01
9.828728728728728381e-01,5.220154213225846052e-01
9.819819819819819440e-01,5.485550968223905643e-01
9.810910910910910498e-01,5.733994407766753731e-01
9.802002002002001557e-01,5.845252909640521466e-01
9.793093093093092616e-01,6.202286632197958616e-01
9.784184184184183675e-01,6.473322944912609511e-01
9.775275275275274733e-01,6.758328220402454178e-01
9.766366366366365792e-01,7.041810124484293443e-01
9.757457457457456851e-01,7.410129361920092528e-01
9.748548548548547910e-01,7.757742862567242881e-01
9.739639639639640079e-01,8.070714451436907799e-01
9.730730730730731137e-01,8.388036997870579325e-01
9.721821821821822196e-01,8.748344651272359496e-01
9.712912912912913255e-01,9.057408443858047109e-01
9.704004004004004313e-01,9.400854496338221233e-01
9.695095095095095372e-01,9.882044189965767389e-01
9.686186186186186431e-01,1.014692814332418758e+00
9.677277277277277490e-01,1.041570721706476910e+00
9.668368368368368548e-01,1.076735236608593382e+00
9.659459459459459607e-01,1.101643313679215419e+00
9.650550550550550666e-01,1.144390402447445831e+00
9.641641641641641725e-01,1.178628044626605087e+00
9.632732732732732783e-01,1.208907861637220416e+00
9.623823823823823842e-01,1.237017581283838652e+00
9.614914914914914901e-01,1.268137490307062798e+00
9.606006006006005959e-01,1.285862307674138449e+00
9.597097097097097018e-01,1.317988672966897479e+00
9.588188188188188077e-01,1.354237430623286054e+00
9.579279279279279136e-01,1.377690045635685756e+00
9.570370370370370194e-01,1.404381647796784982e+00
9.561461461461461253e-01,1.432050892332179304e+00
9.552552552552552312e-01,1.450526470854025085e+00
9.543643643643643371e-01,1.480701110344090798e+00
9.534734734734734429e-01,1.520215831307162757e+00
9.525825825825825488e-01,1.546193862946046771e+00
9.516916916916916547e-01,1.591393362108680432e+00
9.508008008008007605e-01,1.620949068808673843e+00
9.499099099099098664e-01,1.652409216251216950e+00
9.490190190190189723e-01,1.678490690104845529e+00
9.481281281281280782e-01,1.720956206793326615e+00
9.472372372372371840e-01,1.742284091410701841e+00
9.463463463463462899e-01,1.782336403608201669e+00
9.454554554554553958e-01,1.805572408167434917e+00
9.445645645645646127e-01,1.840007426410968039e+00
9.436736736736737186e-01,1.865555890910122416e+00
9.427827827827828244e-01,1.898979418227964011e+00
9.418918918918919303e-01,1.924907092395842234e+00
9.410010010010010362e-01,1.965711395719844878e+00
9.401101101101101420e-01,1.984027540276795953e+00
9.392192192192192479e-01,2.037368633417746544e+00
